id,name,team,position,bye_week,fantasy_points,injury_status,drafted,locked,average_draft_position,player_rating,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
4429795,Jahmyr Gibbs,DET,RB,nan,83.87621927,ACTIVE,1,0,5.56,100.0,15.0,19.4,26.9,17.7,16.7,7.5,36.8,0.0,5.8,38.2,19.6,55.4,11.6,24.26979051,18.85456647,20.76190955,19.98995274
4362628,Ja'Marr Chase,CIN,WR,nan,77.94885536,ACTIVE,1,0,3.55,96.88679245283019,4.6,36.5,8.9,7.3,29.0,25.1,38.1,21.1,17.1,0.0,6.0,0.0,18.0,19.09017574,18.93944727,20.1450324,19.77419995
4430807,Bijan Robinson,ATL,RB,nan,85.56057419999999,ACTIVE,1,0,5.39,92.02015113350126,24.4,19.8,16.1,28.1,0.0,35.8,21.2,5.8,17.6,10.8,30.3,14.7,30.3,20.3917271,22.58785288,22.18974736,20.39124686
3117251,Christian McCaffrey,SF,RB,nan,76.98530952,ACTIVE,1,0,6.34,99.50125944584383,23.2,22.7,24.0,26.1,27.9,24.1,39.1,9.8,34.3,17.6,35.1,27.2,17.4,0.0,26.82144822,23.42348224,26.74037906
3918298,Josh Allen,BUF,QB,nan,80.6965434,ACTIVE,1,0,21.92,100.0,38.76,11.82,23.02,24.86,19.42,15.4,0.0,23.22,28.82,19.34,42.68,8.12,16.72,24.01259017,18.94303792,18.18952781,19.5513875
4426515,Puka Nacua,LAR,WR,nan,82.1641366,ACTIVE,1,0,10.94,97.09433962264151,23.1,27.6,22.8,36.0,24.5,4.8,0.0,0.0,22.8,17.4,14.3,16.7,13.2,20.89957097,21.07501485,19.41199233,20.77755845
3929630,Saquon Barkley,PHI,RB,nan,62.44978818,ACTIVE,1,0,9.06,74.06549118387909,18.4,17.4,9.5,17.4,17.8,8.7,5.2,33.4,0.0,13.1,10.0,12.4,5.6,14.48953256,15.93535084,16.97541571,15.04948907
4241389,CeeDee Lamb,DAL,WR,nan,76.70130934999999,ACTIVE,1,0,10.55,96.67924528301886,18.0,20.2,20.00302814,0.0,0.0,0.0,22.0,14.6,15.5,0.0,17.6,11.5,24.2,19.47063283,17.62515094,18.3824509,21.22307468
4242335,Jonathan Taylor,IND,RB,nan,85.99652069999999,ACTIVE,1,0,10.12,94.26448362720403,12.8,29.5,32.8,14.6,31.6,23.7,34.2,37.4,7.7,49.6,0.0,8.6,15.1,20.82065341,19.70880556,23.73797015,21.72909158
4374302,Amon-Ra St. Brown,DET,WR,nan,58.37090705,QUESTIONABLE,1,0,14.71,97.50943396226415,8.5,39.2,20.7,26.0,18.0,13.7,20.6,0.0,18.7,16.8,6.2,29.9,20.71355261,0.0,20.24711201,19.32860396,18.79519108
4361307,Trey McBride,ARI,TE,nan,62.91230637000001,ACTIVE,1,0,22.61,100.0,12.1,13.8,15.3,12.2,9.1,21.2,29.4,0.0,16.5,27.7,27.5,16.9,22.2,15.57178996,14.42831724,15.78832418,17.12387499
4429160,De'Von Achane,MIA,RB,nan,96.11164185999999,ACTIVE,1,0,14.07,99.00251889168766,16.5,26.2,16.1,17.1,16.6,31.0,12.8,20.1,16.6,40.5,21.5,0.0,19.4,23.46801694,22.00481821,26.48898421,24.1498225
4047365,Josh Jacobs,GB,RB,nan,76.87736165,QUESTIONABLE,1,0,23.33,92.02015113350126,14.0,14.4,12.4,31.7,0.0,32.0,18.8,13.5,20.0,19.7,4.0,0.0,10.1,21.32263239,16.2246267,20.54699017,18.78311239
4040715,Jalen Hurts,PHI,QB,nan,85.67398999000001,ACTIVE,1,0,34.35,90.54773869346734,24.28,11.54,29.04,19.4,19.5,20.62,24.04,25.36,0.0,12.02,14.5,30.86,16.3,19.40848631,21.78620553,23.99438745,20.4849107
4430878,Jaxon Smith-Njigba,SEA,WR,nan,84.44698096,ACTIVE,1,0,14.17,100.0,19.4,18.3,20.6,13.0,27.2,30.2,26.3,0.0,22.0,20.3,20.6,37.1,4.3,20.88699018,21.51792015,20.86070549,21.18136514
4379399,James Cook III,BUF,RB,nan,72.48527216,ACTIVE,1,0,28.83,94.7632241813602,21.2,26.5,20.8,22.5,4.9,8.7,0.0,33.6,13.5,10.7,20.4,21.9,18.7,21.27769344,16.56914728,17.04410691,17.59432453
4262921,Justin Jefferson,MIN,WR,nan,61.20843793,ACTIVE,1,0,8.39,77.16981132075472,14.8,11.1,12.5,22.6,19.3,0.0,12.9,14.4,16.7,7.7,11.1,8.8,2.4,15.31440742,15.93155309,15.16782995,14.79464747
