id,name,team,position,bye_week,drafted,locked,fantasy_points,average_draft_position,player_rating,injury_status,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
16760,Jimmy Garoppolo,LAR,QB,10,0,0,245.9,170.1,84.2,SUSPENSION,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,,15.4,15.4,15.4,15.4,15.4,15.4,15.4
14876,Ryan Tannehill,TEN,QB,7,0,0,231.4,170.0,86.8,ACTIVE,14.5,14.5,14.5,14.5,14.5,14.5,,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
4240021,Cam Akers,MIN,RB,13,0,0,216.7,166.5,14.9,QUESTIONABLE,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,,13.5,13.5,13.5,13.5
4239086,Desmond Ridder,ARI,QB,14,0,0,204.9,170.2,82.9,ACTIVE,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,,12.8,12.8,12.8
4241985,J.K. Dobbins,BAL,RB,13,0,0,203.3,169.9,88.7,QUESTIONABLE,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,,12.7,12.7,12.7,12.7
4036133,T.J. Hockenson,MIN,TE,13,0,0,200.5,32.3,96.8,QUESTIONABLE,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,,12.5,12.5,12.5,12.5
3044720,Joshua Dobbs,SF,QB,9,0,0,194.8,167.9,62.1,ACTIVE,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2
2976316,Michael Thomas,NO,WR,11,0,0,194.5,164.3,90.2,QUESTIONABLE,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,,12.2,12.2,12.2,12.2,12.2,12.2
3116593,Dalvin Cook,BAL,RB,13,0,0,191.8,168.5,20.7,ACTIVE,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,12.0,12.0,12.0,12.0
2573401,Tyler Higbee,LAR,TE,10,0,0,189.4,165.6,87.5,QUESTIONABLE,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,,11.8,11.8,11.8,11.8,11.8,11.8,11.8
16782,Jerick McKinnon,KC,RB,10,0,0,179.0,169.0,18.6,ACTIVE,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,,11.2,11.2,11.2,11.2,11.2,11.2,11.2
3051738,Marquez Valdes-Scantling,KC,WR,10,0,0,152.2,169.1,19.6,ACTIVE,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,,9.5,9.5,9.5,9.5,9.5,9.5,9.5
4036348,Michael Gallup,DAL,WR,7,0,0,150.8,163.5,21.8,ACTIVE,9.4,9.4,9.4,9.4,9.4,9.4,,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4
15683,Justin Tucker,BAL,K,13,0,0,140.7,92.7,99.9,ACTIVE,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,,8.8,8.8,8.8,8.8
2473037,Jason Myers,SEA,K,5,0,0,137.5,160.7,88.3,ACTIVE,8.6,8.6,8.6,8.6,,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6
3055899,Harrison Butker,KC,K,10,0,0,134.6,121.4,100.0,ACTIVE,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,,8.4,8.4,8.4,8.4,8.4,8.4,8.4
3135321,Hunter Renfrow,LV,WR,13,0,0,133.3,169.8,24.6,ACTIVE,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,,8.3,8.3,8.3,8.3
3050478,Jake Elliott,PHI,K,10,0,0,132.7,120.6,100.0,ACTIVE,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,,8.3,8.3,8.3,8.3,8.3,8.3,8.3
16339,Brandon McManus,WSH,K,14,0,0,132.3,164.8,87.9,ACTIVE,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,,8.3,8.3,8.3
3051909,Daniel Carlson,LV,K,13,0,0,130.7,168.0,88.1,ACTIVE,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,,8.2,8.2,8.2,8.2
3045144,Tyler Boyd,CIN,WR,7,0,0,130.1,165.6,90.1,ACTIVE,8.1,8.1,8.1,8.1,8.1,8.1,,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1
12460,Graham Gano,NYG,K,13,0,0,129.4,169.4,87.8,QUESTIONABLE,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,,8.1,8.1,8.1,8.1
17427,Cairo Santos,CHI,K,13,0,0,129.4,168.7,94.3,ACTIVE,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,,8.1,8.1,8.1,8.1
4362081,Cameron Dicker,LAC,K,5,0,0,128.3,83.6,97.6,ACTIVE,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3975763,Greg Joseph,MIN,K,13,0,0,128.3,169.7,22.8,ACTIVE,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0
15965,Dustin Hopkins,CLE,K,5,0,0,128.1,159.3,97.5,QUESTIONABLE,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3917232,Tyler Bass,BUF,K,13,0,0,127.9,160.2,91.4,ACTIVE,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0
4249087,Matt Gay,IND,K,11,0,0,127.2,163.4,93.2,ACTIVE,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0
16486,Brett Maher,LAR,K,10,0,0,127.2,170.0,20.1,ACTIVE,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3049899,Younghoe Koo,ATL,K,11,0,0,126.7,163.7,99.5,ACTIVE,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,,7.9,7.9,7.9,7.9,7.9,7.9
3953687,Brandon Aubrey,DAL,K,7,0,0,126.4,94.0,99.9,ACTIVE,7.9,7.9,7.9,7.9,7.9,7.9,,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9
3124679,Jason Sanders,MIA,K,10,0,0,126.4,165.7,88.4,ACTIVE,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,,7.9,7.9,7.9,7.9,7.9,7.9,7.9
3124084,Joey Slye,JAX,K,9,0,0,125.9,169.9,88.7,ACTIVE,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9
4046692,Chase Claypool,MIA,WR,10,0,0,125.2,169.3,14.9,ACTIVE,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,,7.8,7.8,7.8,7.8,7.8,7.8,7.8
2985659,Wil Lutz,DEN,K,9,0,0,125.0,168.7,87.8,ACTIVE,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8
