id,name,team,position,bye_week,drafted,locked,fantasy_points,average_draft_position,player_rating,injury_status,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
3916387,Lamar Jackson,BAL,QB,14,0,0,407.4,18.5,100.0,ACTIVE,25.1,16.4,26.0,23.6,33.4,18.9,34.4,24.2,23.6,32.9,14.9,22.6,25.4,,36.1,20.5,29.4
3918298,Josh Allen,BUF,QB,12,0,0,379.0,22.7,99.0,ACTIVE,31.2,9.8,30.9,7.3,14.6,24.4,21.0,19.8,22.1,18.2,24.0,,28.4,51.9,41.3,11.2,23.0
4362628,Ja'Marr Chase,CIN,WR,12,0,0,377.4,11.0,100.0,ACTIVE,12.2,7.5,29.8,17.5,41.3,12.2,17.6,20.4,11.3,55.4,26.5,,20.6,45.1,18.4,22.4,19.2
3915511,Joe Burrow,CIN,QB,12,0,0,359.8,65.8,98.0,ACTIVE,8.1,17.2,25.4,16.3,33.8,19.8,14.9,12.9,29.1,33.7,29.0,,19.3,24.6,16.8,22.0,37.0
3929630,Saquon Barkley,PHI,RB,5,0,0,355.3,3.4,100.0,ACTIVE,33.2,17.6,33.6,13.6,,7.4,26.7,12.1,32.9,8.8,33.8,46.2,19.7,14.4,9.4,27.0,18.9
4426348,Jayden Daniels,WSH,QB,14,0,0,351.6,30.4,97.0,ACTIVE,28.2,13.4,28.1,24.0,19.7,21.0,5.2,22.2,19.9,8.6,13.4,30.4,27.6,,23.6,34.4,31.8
3052587,Baker Mayfield,TB,QB,11,0,0,344.2,114.9,96.0,ACTIVE,29.7,18.8,8.5,28.9,23.4,25.9,27.0,22.3,18.0,8.9,,18.7,10.2,19.0,28.0,22.3,34.6
4429795,Jahmyr Gibbs,DET,RB,5,0,0,316.9,23.3,99.4,ACTIVE,17.4,17.6,16.3,19.8,,12.1,32.0,20.3,14.6,12.8,19.3,24.9,10.4,19.3,28.4,25.4,26.3
3046779,Jared Goff,DET,QB,5,0,0,315.2,137.7,95.0,ACTIVE,11.4,8.8,14.6,27.2,,25.1,18.8,15.5,9.6,7.8,34.6,10.8,16.9,22.0,41.1,25.3,25.8
4040715,Jalen Hurts,PHI,QB,5,0,0,315.1,31.1,94.1,ACTIVE,16.4,23.8,10.9,16.3,,21.9,22.8,35.1,29.9,29.7,18.7,15.1,17.6,24.2,28.1,4.5,
4430807,Bijan Robinson,ATL,RB,12,0,0,310.4,17.3,98.8,ACTIVE,16.1,16.2,13.2,11.4,10.7,25.5,23.3,23.6,21.5,29.4,10.3,,25.5,20.1,14.5,24.3,24.8
4262921,Justin Jefferson,MIN,WR,6,0,0,309.1,9.0,99.6,ACTIVE,15.9,23.3,20.1,20.5,15.2,,21.4,19.5,21.6,9.8,14.1,4.7,16.9,32.2,20.3,36.4,17.2
3043078,Derrick Henry,BAL,RB,14,0,0,306.3,12.7,98.2,ACTIVE,10.6,16.6,30.4,35.9,16.6,25.2,25.2,14.7,26.3,14.1,10.5,14.0,14.1,,6.7,20.9,24.5
4374302,Amon-Ra St. Brown,DET,WR,5,0,0,302.5,10.6,99.3,ACTIVE,4.3,22.9,20.5,20.8,,13.7,25.2,8.7,18.6,18.0,38.7,12.2,12.3,10.3,37.3,19.0,20.0
3912547,Sam Darnold,SEA,QB,10,0,0,293.9,134.9,93.1,ACTIVE,14.6,19.9,23.2,20.5,4.3,,16.3,18.2,19.0,,23.6,21.1,19.6,34.6,11.2,22.9,24.8
4426338,Bo Nix,DEN,QB,14,0,0,283.7,141.3,92.1,ACTIVE,11.0,8.3,19.3,6.7,23.1,20.7,14.1,29.8,17.7,16.1,28.8,19.4,12.2,,13.5,21.0,21.9
3139477,Patrick Mahomes,KC,QB,6,0,0,283.0,91.9,91.1,ACTIVE,15.1,12.9,16.4,13.0,13.4,,12.1,18.2,24.5,16.5,15.8,28.8,16.6,14.1,15.8,23.7,26.0
4429160,De'Von Achane,MIA,RB,6,0,0,281.8,23.2,97.6,ACTIVE,23.0,29.5,8.8,5.9,2.7,,10.5,26.7,32.1,10.2,20.5,20.6,21.0,18.9,14.6,31.0,5.8
4047365,Josh Jacobs,GB,RB,10,0,0,281.5,62.2,97.1,ACTIVE,12.4,13.1,5.8,11.8,16.4,12.0,20.2,25.5,12.8,,23.4,28.6,21.7,24.6,21.6,20.7,10.9
4430737,Kyren Williams,LAR,RB,6,0,0,272.1,11.5,96.5,ACTIVE,14.4,15.2,31.6,20.4,15.5,,19.6,22.6,10.5,11.2,8.6,11.2,18.3,23.7,13.2,19.9,16.2
3917315,Kyler Murray,ARI,QB,11,0,0,269.4,100.5,90.1,ACTIVE,14.2,28.5,14.8,10.0,24.1,12.0,20.2,22.2,4.8,28.7,,10.3,15.2,18.0,10.1,20.4,16.0
4361741,Brock Purdy,SF,QB,9,0,0,266.9,94.1,89.1,ACTIVE,10.3,14.0,25.8,14.6,13.1,24.1,17.2,26.0,,23.8,18.4,,2.2,22.1,4.0,21.1,30.3
4432773,Brian Thomas Jr.,JAX,WR,12,0,0,266.7,122.4,98.9,ACTIVE,14.7,11.4,9.8,21.9,23.2,5.7,22.1,15.0,6.2,3.2,13.6,,18.7,16.6,32.5,28.2,23.9
3054850,Alvin Kamara,NO,RB,12,0,0,265.3,8.3,95.9,QUESTIONABLE,22.0,44.0,15.7,24.9,12.6,17.4,8.4,18.2,27.5,15.9,12.9,,15.9,12.9,17.0,,
4241389,CeeDee Lamb,DAL,WR,7,0,0,263.4,6.3,98.6,ACTIVE,13.6,19.0,8.7,23.6,11.4,16.1,,39.6,16.2,8.4,18.6,16.8,5.9,21.4,26.6,17.5,
4379399,James Cook,BUF,RB,12,0,0,257.9,41.8,95.3,ACTIVE,13.3,28.5,18.7,5.8,17.9,,9.2,28.3,11.9,15.5,19.7,,19.0,4.9,26.3,27.6,11.3
4038941,Justin Herbert,LAC,QB,5,0,0,257.4,157.1,88.1,ACTIVE,10.4,11.0,9.0,11.2,,13.7,14.8,24.1,19.5,19.8,24.4,17.6,8.0,13.7,13.8,22.2,24.4
4595348,Malik Nabers,NYG,WR,11,0,0,256.2,16.1,98.2,ACTIVE,11.6,28.7,28.2,23.1,,,8.1,14.1,14.9,10.8,,12.4,15.3,14.9,24.2,13.8,36.1
4362238,Chase Brown,CIN,RB,12,0,0,255.0,112.3,94.7,QUESTIONABLE,5.3,3.1,8.9,23.2,16.4,14.4,7.3,11.4,26.7,22.4,19.3,,19.0,24.3,26.3,13.9,13.1
3045147,James Conner,ARI,RB,11,0,0,253.8,78.4,94.1,QUESTIONABLE,19.3,19.4,3.5,18.3,14.0,6.6,17.2,14.9,14.9,22.3,,9.9,11.1,22.2,30.8,26.6,2.8
4432665,Brock Bowers,LV,TE,10,0,0,247.7,66.2,100.0,ACTIVE,11.8,18.8,7.1,5.1,23.7,16.1,19.3,10.8,15.5,,31.3,7.8,30.2,8.2,6.5,20.9,14.6
4430878,Jaxon Smith-Njigba,SEA,WR,10,0,0,247.7,85.3,97.9,ACTIVE,3.9,23.7,6.9,13.1,13.1,10.3,5.3,12.9,37.0,,21.8,19.7,11.9,19.6,18.3,24.0,6.2
3121422,Terry McLaurin,WSH,WR,14,0,0,247.6,50.4,97.5,ACTIVE,3.7,8.2,20.0,18.2,13.4,23.3,15.8,17.5,15.9,16.3,2.0,21.2,27.3,,26.3,17.0,1.5
4431611,Caleb Williams,CHI,QB,7,0,0,243.6,163.6,87.1,QUESTIONABLE,7.2,7.4,17.3,11.5,23.6,28.6,,9.9,9.2,6.3,16.2,26.9,26.1,14.1,9.9,22.8,6.6
4569618,Garrett Wilson,NYJ,WR,12,0,0,242.8,48.5,97.2,ACTIVE,12.0,10.2,14.3,7.1,29.1,24.7,13.1,16.3,30.0,9.1,5.8,,9.1,18.4,14.6,11.4,17.6
4241416,Chuba Hubbard,CAR,RB,11,0,0,241.6,103.6,93.5,ACTIVE,1.4,11.6,27.9,22.1,17.5,15.3,11.2,9.1,21.2,24.9,,15.0,2.3,20.7,8.9,32.5,
4426502,Drake London,ATL,WR,12,0,0,240.1,32.2,96.8,ACTIVE,3.5,17.4,18.7,12.4,33.4,19.4,18.3,7.4,10.7,17.7,9.1,,17.3,12.0,14.3,10.9,17.6
15864,Geno Smith,LV,QB,10,0,0,239.7,136.7,86.1,ACTIVE,17.8,17.9,11.4,21.6,22.6,12.5,17.8,8.1,22.1,,15.7,12.4,12.4,13.3,4.5,21.4,8.3
3116385,Joe Mixon,HOU,RB,14,0,0,236.7,36.5,92.9,ACTIVE,26.8,8.0,,,,27.2,26.4,23.4,16.6,17.0,35.3,9.5,21.9,,10.6,8.1,5.9
