id,name,team,position,bye_week,drafted,locked,fantasy_points,average_draft_position,player_rating,injury_status,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
4262921,Justin Jefferson,MIN,WR,13,0,0,344.5,49.2,100.0,ACTIVE,,22.1,23.1,22.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,,23.1,23.1,23.1,23.1
3139477,Patrick Mahomes,KC,QB,10,0,0,337.6,21.6,93.5,ACTIVE,,23.3,24.1,21.2,22.4,22.4,22.4,22.4,22.4,,22.4,22.4,22.4,22.4,22.4,22.4,22.4
4040715,Jalen Hurts,PHI,QB,10,0,0,331.4,21.2,96.3,ACTIVE,,24.7,21.8,21.7,21.9,21.9,21.9,21.9,21.9,,21.9,21.9,21.9,21.9,21.9,21.9,21.9
3117251,Christian McCaffrey,SF,RB,9,0,0,330.5,2.1,100.0,ACTIVE,,22.3,21.1,21.1,22.2,22.2,22.2,22.2,,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2
16800,Davante Adams,LV,WR,13,0,0,326.2,27.2,98.2,ACTIVE,,19.2,20.4,20.6,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,,22.2,22.2,22.2,22.2
3918298,Josh Allen,BUF,QB,13,0,0,314.9,32.8,99.1,ACTIVE,,24.4,20.8,20.9,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,,20.7,20.7,20.7,20.7
3116406,Tyreek Hill,MIA,WR,10,0,0,313.6,2.9,99.3,ACTIVE,,22.0,23.8,22.1,20.5,20.5,20.5,20.5,20.5,,20.5,20.5,20.5,20.5,20.5,20.5,20.5
3916387,Lamar Jackson,BAL,QB,13,0,0,308.6,29.7,98.1,ACTIVE,,20.6,20.8,17.9,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,,20.8,20.8,20.8,20.8
4362628,Ja'Marr Chase,CIN,WR,7,0,0,307.7,11.2,93.0,ACTIVE,,20.2,20.0,19.7,20.6,20.6,,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6
4429084,Anthony Richardson,IND,QB,11,0,0,285.5,169.5,89.8,QUESTIONABLE,,17.6,,20.2,20.6,20.6,20.6,20.6,20.6,20.6,,20.6,20.6,20.6,20.6,20.6,20.6
4241479,Tua Tagovailoa,MIA,QB,10,0,0,285.3,84.9,95.4,ACTIVE,,17.9,20.4,18.5,19.0,19.0,19.0,19.0,19.0,,19.0,19.0,19.0,19.0,19.0,19.0,19.0
3915511,Joe Burrow,CIN,QB,7,0,0,279.0,151.0,72.2,QUESTIONABLE,,20.7,19.4,18.9,18.3,18.3,,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3
4430807,Bijan Robinson,ATL,RB,11,0,0,273.4,28.1,97.2,ACTIVE,,16.4,18.5,17.7,18.4,18.4,18.4,18.4,18.4,18.4,,18.4,18.4,18.4,18.4,18.4,18.4
