id,name,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
4040715,Jalen Hurts,23.43107971,20.68844789,20.53210348,20.45953857,19.327883,20.45032142,19.85169944,21.82697754,0.0,21.44552315,21.64482672,22.41325479,23.33632252,19.7552993,21.60213007,24.56891911,21.83770641
3916387,Lamar Jackson,22.00042418,22.76225026,23.63530932,22.75772162,0.0,0.0,0.0,0.0,23.44229375,23.59304988,19.67671237,21.17471182,21.34720761,17.38261594,20.99924463,17.23530976,16.56113833
4429160,De'Von Achane,17.68783435,18.68893847,19.34810302,19.76798061,19.63147988,20.42646865,21.54423779,19.60800774,22.15590709,21.48731845,27.88063615,0.0,24.49848201,23.90779734,22.81531881,27.89676061,25.06643255
4430878,Jaxon Smith-Njigba,14.66923626,14.44818482,15.45573092,16.45087497,15.88804837,17.93395318,20.04057226,0.0,24.49750639,21.99399485,22.97369085,21.34495845,22.358879,23.44562551,24.24485767,22.80671056,23.1060962
4047365,Josh Jacobs,15.69768227,18.27101914,16.86782973,18.47921548,0.0,20.85102029,19.24877222,19.23991145,18.72596621,18.10354946,21.90200219,0.0,19.11805739,22.79490339,16.6792272,21.96130453,20.06013534
4379399,James Cook III,14.62123362,15.37036143,17.23290701,18.02002551,18.42403321,16.56201969,0.0,15.23454583,15.57582834,21.01149148,18.50767369,15.77359046,17.94877498,22.70147115,17.55525855,18.10529906,17.63596116
3043078,Derrick Henry,16.05377246,17.91476449,16.47784189,16.85086206,15.14472346,13.97383169,0.0,16.13393388,16.00707441,15.81745793,14.6212083,17.11692228,20.17314328,16.29545557,19.33527922,15.98804396,14.92356172
4258173,Nico Collins,17.43672114,16.90075293,16.86938933,17.78931859,17.48843388,0.0,17.65621741,0.0,16.51193521,15.73319118,16.35884043,16.44939414,16.44089061,16.6975999,15.91048797,15.38240552,14.95169675
16800,Davante Adams,14.45286668,15.13648467,16.47271337,17.25661984,15.66564306,17.29623372,19.27090844,0.0,16.14380527,16.47167969,15.70296068,16.77640041,16.5065851,16.72738329,16.99647126,15.85560443,16.76389258
4432665,Brock Bowers,15.30379238,15.87539415,14.92160475,14.50100143,0.0,0.0,0.0,0.0,12.69080292,15.78531127,17.18964411,15.1472896,14.58777402,14.06208096,14.96341141,13.99071384,16.15155354
4430737,Kyren Williams,15.74268265,18.23152751,15.50513793,16.49848611,15.84400035,19.68574779,16.53701295,0.0,15.84905105,15.58884509,13.89405566,14.97840505,13.96533796,14.21609417,13.38827563,12.2737097,14.20020683
4890973,Ashton Jeanty,17.52979457,17.29253319,15.39690764,15.46332744,14.97402425,18.1795616,16.41308132,0.0,15.07317815,13.88193124,18.82419853,15.28243284,15.50941481,13.74301706,14.47642765,13.90456728,20.196987
3139477,Patrick Mahomes,19.81354612,19.41308041,19.81082513,19.30281305,17.66096535,20.0523983,22.03344846,24.46158408,23.27994134,0.0,18.01846912,21.06533733,21.63481531,17.36838316,18.85659445,21.02442218,17.28403887
3040151,George Kittle,13.62690782,0.0,0.0,0.0,0.0,0.0,13.0045705,10.76923529,13.11736406,11.59502588,13.8574938,15.19979176,14.004313,0.0,15.26036256,15.61001859,15.65196098
4426502,Drake London,16.01181895,15.39439388,15.54163752,14.58278969,0.0,15.55623147,16.77030439,0.0,18.11087427,19.82591428,18.76357375,0.0,0.0,17.18730738,18.7377603,18.21062625,17.25225929
4047646,A.J. Brown,16.58037854,15.80231002,14.77924101,15.0815446,13.68191821,14.07840034,14.89603029,0.0,0.0,17.1642835,15.70340964,16.27169392,16.77402975,15.07532754,15.40508125,17.79568988,16.21755556
3953687,Brandon Aubrey,8.24294869,8.38754453,8.73487584,8.02232941,8.63052769,8.97374007,9.1969292,8.75161943,9.15283684,0.0,8.86981985,8.71934061,8.78530502,8.81700953,8.98188729,8.8606377,9.19189733
4428331,Rashee Rice,0.0,0.0,0.0,0.0,0.0,0.0,13.72819717,17.24967624,18.44791434,0.0,16.44858563,17.65288072,18.12392975,15.56273269,16.0389714,17.56985151,15.53178076
4426354,George Pickens,13.21291677,11.79262238,12.97368592,14.50197603,16.47797194,16.31251735,15.75966709,14.29941537,14.27449471,0.0,14.70270288,16.56932084,19.04052476,18.7198099,17.616532,17.13348722,19.99922862
4567750,Emeka Egbuka,13.45588056,14.01739261,11.4622905,14.89475845,14.22714488,16.67934246,12.79536681,16.86297175,0.0,15.62796242,16.55411146,16.83996858,14.0311943,13.73062589,14.03075986,13.8659085,14.48814311
4361579,Javonte Williams,11.31605511,14.07023426,16.13914133,13.88109225,16.65289641,16.46448057,17.64484721,16.17236315,16.19299295,0.0,16.0661968,14.24147336,15.1210671,14.9662128,16.51640701,16.54596846,18.80562022
4431459,Tyler Warren,9.91652052,10.81437986,11.62456954,11.94929359,11.23463341,10.58723976,12.44897911,12.96114752,13.64573684,12.44376179,0.0,14.7655975,13.29525954,13.98539863,13.85972068,15.10379472,13.84812399
4239993,Tee Higgins,15.47328169,14.06940898,12.04719936,11.40461439,12.79460757,11.51827696,10.98771112,12.43152386,12.91191387,0.0,13.57202704,15.692014,0.0,13.44197473,13.05789431,13.80545348,13.42233007
4612826,Ladd McConkey,15.12293239,14.22627051,14.57488141,12.17309971,12.8440805,15.79563776,14.02115982,14.84083387,16.08931425,15.27365189,15.25018722,0.0,13.17871614,13.09755936,14.30782512,14.69294833,12.30325027
4242355,Jake Ferguson,8.98692041,9.48366347,11.38684345,11.6382081,11.98528475,14.94110353,13.7693281,13.14822681,11.32453436,0.0,10.77804021,9.80602506,10.94909932,10.70716186,10.13455206,9.78061012,11.57920797
15847,Travis Kelce,11.78566509,12.27631822,11.35715853,11.33533681,9.20272041,11.16913959,10.75530805,10.92485251,12.09785929,0.0,10.03326974,11.84040676,11.71798532,9.99413957,10.22486712,11.2813108,10.00635819
4431452,Drake Maye,17.97164124,17.71685913,18.01319683,17.25452484,18.73157935,17.89997809,19.93666141,18.20841385,20.61623996,20.77372134,22.42266038,24.95807761,22.36595052,0.0,21.04035821,19.33300206,19.56990067
4047650,DK Metcalf,13.53232418,14.7111904,14.51231317,12.39011084,0.0,13.23424878,15.8316622,14.69465484,15.95849763,13.29790737,12.55522442,13.73042766,13.30941063,12.91247802,13.54189469,13.53702481,12.11061408
4362238,Chase Brown,17.6154692,17.88965815,16.63399169,13.981926,13.91378642,13.60952123,11.41189361,12.30608162,12.96975057,0.0,14.68575699,15.52626184,15.66823954,16.61561589,16.16527046,17.41991134,17.43977509
4038815,Rico Dowdle,4.98799409,5.9387482,5.96145996,6.93226239,14.53651407,17.81312412,14.6421109,12.74763484,11.65707535,18.22333087,19.44007813,18.68989632,15.1985788,0.0,17.38256654,18.43318961,15.98311916
4427366,Breece Hall,12.60138067,15.36173693,15.93504395,16.09747861,18.09761975,15.53500693,16.22788381,18.04707502,0.0,14.36933829,13.78143898,14.23471721,16.26501806,16.86470349,14.25704448,15.38696933,14.84541902
4429615,Zay Flowers,14.56316758,14.12301346,15.9386431,14.3505405,13.04690337,13.87533978,0.0,12.79795233,16.13147196,15.63157346,13.11048009,13.19874408,14.14530862,13.29652641,15.39758332,13.64952433,13.63189316
4596448,Bucky Irving,17.27660191,15.93458658,17.89395437,17.45930406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78133977,16.07334746,16.48408618,15.67372295,16.51291665
4241478,DeVonta Smith,13.41990896,12.58476695,12.45250516,11.80137489,10.61158794,12.2273087,12.45515542,16.66114582,0.0,14.89249912,15.26823947,14.75934367,15.37117783,13.85820339,14.09362455,16.28395923,14.90303286
4259545,D'Andre Swift,12.6414126,14.14432421,16.17538051,15.21798662,0.0,14.48064817,15.69867971,14.99985527,0.0,13.59317428,14.6664785,14.8127516,11.39892917,11.65273648,12.49478174,12.1061158,12.94682365
4361370,Chris Olave,12.41794791,12.54821116,12.61860999,15.08932023,12.78986693,14.60685084,15.60451581,16.86680989,14.44156928,14.57494611,0.0,17.02300993,15.88591205,15.9417822,15.16629287,14.6993485,16.04344876
4035687,Michael Pittman Jr.,12.00742697,11.76724388,10.50425302,11.62834222,13.19823088,12.79302623,12.74223058,13.77571152,16.31363808,14.99463175,0.0,15.55749647,13.31949296,14.10494659,13.94935466,15.3706933,13.97340299
4372016,Jaylen Waddle,12.94704322,13.19598942,12.68159744,12.32205026,13.70807299,15.87296716,14.42127367,13.07436955,15.08431067,14.12103371,16.80198013,0.0,14.37967578,13.94612269,14.04901181,16.1290235,14.95222842
4569987,Jaylen Warren,14.19640998,14.80798948,16.13279059,0.0,0.0,16.01664479,16.55533747,16.27109993,15.8028633,15.27442262,18.98066972,14.38100827,13.79734655,12.08289664,14.23372392,11.78726891,12.10663075
4432710,TreVeyon Henderson,14.31654947,12.62403584,8.7933269,7.45745736,8.60295251,11.37136213,11.54886902,8.34480974,11.66073233,13.22959567,14.03006942,14.46658158,16.71109888,0.0,14.36222217,12.97184181,13.82175642
4431299,Rome Odunze,12.30134203,13.51105244,15.32859059,15.43451498,0.0,16.09496936,14.17656101,13.21767436,14.94081342,13.29441726,14.57380473,13.35168858,13.50881646,13.6191849,12.76679572,13.54520065,14.8790707
4685472,Tetairoa McMillan,13.87354367,13.48957687,13.184876,14.19775937,14.21236189,14.56631688,12.49863836,13.41955235,12.87874941,12.2253391,13.46685642,16.32331851,13.24361584,0.0,13.98195752,14.72330347,13.34968478
4038941,Justin Herbert,16.55577426,17.63030238,18.42705376,18.61780441,20.82429036,20.11077855,17.75756045,20.05668456,21.62898828,20.12672663,19.56706361,0.0,18.17071832,16.91370933,17.12176409,19.59920365,15.12620833
4689936,Jake Bates,8.53641686,8.53926409,8.47518213,8.5761859,9.18917039,8.68684125,8.82489138,0.0,8.7816147,8.80929211,8.42735249,8.93016234,8.59705814,9.08771399,8.06563628,8.71409382,8.58529137
2976212,Stefon Diggs,12.14842181,10.06259509,10.44953778,7.78668077,12.86930676,13.73145297,13.62610549,12.82757745,13.12968638,13.96770722,13.88955839,16.54753988,13.58003858,0.0,13.54187643,13.25944255,12.87665697
4567048,Kenneth Walker III,15.01457351,11.0338452,16.4215177,12.73173363,14.62547024,13.89794494,11.02576927,0.0,12.01840206,12.50553733,10.71855353,13.80563266,13.80504742,14.09069448,13.08102875,12.05332311,13.84352729
3052587,Baker Mayfield,19.02224083,17.06845113,18.58739811,17.50964619,15.68203777,19.27132013,19.31801172,18.37853805,0.0,16.13192701,17.35321866,14.56009867,15.45420604,15.14639853,15.53972596,15.05816099,15.3882913
-16026,Seahawks D/ST,4.84232901,5.83865459,6.86666812,6.7765722,5.77216059,5.08913482,5.82884098,0.0,6.1025101,6.5951265,3.79492032,7.07807253,8.96277447,6.40784271,5.07265414,4.05311039,7.1969117
4035538,David Montgomery,12.33132173,13.09380433,12.84264606,12.27182825,12.85037105,12.79314281,11.80270479,0.0,12.73806656,13.93507109,10.32158281,13.01003297,10.5247565,12.01137436,9.41418515,10.77776508,10.65734563
3054850,Alvin Kamara,15.73826001,15.02503169,15.43540657,14.16716229,16.0957907,13.6684422,15.4176352,14.32749929,11.39871194,12.21042376,0.0,13.74615193,0.0,11.90899645,11.86746295,11.76761314,12.95347843
3121023,Dallas Goedert,9.42159928,0.0,8.93741843,8.53911296,8.33931788,9.58194555,11.69403888,12.38600402,0.0,10.80796639,11.11099219,11.28920695,10.79171565,9.75189906,9.93176008,11.46260308,10.44545765
17372,Chris Boswell,8.02317085,8.24074692,8.25276644,7.88322261,0.0,8.25758815,9.0175782,8.69523451,8.62159192,8.25149099,8.96715616,8.3151352,8.42228417,8.0231336,8.4099894,8.1651437,7.80010241
4685702,Quinshon Judkins,0.0,3.0194897,9.42943577,13.98065267,14.58257335,13.795272,16.29581483,12.36229323,0.0,15.10437188,14.06457137,13.94342398,12.52983399,14.62562439,12.93063658,12.89690653,11.53561505
4432708,Marvin Harrison Jr.,13.91567827,13.98747678,12.72544152,11.30630894,12.85365422,11.95034355,12.49095746,0.0,13.25907949,13.30212418,0.0,0.0,13.7042234,13.5900821,13.06474916,14.61796384,16.18391171
3128429,Courtland Sutton,13.39903851,13.72734579,12.57297372,13.72250716,12.89949693,13.3020656,12.75498584,13.74574534,13.02263769,13.29697422,13.23815513,0.0,13.70022613,11.83887176,11.78518964,11.73466778,12.76805897
3126486,Deebo Samuel,11.91126252,13.20091008,12.61856364,13.99033049,14.47010451,16.85856722,0.0,13.70236438,14.43105455,13.98046065,13.88552369,0.0,11.55304564,12.34992064,12.28296902,11.32646912,12.5856994
4239996,Travis Etienne Jr.,10.29738969,13.56658258,12.73034348,11.06672987,13.9131977,14.84421535,13.37229347,0.0,13.68102789,12.68241202,14.55059447,13.5890271,14.94383327,12.60638159,13.96867713,10.8492805,12.11735208
4426388,Jameson Williams,12.91646091,12.9854214,12.91316417,10.6598057,11.83629217,10.70176633,13.19697312,0.0,10.99972661,12.07815026,12.59293328,12.87686575,11.83552568,12.88108414,11.6689835,11.64690529,11.76923893
3917792,Daniel Jones,17.14242658,16.49264105,18.19397405,17.63199603,18.2633242,17.16691946,18.37875168,20.67538998,21.72112593,19.95281178,0.0,19.93395288,17.22001843,18.41525811,17.70591474,21.03919218,18.79010751
4432773,Brian Thomas Jr.,16.33656031,16.68459437,15.33828747,14.65525145,13.01796995,13.70674863,13.94107528,0.0,13.90869958,0.0,0.0,0.0,11.84879962,11.78203609,10.80521686,10.41031259,11.8621816
2577417,Dak Prescott,16.5299373,16.78641875,18.46034196,14.08181179,16.83844168,18.80123973,21.79197114,18.25716942,18.8124991,0.0,17.86265331,17.70881191,19.38939735,19.40183852,19.34039577,18.35462132,22.28734288
-16008,Lions D/ST,5.92186452,5.59927867,2.64696583,7.20837498,7.17555995,4.88152871,3.92891305,0.0,8.03738638,7.06251422,5.49616936,7.66440905,4.25210749,3.85298038,2.93835726,6.67651836,8.1293505
12483,Matthew Stafford,14.92738863,16.97393391,15.97056845,16.00005845,15.86070246,19.87876149,17.14675189,0.0,18.21305151,19.54187726,18.04503015,19.6373592,18.89164356,18.94545711,19.51884361,16.98775562,18.99515626
4685382,Omarion Hampton,14.72817806,15.7236837,12.20743689,16.73687134,18.61518897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33129144,13.46231103,13.11429297,15.35027,13.10875244
-16007,Broncos D/ST,7.76205728,7.46104677,4.30124945,7.90922904,5.5306195,7.02552392,7.29264056,4.15091464,6.29293892,8.23833951,5.8305791,0.0,7.25763354,8.92777132,5.61993158,7.92301246,5.92625224
4683062,Xavier Worthy,17.03025027,0.0,0.0,12.03059835,15.0409469,15.3821447,13.41679143,12.54882019,11.98681065,0.0,11.44722953,11.34561313,10.97672231,9.30207461,9.61848201,10.66016328,9.29396941
-16009,Packers D/ST,3.93013944,5.06626311,8.07639174,6.73289035,0.0,7.76354732,5.93202429,5.38608859,6.26453811,4.9922106,8.11919544,7.47970092,3.93856705,3.81539235,5.40373942,4.15466916,5.78712426
3116365,Mark Andrews,11.87558285,9.20744807,9.33971852,9.1906014,8.92161205,9.36249541,0.0,8.5931131,9.88210071,9.6406852,9.03754213,10.03601514,11.44497873,9.46092481,10.8756767,9.6075737,9.52246039
-16034,Texans D/ST,5.90158976,5.84609567,5.2378239,7.19691833,5.53881749,0.0,5.24143445,6.75957356,5.488908,6.77038401,7.68078102,5.26525573,5.25366582,5.31709851,8.00899504,9.72782836,7.78752642
3042519,Aaron Jones Sr.,12.53131158,13.46203362,0.0,0.0,0.0,0.0,0.0,10.32189581,10.70448355,11.41612087,14.06856433,13.5337635,12.77200915,16.89226599,15.1799943,16.84732177,13.89999695
15818,Keenan Allen,11.0110401,12.91283953,13.3649966,13.5745717,14.59619123,16.28019426,13.51783969,15.99496103,13.95630351,12.53940564,12.12832902,0.0,11.9968805,11.84332521,12.9611672,13.35290497,11.08995498
4431611,Caleb Williams,15.46510328,16.8710434,19.15325788,19.57653934,0.0,19.74562873,19.07091652,18.39849916,20.10884442,18.47628607,19.54733554,17.72722326,17.40090881,17.08172917,16.90324035,17.49106213,19.48558259
4569587,Wan'Dale Robinson,9.70255026,10.00695743,11.6475505,9.58375739,10.65313185,11.60036899,11.34912049,13.15603929,13.14604416,14.07931085,14.85655621,14.09596314,13.90092627,0.0,15.67685859,13.59691153,13.60397964
4429205,Jordan Addison,0.0,0.0,0.0,10.76150253,10.82103374,0.0,11.92284353,12.71433044,12.55342819,12.78815989,12.77294619,11.91268454,9.23477781,11.09040535,10.69257442,10.12064137,10.07819699
4426338,Bo Nix,18.52411248,16.60374515,16.03573013,18.15799656,16.09125063,19.45534986,16.69425296,21.18655071,16.63216276,19.11600732,17.52846911,0.0,20.27631032,17.18222562,16.01224611,16.45505305,16.53934496
4569618,Garrett Wilson,13.17477269,15.03543396,15.66178416,15.66242782,15.96350274,14.90799234,0.0,0.0,0.0,13.73238714,0.0,0.0,0.0,0.0,15.4330858,15.78092347,15.60698787
-16005,Browns D/ST,4.29914125,2.65875931,4.3977188,3.44687139,7.38285619,6.56307459,5.58183895,5.30886884,0.0,6.49701157,5.07517192,7.72402311,5.24888564,6.86474047,4.16657863,5.0674631,6.75237637
3886598,Jauan Jennings,12.52552049,11.75743622,0.0,9.79536977,0.0,11.08702159,8.88703427,9.04453336,12.04480504,11.87950439,14.22100012,14.04748128,12.20048594,0.0,13.61273225,13.7355924,13.90378203
-16017,Patriots D/ST,6.52547773,4.09483323,5.64057312,6.39295789,2.47726402,5.88713439,6.72014293,5.70973083,4.69040323,4.53871274,7.29469003,5.8516285,5.94715952,0.0,4.4691512,5.16001701,7.73075593
4361741,Brock Purdy,16.85459745,0.0,0.0,17.30023962,0.0,0.0,0.0,0.0,0.0,0.0,19.00213562,20.38537722,15.83232966,0.0,19.47276633,17.7965866,19.33556741
3046779,Jared Goff,15.27788528,15.31929496,16.42759101,15.10711684,16.70405687,15.83661298,16.83040045,0.0,16.7008392,18.67265905,16.24539484,17.75053788,15.91496502,18.73624137,14.46463965,16.34473885,16.59779662
4430027,Sam LaPorta,11.34720342,11.14886781,11.86626323,9.72550384,10.09226355,11.67966914,12.99095681,0.0,11.80247141,13.0500288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4362081,Cameron Dicker,8.39642132,8.48211902,8.38176831,8.68417686,8.82505665,8.68927442,8.16151684,8.43739418,9.08886803,8.75782157,8.72018463,0.0,8.51375996,8.081982,7.94617824,8.45498966,7.90136519
4360516,Tyrone Tracy Jr.,13.34324133,14.20970202,10.07571785,0.0,0.0,6.35074799,4.30202551,5.27558183,14.4274802,12.47329543,12.55713302,12.85719954,12.50346609,0.0,15.72241677,13.29616167,13.07951777
4689114,Jaxson Dart,0.0,0.47762466,0.40179155,14.02495819,16.18062124,13.77430154,13.78124455,17.84487929,21.10028984,22.07271923,0.0,0.0,18.83782377,0.0,24.13198736,20.42497782,20.19872382
3915511,Joe Burrow,19.98439198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.87704471,19.14486271,18.45392022,19.10492863,19.27822008
4373678,Khalil Shakir,11.73972256,11.68824409,11.10459251,9.16807049,10.21308315,9.97583175,0.0,11.69725428,12.76398418,12.70905035,12.8706936,11.51978548,12.2125886,13.5854636,12.55729027,11.69902288,12.23519424
4429025,Quentin Johnston,6.35507853,11.53230893,12.65985436,13.84609057,17.47591188,0.0,14.90058558,13.48765107,12.31912389,11.69348466,12.54823098,0.0,10.01176945,9.88362837,10.74066121,11.05986514,9.29226144
3915416,DJ Moore,13.47367057,13.93330078,12.94480937,12.82613411,0.0,11.70774948,10.51556846,10.34754423,13.09070382,11.54885937,9.56293524,8.54790629,9.57972411,9.67431475,9.17948651,9.66324567,10.5973061
-16033,Ravens D/ST,3.89555584,7.80670299,3.31887815,4.07226228,3.97057455,2.51769959,0.0,2.8761968,5.34135615,6.13949327,6.250684,6.59582369,5.6821293,5.97775683,5.47515792,4.6922484,3.84062418
3150744,Chase McLaughlin,8.73776764,8.30586982,8.57118224,8.13697422,7.93252287,8.76820049,8.5829021,8.37145038,0.0,8.18067098,8.18774614,7.75486297,8.01404775,8.05049688,8.02827511,7.91405342,7.91718452
3046439,Hunter Henry,8.82135715,9.68403206,9.07722669,11.17291579,11.12458598,10.29294297,9.3498361,9.37327701,9.11395228,10.65495342,10.0094459,11.45388044,11.24804381,0.0,11.19891013,11.00388695,10.74237583
4569173,Rhamondre Stevenson,11.21135969,11.62987457,11.85568178,11.07786447,10.10600459,13.06753283,13.25210048,12.36326376,0.0,0.0,0.0,14.0750894,11.74732731,0.0,10.00520102,8.92779934,9.59344019
4568490,RJ Harvey,12.8078662,7.19474211,6.68180983,7.91635509,8.27656311,8.1170715,8.03539421,7.24682372,7.03057673,8.17784614,12.7731708,0.0,14.6087818,12.52428631,12.05544852,12.22150438,11.61292004
4697815,Rachaad White,7.80132638,6.86765586,7.20857578,5.57143566,13.73407297,17.07121428,18.00134121,16.89561983,0.0,16.16266526,14.17285413,10.86582863,6.34014568,5.73079718,5.8770395,5.63223164,5.93220292
4360248,Kyle Pitts Sr.,9.10447296,8.42613418,9.45242834,8.70632444,0.0,9.09074521,8.74332499,10.83268418,10.92092036,11.78888914,10.3343733,10.86156283,11.42052791,9.50925038,10.45093533,10.15726758,9.5955411
4429059,Woody Marks,5.31728569,3.16526853,5.95103988,8.72086337,12.04824974,0.0,9.11942161,10.84661315,9.7798104,10.15524064,13.86355451,13.63384299,11.83226378,11.63064731,14.20331515,13.68335981,12.83996232
3121422,Terry McLaurin,13.77916979,13.98713027,12.86694567,0.0,0.0,0.0,0.0,11.83524023,0.0,0.0,0.0,0.0,10.99458577,11.70104039,11.35337781,10.69867953,11.83097687
4036378,Jordan Love,14.92023319,17.62267685,15.99942502,18.59558067,0.0,19.33856814,17.35772048,17.15280819,18.08753081,16.98730399,16.33848409,17.4114783,15.70920798,16.81076765,13.27446894,16.57639132,15.29707594
4036133,T.J. Hockenson,11.28851267,11.1757177,10.10281009,10.11887357,9.06333147,0.0,9.47850285,10.15545531,9.53066708,9.5854527,8.54943311,8.15940645,7.03929836,8.4389616,8.14129028,7.64136399,7.64491231
4595342,Oronde Gadsden II,0.0,0.0,1.70924752,5.67161622,5.72737074,6.45460483,7.56162246,11.05140961,11.29544836,11.48200291,10.53431242,0.0,10.62297458,10.57316916,11.51575386,11.75856895,9.98182895
4697745,Tyler Loop,8.22132987,8.75110056,8.73629553,8.51487844,7.768783,7.516352,0.0,7.8780527,8.53695813,8.60690161,7.85333546,8.69699051,8.7316287,8.16137501,8.5502568,8.06157449,7.86848494
4361432,Romeo Doubs,8.36201185,9.76388503,10.38748893,10.54054912,0.0,10.85443612,12.44463845,12.21079761,11.59780714,12.84428435,11.89728563,12.36126501,10.34866102,10.44801144,9.21312465,10.54603794,9.77505608
4887558,Emanuel Wilson,3.14981133,1.55709795,0.79696874,2.93640308,0.0,4.08821956,3.50742138,4.62842281,7.18672752,6.51555328,5.80944232,14.5314294,5.1682741,6.03386067,4.57150548,5.87484261,5.36005024
3916148,Tony Pollard,12.8788736,14.4020375,14.68315173,13.67343319,11.99214006,12.65824985,10.03515113,9.74141391,9.7719565,0.0,9.29740601,9.99921193,10.73119343,10.50790768,11.4079727,10.45572657,11.63109827
2473037,Jason Myers,8.25490288,7.51405215,8.06959081,7.80018322,8.069544,8.19422546,8.05653715,0.0,8.47205266,8.48515747,8.10843882,8.50367041,8.50001755,8.3371495,8.43590177,7.97140654,8.3901513
4426348,Jayden Daniels,20.96000492,20.76748321,0.0,0.0,18.95132437,22.57894032,23.5702224,0.0,19.54092768,0.0,0.0,0.0,0.0,0.0,21.09605099,17.57474935,20.49273576
4569923,Andy Borregales,7.84703926,7.90885016,7.82882634,7.66941072,7.86855864,7.95189003,8.36534786,8.08920178,8.48182627,8.21970382,8.86168672,8.96164495,8.81498346,0.0,8.48245755,8.08820275,8.42410286
4430968,Kimani Vidal,0.0,0.0,0.0,0.0,0.0,9.51131616,12.19871192,12.7403058,15.63112961,11.65140812,12.76131936,0.0,5.89165946,2.8393606,2.60827577,3.28328826,2.80034041
3916433,Jakobi Meyers,12.80385758,14.1564907,14.66227912,14.95665473,13.95311816,13.18779584,0.0,0.0,11.5112713,8.49078692,9.71104889,10.42302815,10.23407001,10.15975987,9.33123742,8.96905273,10.2243175
4385690,Dalton Kincaid,8.75001436,7.53867191,8.71978861,9.14934674,7.96321765,0.0,0.0,9.80035669,8.98448286,9.78929279,0.0,0.0,9.62934905,10.68562038,9.88611917,9.27174961,9.63908663
4428209,Ricky Pearsall,13.02818723,13.21229962,12.11396403,12.94769104,0.0,0.0,0.0,0.0,0.0,0.0,9.29491669,10.30814635,8.86962144,0.0,9.89662253,9.96796234,10.10583461
