id,name,team,position,bye_week,drafted,locked,fantasy_points,average_draft_position,player_rating,injury_status,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
4040715,Jalen Hurts,PHI,QB,10,0,0,370.0,21.2,83.3,ACTIVE,,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,,24.7,24.7,24.7,24.7,24.7,24.7,24.7
3918298,Josh Allen,BUF,QB,13,0,0,366.7,32.8,79.6,ACTIVE,,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,,24.4,24.4,24.4,24.4
3139477,Patrick Mahomes,KC,QB,10,0,0,349.4,21.6,94.4,ACTIVE,,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,,23.3,23.3,23.3,23.3,23.3,23.3,23.3
3117251,Christian McCaffrey,SF,RB,9,0,0,334.5,2.1,98.9,ACTIVE,,22.3,22.3,22.3,22.3,22.3,22.3,22.3,,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3
4262921,Justin Jefferson,MIN,WR,13,0,0,331.5,49.2,97.9,ACTIVE,,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,,22.1,22.1,22.1,22.1
3116406,Tyreek Hill,MIA,WR,10,0,0,330.5,2.9,100.0,ACTIVE,,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,,22.0,22.0,22.0,22.0,22.0,22.0,22.0
3915511,Joe Burrow,CIN,QB,7,0,0,311.0,151.0,73.2,QUESTIONABLE,,20.7,20.7,20.7,20.7,20.7,,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7
3916387,Lamar Jackson,BAL,QB,13,0,0,308.8,29.7,75.9,ACTIVE,,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,,20.6,20.6,20.6,20.6
4362628,Ja'Marr Chase,CIN,WR,7,0,0,303.3,11.2,84.9,ACTIVE,,20.2,20.2,20.2,20.2,20.2,,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2
16800,Davante Adams,LV,WR,13,0,0,287.8,27.2,90.2,ACTIVE,,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,,19.2,19.2,19.2,19.2
4038941,Justin Herbert,LAC,QB,5,0,0,285.7,55.9,96.3,QUESTIONABLE,,19.0,19.0,19.0,,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
4362887,Justin Fields,PIT,QB,6,0,0,284.5,150.1,86.1,ACTIVE,,19.0,19.0,19.0,19.0,,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
3929630,Saquon Barkley,PHI,RB,10,0,0,279.0,35.8,83.3,ACTIVE,,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,,18.6,18.6,18.6,18.6,18.6,18.6,18.6
4360310,Trevor Lawrence,JAX,QB,9,0,0,275.7,128.4,93.5,ACTIVE,,18.4,18.4,18.4,18.4,18.4,18.4,18.4,,18.4,18.4,18.4,18.4,18.4,18.4,18.4,18.4
3917792,Daniel Jones,NYG,QB,13,0,0,272.0,170.1,74.1,QUESTIONABLE,,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,,18.1,18.1,18.1,18.1
2976212,Stefon Diggs,BUF,WR,13,0,0,268.4,11.5,98.9,ACTIVE,,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,,17.9,17.9,17.9,17.9
14880,Kirk Cousins,ATL,QB,11,0,0,268.4,149.2,91.7,QUESTIONABLE,,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,,17.9,17.9,17.9,17.9,17.9,17.9
4241479,Tua Tagovailoa,MIA,QB,10,0,0,268.1,84.9,100.0,ACTIVE,,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,,17.9,17.9,17.9,17.9,17.9,17.9,17.9
