id,name,team,position,bye_week,drafted,locked,fantasy_points,average_draft_position,player_rating,injury_status,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
3918298,Josh Allen,BUF,QB,7,0,0,407.3,16.6,100.0,ACTIVE,22.6,24.4,24.2,25.1,23.6,26.1,,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1
4040715,Jalen Hurts,PHI,QB,7,0,0,360.3,62.2,98.0,ACTIVE,22.9,22.0,23.9,23.8,24.7,22.1,,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
3916387,Lamar Jackson,BAL,QB,10,0,0,352.1,42.0,99.0,QUESTIONABLE,21.2,20.6,23.2,23.1,22.9,21.9,21.9,21.9,21.9,,21.9,21.9,21.9,21.9,21.9,21.9,21.9
3929630,Saquon Barkley,NYG,RB,9,0,0,346.3,21.2,98.9,ACTIVE,15.9,17.3,17.9,19.5,19.6,23.3,23.3,23.3,,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3
3139477,Patrick Mahomes,KC,QB,8,0,0,343.4,25.6,97.0,QUESTIONABLE,22.7,22.3,22.4,20.6,23.3,21.1,21.1,,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1
2977187,Cooper Kupp,LAR,WR,7,0,0,340.4,5.5,100.0,QUESTIONABLE,19.7,20.2,21.7,20.4,21.5,21.5,,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5
3917315,Kyler Murray,ARI,QB,13,0,0,340.0,84.4,96.0,QUESTIONABLE,20.5,20.1,20.2,18.2,18.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,,22.1,22.1,22.1,22.1
3117251,Christian McCaffrey,SF,RB,9,0,0,335.9,7.2,97.8,ACTIVE,21.0,22.4,21.2,22.0,18.1,21.0,21.0,21.0,,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
2976212,Stefon Diggs,BUF,WR,7,0,0,322.5,11.1,99.6,ACTIVE,16.7,17.3,18.9,20.7,18.6,20.9,,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9
4262921,Justin Jefferson,MIN,WR,7,0,0,305.9,7.8,99.3,ACTIVE,17.9,19.7,20.1,17.9,18.4,19.2,,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2
2330,Tom Brady,TB,QB,11,0,0,305.2,127.7,89.1,ACTIVE,19.1,18.1,17.9,17.4,20.2,19.3,19.3,19.3,19.3,19.3,,19.3,19.3,19.3,19.3,19.3,19.3
4038941,Justin Herbert,LAC,QB,8,0,0,302.4,50.0,93.1,QUESTIONABLE,20.8,21.4,20.2,19.5,21.6,18.1,18.1,,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1
15864,Geno Smith,SEA,QB,11,0,0,295.8,162.5,95.0,ACTIVE,14.8,14.2,16.5,17.4,17.0,19.6,19.6,19.6,19.6,19.6,,19.6,19.6,19.6,19.6,19.6,19.6
3068267,Austin Ekeler,LAC,RB,8,0,0,287.3,7.5,100.0,ACTIVE,19.6,18.8,18.8,17.8,18.5,17.6,17.6,,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6
4362628,Ja'Marr Chase,CIN,WR,10,0,0,286.6,12.0,95.8,ACTIVE,17.0,16.8,18.1,19.5,18.2,17.9,17.9,17.9,17.9,,17.9,17.9,17.9,17.9,17.9,17.9,17.9
3915511,Joe Burrow,CIN,QB,10,0,0,283.1,90.1,94.1,ACTIVE,18.1,17.9,18.4,18.4,19.7,17.3,17.3,17.3,17.3,,17.3,17.3,17.3,17.3,17.3,17.3,17.3
