id,name,team,position,bye_week,drafted,locked,fantasy_points,average_draft_position,player_rating,injury_status,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
3916387,Lamar Jackson,BAL,QB,8,0,0,356.3,67.8,50.0,ACTIVE,22.3,22.3,22.3,22.3,22.3,22.3,22.3,,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3
3139477,Patrick Mahomes,KC,QB,12,0,0,355.1,26.7,50.0,ACTIVE,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,,22.2,22.2,22.2,22.2,22.2
3917315,Kyler Murray,ARI,QB,12,0,0,354.7,61.4,50.0,ACTIVE,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,,22.2,22.2,22.2,22.2,22.2
3918298,Josh Allen,BUF,QB,7,0,0,345.7,24.2,50.0,ACTIVE,21.6,21.6,21.6,21.6,21.6,21.6,,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6
2330,Tom Brady,TB,QB,9,0,0,344.7,79.8,50.0,ACTIVE,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5
3117251,Christian McCaffrey,CAR,RB,13,0,0,340.8,4.4,50.0,QUESTIONABLE,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,,21.3,21.3,21.3,21.3
2577417,Dak Prescott,DAL,QB,7,0,0,333.4,57.2,50.0,ACTIVE,20.8,20.8,20.8,20.8,20.8,20.8,,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8
3116593,Dalvin Cook,MIN,RB,7,0,0,329.6,7.2,50.0,ACTIVE,20.6,20.6,20.6,20.6,20.6,20.6,,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6
16800,Davante Adams,GB,WR,13,0,0,317.7,11.9,50.0,ACTIVE,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,,19.9,19.9,19.9,19.9
4040715,Jalen Hurts,PHI,QB,14,0,0,314.4,126.5,50.0,QUESTIONABLE,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,,19.6,19.6,19.6
8439,Aaron Rodgers,GB,QB,13,0,0,305.3,110.7,50.0,ACTIVE,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,,19.1,19.1,19.1,19.1
14881,Russell Wilson,SEA,QB,9,0,0,305.0,120.5,50.0,ACTIVE,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1
14876,Ryan Tannehill,TEN,QB,13,0,0,292.1,159.9,50.0,ACTIVE,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,,18.3,18.3,18.3,18.3
3116406,Tyreek Hill,KC,WR,12,0,0,291.9,10.9,50.0,ACTIVE,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,,18.2,18.2,18.2,18.2,18.2
15847,Travis Kelce,KC,TE,12,0,0,289.9,15.7,50.0,ACTIVE,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,,18.1,18.1,18.1,18.1,18.1
4360310,Trevor Lawrence,JAX,QB,7,0,0,285.5,168.2,50.0,ACTIVE,17.8,17.8,17.8,17.8,17.8,17.8,,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
4038941,Justin Herbert,LAC,QB,7,0,0,284.8,116.9,50.0,ACTIVE,17.8,17.8,17.8,17.8,17.8,17.8,,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
15795,DeAndre Hopkins,ARI,WR,12,0,0,284.8,28.1,50.0,QUESTIONABLE,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,,17.8,17.8,17.8,17.8,17.8
8664,Ryan Fitzpatrick,WSH,QB,9,0,0,282.8,170.4,50.0,QUESTIONABLE,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7
3052587,Baker Mayfield,CLE,QB,13,0,0,281.1,165.2,50.0,QUESTIONABLE,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,,17.6,17.6,17.6,17.6
3054850,Alvin Kamara,NO,RB,6,0,0,279.5,15.1,50.0,ACTIVE,17.5,17.5,17.5,17.5,17.5,,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5
