id,name,team,position,bye_week,drafted,locked,fantasy_points,average_draft_position,player_rating,injury_status,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
3117251,Christian McCaffrey,SF,RB,14,0,0,392.0,170.0,100.0,QUESTIONABLE,23.2,22.7,24.0,26.1,27.9,24.1,39.1,9.8,34.3,17.6,35.1,27.2,17.4,,15.7,22.1,25.7
3918298,Josh Allen,BUF,QB,7,0,0,372.7,170.0,100.0,QUESTIONABLE,38.8,11.8,23.0,24.9,19.4,15.4,,23.2,28.8,19.3,42.7,8.1,16.7,37.8,24.5,19.9,18.3
4242335,Jonathan Taylor,IND,RB,11,0,0,365.6,170.0,99.4,ACTIVE,12.8,29.5,32.8,14.6,31.6,23.7,34.2,37.4,7.7,49.6,,8.6,15.1,11.4,13.1,24.0,19.5
4429795,Jahmyr Gibbs,DET,RB,8,0,0,362.0,170.0,98.8,ACTIVE,15.0,19.4,26.9,17.7,16.7,7.5,36.8,,5.8,38.2,19.6,55.4,11.6,37.0,9.8,23.8,20.8
4430878,Jaxon Smith-Njigba,SEA,WR,8,0,0,347.4,170.0,100.0,ACTIVE,19.4,18.3,20.6,13.0,27.2,30.2,26.3,,22.0,20.3,20.6,37.1,4.3,28.1,18.3,19.9,21.8
4430807,Bijan Robinson,ATL,RB,5,0,0,339.1,170.0,98.2,ACTIVE,24.4,19.8,16.1,28.1,,35.8,21.2,5.8,17.6,10.8,30.3,14.7,30.3,9.4,29.5,23.7,21.6
4429160,De'Von Achane,MIA,RB,12,0,0,337.7,170.0,97.6,QUESTIONABLE,16.5,26.2,16.1,17.1,16.6,31.0,12.8,20.1,16.6,40.5,21.5,,19.4,17.5,18.7,24.8,22.3
4426515,Puka Nacua,LAR,WR,8,0,0,329.9,170.0,99.6,ACTIVE,23.1,27.6,22.8,36.0,24.5,4.8,,,22.8,17.4,14.3,16.7,13.2,35.7,27.9,19.8,23.2
4431452,Drake Maye,NE,QB,14,0,0,321.5,170.0,97.0,ACTIVE,15.8,26.3,19.2,23.2,12.1,27.2,23.1,26.3,16.4,18.1,15.4,16.0,20.5,,20.5,19.4,22.0
4374302,Amon-Ra St. Brown,DET,WR,8,0,0,315.6,170.0,99.2,QUESTIONABLE,8.5,39.2,20.7,26.0,18.0,13.7,20.6,,18.7,16.8,6.2,29.9,,15.2,41.4,21.3,19.3
12483,Matthew Stafford,LAR,QB,8,0,0,314.3,170.0,98.0,ACTIVE,13.6,17.3,13.8,27.4,25.6,9.3,27.4,,26.8,26.9,13.2,22.9,11.6,23.2,20.9,14.7,19.4
4040715,Jalen Hurts,PHI,QB,9,0,0,312.3,170.0,95.0,ACTIVE,24.3,11.5,29.0,19.4,19.5,20.6,24.0,25.4,,12.0,14.5,30.9,16.3,0.4,22.9,22.6,18.9
2577417,Dak Prescott,DAL,QB,10,0,0,308.6,170.0,96.0,ACTIVE,7.8,22.1,12.0,31.0,28.3,22.3,23.3,6.6,15.4,,24.3,27.1,20.6,18.4,12.0,16.9,20.5
4361307,Trey McBride,ARI,TE,8,0,0,308.0,170.0,100.0,ACTIVE,12.1,13.8,15.3,12.2,9.1,21.2,29.4,,16.5,27.7,27.5,16.9,22.2,10.8,37.4,16.8,19.1
4379399,James Cook III,BUF,RB,7,0,0,300.8,170.0,97.0,ACTIVE,21.2,26.5,20.8,22.5,4.9,8.7,,33.6,13.5,10.7,20.4,21.9,18.7,11.1,31.1,18.0,17.2
4360310,Trevor Lawrence,JAX,QB,8,0,0,296.6,170.0,94.0,ACTIVE,10.3,19.2,7.8,11.7,26.2,19.2,17.6,,21.2,9.8,15.0,17.1,21.7,19.4,44.3,16.6,19.4
4426338,Bo Nix,DEN,QB,12,0,0,293.7,170.0,93.0,ACTIVE,6.8,20.2,13.4,25.7,17.9,13.4,40.0,23.8,18.5,5.8,12.6,,16.4,16.0,29.1,16.2,17.9
4431611,Caleb Williams,CHI,QB,5,0,0,293.7,170.0,92.0,ACTIVE,24.2,17.0,29.1,11.8,,19.9,4.7,11.8,38.7,25.1,10.3,21.7,9.5,14.9,19.0,17.7,18.5
3046779,Jared Goff,DET,QB,8,0,0,287.1,170.0,91.0,ACTIVE,10.9,34.0,12.7,12.7,20.1,16.8,10.3,,19.4,24.8,12.1,17.2,20.6,16.2,25.5,17.6,16.2
