week,home_team,away_team,temperature,gust,precipitation,home_team_score,away_team_score,indoor,neutral_site,country,city,state,date
5,JAX,IND,74,23,0.08,37,34,False,False,USA,Jacksonville,FL,2024-10-06T17:00Z
5,HOU,BUF,,,,23,20,True,False,USA,Houston,TX,2024-10-06T17:00Z
5,DEN,LV,72,19,0.0,34,18,False,False,USA,Denver,CO,2024-10-06T20:05Z
5,SF,ARI,100,14,0.0,23,24,False,False,USA,Santa Clara,CA,2024-10-06T20:05Z
5,LAR,GB,86,14,0.0,19,24,False,False,USA,Inglewood,CA,2024-10-06T20:25Z
5,SEA,NYG,60,11,0.0,20,29,False,False,USA,Seattle,WA,2024-10-06T20:25Z
5,PIT,DAL,51,9,0.0,17,20,False,False,USA,Pittsburgh,PA,2024-10-07T01:45Z
5,KC,NO,65,6,0.0,26,13,False,False,USA,Kansas City,MO,2024-10-08T00:15Z
6,SEA,SF,58,8,0.0,24,36,False,False,USA,Seattle,WA,2024-10-11T00:15Z
6,CHI,JAX,51,8,0.0,35,16,False,True,England,London,,2024-10-13T13:30Z
6,GB,ARI,52,16,0.04,34,13,False,False,USA,Green Bay,WI,2024-10-13T17:00Z
6,TEN,IND,81,19,0.0,17,20,False,False,USA,Nashville,TN,2024-10-13T17:00Z
6,NE,HOU,51,13,0.0,21,41,False,False,USA,Foxborough,MA,2024-10-13T17:00Z
6,NO,TB,,,,27,51,True,False,USA,New Orleans,LA,2024-10-13T17:00Z
6,PHI,CLE,77,17,0.0,20,16,False,False,USA,Philadelphia,PA,2024-10-13T17:00Z
6,BAL,WSH,76,18,0.0,30,23,False,False,USA,Baltimore,MD,2024-10-13T17:00Z
6,DEN,LAC,67,17,0.0,16,23,False,False,USA,Denver,CO,2024-10-13T20:05Z
6,LV,PIT,,,,13,32,True,False,USA,Las Vegas,NV,2024-10-13T20:05Z
6,DAL,DET,,,,9,47,True,False,USA,Arlington,TX,2024-10-13T20:25Z
6,CAR,ATL,78,19,0.0,20,38,False,False,USA,Charlotte,NC,2024-10-13T20:25Z
6,NYG,CIN,49,31,0.0,7,17,False,False,USA,East Rutherford,NJ,2024-10-14T00:20Z
6,NYJ,BUF,49,13,0.0,20,23,False,False,USA,East Rutherford,NJ,2024-10-15T00:15Z
7,NO,DEN,,,,10,33,True,False,USA,New Orleans,LA,2024-10-18T00:15Z
7,JAX,NE,63,37,0.02,32,16,False,True,England,London,,2024-10-20T13:30Z
7,ATL,SEA,,,,14,34,True,False,USA,Atlanta,GA,2024-10-20T17:00Z
7,BUF,TEN,64,25,0.0,34,10,False,False,USA,Orchard Park,NY,2024-10-20T17:00Z
7,CLE,CIN,63,10,0.0,14,21,False,False,USA,Cleveland,OH,2024-10-20T17:00Z
7,GB,HOU,71,23,0.0,24,22,False,False,USA,Green Bay,WI,2024-10-20T17:00Z
7,IND,MIA,,,,16,10,True,False,USA,Indianapolis,IN,2024-10-20T17:00Z
7,MIN,DET,,,,29,31,True,False,USA,Minneapolis,MN,2024-10-20T17:00Z
7,NYG,PHI,71,10,0.0,3,28,False,False,USA,East Rutherford,NJ,2024-10-20T17:00Z
7,LAR,LV,84,15,0.0,20,15,False,False,USA,Inglewood,CA,2024-10-20T20:05Z
7,WSH,CAR,71,10,0.0,40,7,False,False,USA,Landover,MD,2024-10-20T20:05Z
7,SF,KC,82,9,0.0,18,28,False,False,USA,Santa Clara,CA,2024-10-20T20:25Z
7,PIT,NYJ,60,8,0.0,37,15,False,False,USA,Pittsburgh,PA,2024-10-21T00:20Z
7,TB,BAL,76,18,0.0,31,41,False,False,USA,Tampa,FL,2024-10-22T00:15Z
7,ARI,LAC,,,,17,15,True,False,USA,Glendale,AZ,2024-10-22T01:00Z
8,LAR,MIN,72,20,0.0,30,20,False,False,USA,Inglewood,CA,2024-10-25T00:15Z
8,CIN,PHI,56,12,0.0,17,37,False,False,USA,Cincinnati,OH,2024-10-27T17:00Z
8,CLE,BAL,53,11,0.0,29,24,False,False,USA,Cleveland,OH,2024-10-27T17:00Z
8,DET,TEN,,,,52,14,True,False,USA,Detroit,MI,2024-10-27T17:00Z
8,MIA,ARI,81,22,0.0,27,28,False,False,USA,Miami Gardens,FL,2024-10-27T17:00Z
8,NE,NYJ,52,20,0.0,25,22,False,False,USA,Foxborough,MA,2024-10-27T17:00Z
8,TB,ATL,80,13,0.0,26,31,False,False,USA,Tampa,FL,2024-10-27T17:00Z
8,JAX,GB,80,9,0.0,27,30,False,False,USA,Jacksonville,FL,2024-10-27T17:00Z
8,HOU,IND,,,,23,20,True,False,USA,Houston,TX,2024-10-27T17:00Z
8,LAC,NO,79,13,0.0,26,8,False,False,USA,Inglewood,CA,2024-10-27T20:05Z
8,SEA,BUF,56,31,0.0,10,31,False,False,USA,Seattle,WA,2024-10-27T20:05Z
8,DEN,CAR,78,10,0.0,28,14,False,False,USA,Denver,CO,2024-10-27T20:25Z
8,LV,KC,,,,20,27,True,False,USA,Las Vegas,NV,2024-10-27T20:25Z
8,WSH,CHI,57,8,0.0,18,15,False,False,USA,Landover,MD,2024-10-27T20:25Z
8,SF,DAL,62,24,0.0,30,24,False,False,USA,Santa Clara,CA,2024-10-28T00:20Z
8,PIT,NYG,64,14,0.0,26,18,False,False,USA,Pittsburgh,PA,2024-10-29T00:15Z
9,NYJ,HOU,64,21,0.0,21,13,False,False,USA,East Rutherford,NJ,2024-11-01T00:15Z
9,ATL,DAL,,,,27,21,True,False,USA,Atlanta,GA,2024-11-03T18:00Z
9,BUF,MIA,53,15,0.0,30,27,False,False,USA,Orchard Park,NY,2024-11-03T18:00Z
9,CIN,LV,62,16,0.0,41,24,False,False,USA,Cincinnati,OH,2024-11-03T18:00Z
9,CLE,LAC,57,14,0.0,10,27,False,False,USA,Cleveland,OH,2024-11-03T18:00Z
9,TEN,NE,76,20,0.0,20,17,False,False,USA,Nashville,TN,2024-11-03T18:00Z
9,NYG,WSH,52,15,0.0,22,27,False,False,USA,East Rutherford,NJ,2024-11-03T18:00Z
9,CAR,NO,64,18,0.0,23,22,False,False,USA,Charlotte,NC,2024-11-03T18:00Z
9,BAL,DEN,55,10,0.0,41,10,False,False,USA,Baltimore,MD,2024-11-03T18:00Z
9,PHI,JAX,57,11,0.0,28,23,False,False,USA,Philadelphia,PA,2024-11-03T21:05Z
9,ARI,CHI,,,,29,9,True,False,USA,Glendale,AZ,2024-11-03T21:05Z
9,GB,DET,50,25,0.04,14,24,False,False,USA,Green Bay,WI,2024-11-03T21:25Z
9,SEA,LAR,51,12,0.0,20,26,False,False,USA,Seattle,WA,2024-11-03T21:25Z
9,MIN,IND,,,,21,13,True,False,USA,Minneapolis,MN,2024-11-04T01:20Z
9,KC,TB,57,19,0.0,30,24,False,False,USA,Kansas City,MO,2024-11-05T01:15Z
10,BAL,CIN,63,23,0.0,35,34,False,False,USA,Baltimore,MD,2024-11-08T01:15Z
10,CAR,NYG,43,8,0.0,20,17,False,True,Germany,Munich,,2024-11-10T14:30Z
10,CHI,NE,60,24,0.0,3,19,False,False,USA,Chicago,IL,2024-11-10T18:00Z
10,IND,BUF,,,,20,30,True,False,USA,Indianapolis,IN,2024-11-10T18:00Z
10,KC,DEN,56,22,0.0,16,14,False,False,USA,Kansas City,MO,2024-11-10T18:00Z
10,NO,ATL,,,,20,17,True,False,USA,New Orleans,LA,2024-11-10T18:00Z
10,TB,SF,83,23,0.0,20,23,False,False,USA,Tampa,FL,2024-11-10T18:00Z
10,WSH,PIT,53,12,0.0,27,28,False,False,USA,Landover,MD,2024-11-10T18:00Z
10,JAX,MIN,78,25,0.02,7,12,False,False,USA,Jacksonville,FL,2024-11-10T18:00Z
10,LAC,TEN,76,11,0.0,27,17,False,False,USA,Inglewood,CA,2024-11-10T21:05Z
10,DAL,PHI,,,,6,34,True,False,USA,Arlington,TX,2024-11-10T21:25Z
10,ARI,NYJ,,,,31,6,True,False,USA,Glendale,AZ,2024-11-10T21:25Z
10,HOU,DET,,,,23,26,True,False,USA,Houston,TX,2024-11-11T01:20Z
10,LAR,MIA,63,19,0.0,15,23,False,False,USA,Inglewood,CA,2024-11-12T01:15Z
11,PHI,WSH,51,18,0.0,26,18,False,False,USA,Philadelphia,PA,2024-11-15T01:15Z
11,CHI,GB,54,18,0.0,19,20,False,False,USA,Chicago,IL,2024-11-17T18:00Z
11,DET,JAX,,,,52,6,True,False,USA,Detroit,MI,2024-11-17T18:00Z
11,TEN,MIN,63,13,0.0,13,23,False,False,USA,Nashville,TN,2024-11-17T18:00Z
11,MIA,LV,81,20,0.0,34,19,False,False,USA,Miami Gardens,FL,2024-11-17T18:00Z
11,NE,LAR,57,20,0.0,22,28,False,False,USA,Foxborough,MA,2024-11-17T18:00Z
11,NO,CLE,,,,35,14,True,False,USA,New Orleans,LA,2024-11-17T18:00Z
11,NYJ,IND,61,12,0.0,27,28,False,False,USA,East Rutherford,NJ,2024-11-17T18:00Z
11,PIT,BAL,49,11,0.0,18,16,False,False,USA,Pittsburgh,PA,2024-11-17T18:00Z
11,DEN,ATL,48,13,0.0,38,6,False,False,USA,Denver,CO,2024-11-17T21:05Z
11,SF,SEA,56,6,0.0,17,20,False,False,USA,Santa Clara,CA,2024-11-17T21:05Z
11,BUF,KC,52,13,0.0,30,21,False,False,USA,Orchard Park,NY,2024-11-17T21:25Z
11,LAC,CIN,59,19,0.0,34,27,False,False,USA,Inglewood,CA,2024-11-18T01:20Z
11,DAL,HOU,,,,10,34,True,False,USA,Arlington,TX,2024-11-19T01:15Z
12,CLE,PIT,46,39,0.03,24,19,False,False,USA,Cleveland,OH,2024-11-22T01:15Z
12,CHI,MIN,44,14,0.0,27,30,False,False,USA,Chicago,IL,2024-11-24T18:00Z
12,IND,DET,,,,6,24,True,False,USA,Indianapolis,IN,2024-11-24T18:00Z
12,MIA,NE,75,12,0.0,34,15,False,False,USA,Miami Gardens,FL,2024-11-24T18:00Z
12,NYG,TB,50,32,0.0,7,30,False,False,USA,East Rutherford,NJ,2024-11-24T18:00Z
12,WSH,DAL,53,20,0.0,26,34,False,False,USA,Landover,MD,2024-11-24T18:00Z
12,CAR,KC,57,10,0.0,27,30,False,False,USA,Charlotte,NC,2024-11-24T18:00Z
12,HOU,TEN,,,,27,32,True,False,USA,Houston,TX,2024-11-24T18:00Z
12,LV,DEN,,,,19,29,True,False,USA,Las Vegas,NV,2024-11-24T21:05Z
12,GB,SF,42,21,0.0,38,10,False,False,USA,Green Bay,WI,2024-11-24T21:25Z
12,SEA,ARI,46,12,0.01,16,6,False,False,USA,Seattle,WA,2024-11-24T21:25Z
12,LAR,PHI,67,7,0.0,20,37,False,False,USA,Inglewood,CA,2024-11-25T01:20Z
12,LAC,BAL,63,6,0.01,23,30,False,False,USA,Inglewood,CA,2024-11-26T01:15Z
13,DET,CHI,,,,23,20,True,False,USA,Detroit,MI,2024-11-28T17:30Z
13,DAL,NYG,,,,27,20,True,False,USA,Arlington,TX,2024-11-28T21:30Z
13,GB,MIA,22,23,0.0,30,17,False,False,USA,Green Bay,WI,2024-11-29T01:20Z
13,KC,LV,34,11,0.0,19,17,False,False,USA,Kansas City,MO,2024-11-29T20:00Z
13,ATL,LAC,,,,13,17,True,False,USA,Atlanta,GA,2024-12-01T18:00Z
13,CIN,PIT,30,19,0.0,38,44,False,False,USA,Cincinnati,OH,2024-12-01T18:00Z
13,MIN,ARI,,,,23,22,True,False,USA,Minneapolis,MN,2024-12-01T18:00Z
13,NE,IND,35,19,0.0,24,25,False,False,USA,Foxborough,MA,2024-12-01T18:00Z
13,NYJ,SEA,36,26,0.0,21,26,False,False,USA,East Rutherford,NJ,2024-12-01T18:00Z
13,WSH,TEN,40,12,0.0,42,19,False,False,USA,Landover,MD,2024-12-01T18:00Z
13,JAX,HOU,55,15,0.0,20,23,False,False,USA,Jacksonville,FL,2024-12-01T18:00Z
13,NO,LAR,,,,14,21,True,False,USA,New Orleans,LA,2024-12-01T21:05Z
13,CAR,TB,49,16,0.0,23,26,False,False,USA,Charlotte,NC,2024-12-01T21:05Z
13,BAL,PHI,39,22,0.0,19,24,False,False,USA,Baltimore,MD,2024-12-01T21:25Z
13,BUF,SF,30,12,0.0,35,10,False,False,USA,Orchard Park,NY,2024-12-02T01:20Z
13,DEN,CLE,42,3,0.0,41,32,False,False,USA,Denver,CO,2024-12-03T01:15Z
14,DET,GB,,,,34,31,True,False,USA,Detroit,MI,2024-12-06T01:15Z
14,TEN,JAX,52,13,0.0,6,10,False,False,USA,Nashville,TN,2024-12-08T18:00Z
14,MIA,NYJ,76,20,0.0,32,26,False,False,USA,Miami Gardens,FL,2024-12-08T18:00Z
14,MIN,ATL,,,,42,21,True,False,USA,Minneapolis,MN,2024-12-08T18:00Z
14,NYG,NO,50,17,0.0,11,14,False,False,USA,East Rutherford,NJ,2024-12-08T18:00Z
14,PHI,CAR,55,18,0.0,22,16,False,False,USA,Philadelphia,PA,2024-12-08T18:00Z
14,PIT,CLE,47,25,0.0,27,14,False,False,USA,Pittsburgh,PA,2024-12-08T18:00Z
14,TB,LV,68,13,0.0,28,13,False,False,USA,Tampa,FL,2024-12-08T18:00Z
14,ARI,SEA,,,,18,30,True,False,USA,Glendale,AZ,2024-12-08T21:05Z
14,LAR,BUF,68,10,0.0,44,42,False,False,USA,Inglewood,CA,2024-12-08T21:25Z
14,SF,CHI,66,11,0.0,38,13,False,False,USA,Santa Clara,CA,2024-12-08T21:25Z
14,KC,LAC,44,8,0.0,19,17,False,False,USA,Kansas City,MO,2024-12-09T01:20Z
14,DAL,CIN,,,,20,27,True,False,USA,Arlington,TX,2024-12-10T01:15Z
15,SF,LAR,59,27,0.0,6,12,False,False,USA,Santa Clara,CA,2024-12-13T01:15Z
15,CLE,KC,39,28,0.01,7,21,False,False,USA,Cleveland,OH,2024-12-15T18:00Z
15,TEN,CIN,55,24,0.0,27,37,False,False,USA,Nashville,TN,2024-12-15T18:00Z
15,NO,WSH,,,,19,20,True,False,USA,New Orleans,LA,2024-12-15T18:00Z
15,NYG,BAL,36,14,0.0,14,35,False,False,USA,East Rutherford,NJ,2024-12-15T18:00Z
15,CAR,DAL,45,17,0.0,14,30,False,False,USA,Charlotte,NC,2024-12-15T18:00Z
15,JAX,NYJ,71,19,0.0,25,32,False,False,USA,Jacksonville,FL,2024-12-15T18:00Z
15,HOU,MIA,,,,20,12,True,False,USA,Houston,TX,2024-12-15T18:00Z
15,DEN,IND,51,12,0.0,31,13,False,False,USA,Denver,CO,2024-12-15T21:25Z
15,DET,BUF,,,,42,48,True,False,USA,Detroit,MI,2024-12-15T21:25Z
15,PHI,PIT,38,10,0.0,27,13,False,False,USA,Philadelphia,PA,2024-12-15T21:25Z
15,ARI,NE,,,,30,17,True,False,USA,Glendale,AZ,2024-12-15T21:25Z
15,LAC,TB,63,12,0.0,17,40,False,False,USA,Inglewood,CA,2024-12-15T21:25Z
15,SEA,GB,47,5,0.0,13,30,False,False,USA,Seattle,WA,2024-12-16T01:20Z
15,MIN,CHI,,,,30,12,True,False,USA,Minneapolis,MN,2024-12-17T01:00Z
15,LV,ATL,,,,9,15,True,False,USA,Las Vegas,NV,2024-12-17T01:30Z
16,LAC,DEN,61,14,0.0,34,27,False,False,USA,Inglewood,CA,2024-12-20T01:15Z
16,KC,HOU,29,10,0.0,27,19,False,False,USA,Kansas City,MO,2024-12-21T18:00Z
16,BAL,PIT,34,31,0.0,34,17,False,False,USA,Baltimore,MD,2024-12-21T21:30Z
16,ATL,NYG,,,,34,7,True,False,USA,Atlanta,GA,2024-12-22T18:00Z
16,CHI,DET,26,17,0.0,17,34,False,False,USA,Chicago,IL,2024-12-22T18:00Z
16,CIN,CLE,30,12,0.0,24,6,False,False,USA,Cincinnati,OH,2024-12-22T18:00Z
16,IND,TEN,,,,38,30,True,False,USA,Indianapolis,IN,2024-12-22T18:00Z
16,NYJ,LAR,17,21,0.0,9,19,False,False,USA,East Rutherford,NJ,2024-12-22T18:00Z
16,WSH,PHI,30,21,0.0,36,33,False,False,USA,Landover,MD,2024-12-22T18:00Z
16,CAR,ARI,36,16,0.0,36,30,False,False,USA,Charlotte,NC,2024-12-22T18:00Z
16,SEA,MIN,47,19,0.07,24,27,False,False,USA,Seattle,WA,2024-12-22T21:05Z
16,BUF,NE,11,6,0.0,24,21,False,False,USA,Orchard Park,NY,2024-12-22T21:25Z
16,LV,JAX,,,,19,14,True,False,USA,Las Vegas,NV,2024-12-22T21:25Z
16,MIA,SF,74,14,0.0,29,17,False,False,USA,Miami Gardens,FL,2024-12-22T21:25Z
16,DAL,TB,,,,26,24,True,False,USA,Arlington,TX,2024-12-23T01:20Z
16,GB,NO,21,5,0.0,34,0,False,False,USA,Green Bay,WI,2024-12-24T01:15Z
17,PIT,KC,37,10,0.0,10,29,False,False,USA,Pittsburgh,PA,2024-12-25T18:00Z
17,HOU,BAL,,,,2,31,True,False,USA,Houston,TX,2024-12-25T21:30Z
17,CHI,SEA,48,20,0.0,3,6,False,False,USA,Chicago,IL,2024-12-27T01:15Z
17,NE,LAC,38,12,0.02,7,40,False,False,USA,Foxborough,MA,2024-12-28T18:00Z
17,CIN,DEN,60,19,0.0,30,24,False,False,USA,Cincinnati,OH,2024-12-28T21:30Z
17,LAR,ARI,58,13,0.0,13,9,False,False,USA,Inglewood,CA,2024-12-29T01:00Z
17,BUF,NYJ,53,32,0.0,40,14,False,False,USA,Orchard Park,NY,2024-12-29T18:00Z
17,NO,LV,,,,10,25,True,False,USA,New Orleans,LA,2024-12-29T18:00Z
17,NYG,IND,57,12,0.0,45,33,False,False,USA,East Rutherford,NJ,2024-12-29T18:00Z
17,PHI,DAL,64,22,0.0,41,7,False,False,USA,Philadelphia,PA,2024-12-29T18:00Z
17,TB,CAR,74,24,0.0,48,14,False,False,USA,Tampa,FL,2024-12-29T18:00Z
17,JAX,TEN,70,21,0.01,20,13,False,False,USA,Jacksonville,FL,2024-12-29T18:00Z
17,CLE,MIA,51,17,0.03,3,20,False,False,USA,Cleveland,OH,2024-12-29T21:05Z
17,MIN,GB,,,,27,25,True,False,USA,Minneapolis,MN,2024-12-29T21:25Z
17,WSH,ATL,48,10,0.0,30,24,False,False,USA,Landover,MD,2024-12-30T01:20Z
17,SF,DET,54,13,0.0,34,40,False,False,USA,Santa Clara,CA,2024-12-31T01:15Z
