week,pts_allowed_to_QB,pts_allowed_to_RB,pts_allowed_to_WR,pts_allowed_to_TE,pts_allowed_to_K,points_scored,points_allowed
1,12.7,11.3,13.8,18.5,13.0,98.8,23.0
2,13.6,19.8,24.8,0.0,12.0,85.6,20.0
3,3.4,20.8,40.1,17.9,18.0,104.6,12.0
4,13.2,23.5,37.5,3.5,9.0,106.2,15.0
5,14.8,8.1,22.4,25.6,16.0,56.3,19.0
6,0.0,34.6,32.7,14.4,14.0,112.8,26.0
7,14.4,13.6,22.5,5.3,6.0,148.5,17.0
8,0.0,38.3,40.5,1.5,7.0,77.0,32.0
9,10.9,35.2,17.9,17.4,3.0,119.1,21.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,16.0,29.5,30.4,18.7,0.0,97.9,30.0
12,12.5,19.6,26.8,12.5,9.0,68.6,16.0
13,19.8,30.2,12.8,11.7,5.0,95.8,24.0
14,16.3,11.6,31.3,22.0,4.0,91.7,10.0
15,23.1,5.3,64.1,3.0,4.0,115.9,23.0
16,17.5,6.6,32.4,3.4,0.0,132.6,18.0
17,22.1,16.3,23.5,0.0,7.8,67.2,0.0
