week,pts_allowed_to_QB,pts_allowed_to_RB,pts_allowed_to_WR,pts_allowed_to_TE,pts_allowed_to_K,points_scored,points_allowed
1,19.1,19.0,43.8,13.7,13.0,62.4,23.0
2,8.8,14.2,26.4,5.9,5.0,91.4,10.0
3,25.4,15.7,31.5,2.2,8.0,77.4,12.0
4,6.0,15.8,33.4,7.6,6.0,87.2,24.0
5,12.4,30.8,41.6,11.8,10.0,78.7,27.0
6,4.5,25.8,26.6,6.4,8.0,45.6,27.0
7,10.1,27.3,34.8,5.8,10.0,58.3,23.0
8,17.6,28.7,32.8,9.0,10.0,87.2,27.0
9,11.4,16.1,16.8,15.9,1.0,59.1,15.0
10,19.2,25.6,55.6,1.1,14.0,91.1,28.0
11,19.0,34.2,22.9,25.0,0.0,78.9,27.0
12,43.7,14.0,34.1,0.8,12.0,97.8,40.0
13,19.3,2.1,25.8,15.2,7.0,86.3,19.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,13.7,9.8,12.7,0.0,114.8,12.0
16,10.4,15.9,41.7,1.8,8.0,89.8,20.0
17,14.2,11.9,39.3,12.9,3.0,89.7,17.0
