week,pts_allowed_to_QB,pts_allowed_to_RB,pts_allowed_to_WR,pts_allowed_to_TE,pts_allowed_to_K,points_scored,points_allowed
1,10.0,19.8,32.5,4.0,4.0,85.5,10.0
2,16.4,39.7,15.3,0.0,10.0,62.3,27.0
3,9.8,49.2,25.8,0.0,8.0,97.3,20.0
4,23.1,20.0,11.9,10.7,9.0,73.8,20.0
5,22.2,33.1,46.5,12.4,1.0,92.8,29.0
6,8.6,20.3,13.9,4.3,5.0,120.7,12.0
7,6.2,23.8,38.1,7.9,2.0,166.6,14.0
8,25.4,39.8,40.1,10.6,7.0,192.0,49.0
9,24.1,24.8,52.7,0.0,4.0,120.6,35.0
10,14.8,18.4,35.2,8.6,7.0,127.2,31.0
11,7.8,20.9,17.6,18.5,12.0,74.0,27.0
12,0.0,33.7,48.8,12.7,8.0,99.4,31.0
13,13.7,31.5,26.1,2.0,8.0,69.4,28.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,34.7,3.4,49.7,1.6,4.0,83.2,25.0
16,23.0,22.1,26.0,12.8,2.0,95.7,35.0
17,22.4,34.8,30.7,20.5,12.0,83.3,41.0
