week,home_team,away_team,temperature,gust,precipitation,home_team_score,away_team_score,indoor,neutral_site,country,city,state,date
11,TB,NYG,57,17,0.0,30,10,False,False,USA,Tampa,FL,2021-11-23T01:15Z
12,DET,CHI,,,,14,16,True,False,USA,Detroit,MI,2021-11-25T17:30Z
12,DAL,LV,,,,33,36,True,False,USA,Arlington,TX,2021-11-25T21:30Z
12,NO,BUF,,,,6,31,True,False,USA,New Orleans,LA,2021-11-26T01:20Z
12,CIN,PIT,41,20,0.0,41,10,False,False,USA,Cincinnati,OH,2021-11-28T18:00Z
12,IND,TB,,,,31,38,True,False,USA,Indianapolis,IN,2021-11-28T18:00Z
12,MIA,CAR,74,8,0.0,33,10,False,False,USA,Miami Gardens,FL,2021-11-28T18:00Z
12,NE,TEN,38,15,0.0,36,13,False,False,USA,Foxborough,MA,2021-11-28T18:00Z
12,NYG,PHI,36,9,0.0,13,7,False,False,USA,East Rutherford,NJ,2021-11-28T18:00Z
12,JAX,ATL,59,10,0.0,14,21,False,False,USA,Jacksonville,FL,2021-11-28T18:00Z
12,HOU,NYJ,,,,14,21,True,False,USA,Houston,TX,2021-11-28T18:00Z
12,DEN,LAC,65,15,0.0,28,13,False,False,USA,Denver,CO,2021-11-28T21:05Z
12,GB,LAR,37,27,0.0,36,28,False,False,USA,Green Bay,WI,2021-11-28T21:25Z
12,SF,MIN,64,9,0.0,34,26,False,False,USA,Santa Clara,CA,2021-11-28T21:25Z
12,BAL,CLE,37,8,0.0,16,10,False,False,USA,Baltimore,MD,2021-11-29T01:20Z
12,WSH,SEA,36,13,0.0,17,15,False,False,USA,Landover,MD,2021-11-30T01:15Z
13,NO,DAL,,,,17,27,True,False,USA,New Orleans,LA,2021-12-03T01:20Z
13,ATL,TB,,,,17,30,True,False,USA,Atlanta,GA,2021-12-05T18:00Z
13,CHI,ARI,36,23,0.06,22,33,False,False,USA,Chicago,IL,2021-12-05T18:00Z
13,CIN,LAC,50,17,0.0,22,41,False,False,USA,Cincinnati,OH,2021-12-05T18:00Z
13,DET,MIN,,,,29,27,True,False,USA,Detroit,MI,2021-12-05T18:00Z
13,MIA,NYG,81,12,0.0,20,9,False,False,USA,Miami Gardens,FL,2021-12-05T18:00Z
13,NYJ,PHI,45,10,0.0,18,33,False,False,USA,East Rutherford,NJ,2021-12-05T18:00Z
13,HOU,IND,,,,0,31,True,False,USA,Houston,TX,2021-12-05T18:00Z
13,LV,WSH,,,,15,17,True,False,USA,Las Vegas,NV,2021-12-05T21:05Z
13,LAR,JAX,62,10,0.0,37,7,False,False,USA,Inglewood,CA,2021-12-05T21:05Z
13,PIT,BAL,49,17,0.0,20,19,False,False,USA,Pittsburgh,PA,2021-12-05T21:25Z
13,SEA,SF,42,10,0.0,30,23,False,False,USA,Seattle,WA,2021-12-05T21:25Z
13,KC,DEN,29,12,0.0,22,9,False,False,USA,Kansas City,MO,2021-12-06T01:20Z
13,BUF,NE,28,26,0.01,10,14,False,False,USA,Orchard Park,NY,2021-12-07T01:15Z
14,MIN,PIT,,,,36,28,True,False,USA,Minneapolis,MN,2021-12-10T01:20Z
14,CLE,BAL,43,24,0.0,24,22,False,False,USA,Cleveland,OH,2021-12-12T18:00Z
14,TEN,JAX,45,10,0.0,20,0,False,False,USA,Nashville,TN,2021-12-12T18:00Z
14,KC,LV,46,25,0.0,48,9,False,False,USA,Kansas City,MO,2021-12-12T18:00Z
14,NYJ,NO,46,25,0.0,9,30,False,False,USA,East Rutherford,NJ,2021-12-12T18:00Z
14,WSH,DAL,46,23,0.0,20,27,False,False,USA,Landover,MD,2021-12-12T18:00Z
14,CAR,ATL,49,20,0.0,21,29,False,False,USA,Charlotte,NC,2021-12-12T18:00Z
14,HOU,SEA,,,,13,33,True,False,USA,Houston,TX,2021-12-12T18:00Z
14,DEN,DET,59,8,0.0,38,10,False,False,USA,Denver,CO,2021-12-12T21:05Z
14,LAC,NYG,62,8,0.0,37,21,False,False,USA,Inglewood,CA,2021-12-12T21:05Z
14,CIN,SF,47,20,0.0,23,26,False,False,USA,Cincinnati,OH,2021-12-12T21:25Z
14,TB,BUF,80,15,0.01,33,27,False,False,USA,Tampa,FL,2021-12-12T21:25Z
14,GB,CHI,29,8,0.0,45,30,False,False,USA,Green Bay,WI,2021-12-13T01:20Z
14,ARI,LAR,,,,23,30,True,False,USA,Glendale,AZ,2021-12-14T01:15Z
15,LAC,KC,62,12,0.0,28,34,False,False,USA,Inglewood,CA,2021-12-17T01:20Z
15,IND,NE,,,,27,17,True,False,USA,Indianapolis,IN,2021-12-19T01:15Z
15,BUF,CAR,30,18,0.0,31,14,False,False,USA,Orchard Park,NY,2021-12-19T18:00Z
15,DET,ARI,,,,30,12,True,False,USA,Detroit,MI,2021-12-19T18:00Z
15,MIA,NYJ,82,19,0.0,31,24,False,False,USA,Miami Gardens,FL,2021-12-19T18:00Z
15,NYG,DAL,39,28,0.0,6,21,False,False,USA,East Rutherford,NJ,2021-12-19T18:00Z
15,PIT,TEN,34,22,0.0,19,13,False,False,USA,Pittsburgh,PA,2021-12-19T18:00Z
15,JAX,HOU,77,24,0.0,16,30,False,False,USA,Jacksonville,FL,2021-12-19T18:00Z
15,DEN,CIN,58,15,0.0,10,15,False,False,USA,Denver,CO,2021-12-19T21:05Z
15,SF,ATL,52,8,0.0,31,13,False,False,USA,Santa Clara,CA,2021-12-19T21:05Z
15,BAL,GB,43,26,0.0,30,31,False,False,USA,Baltimore,MD,2021-12-19T21:25Z
15,TB,NO,66,23,0.0,0,9,False,False,USA,Tampa,FL,2021-12-20T01:20Z
15,CLE,LV,41,18,0.0,14,16,False,False,USA,Cleveland,OH,2021-12-20T22:00Z
15,CHI,MIN,35,22,0.0,9,17,False,False,USA,Chicago,IL,2021-12-21T01:15Z
15,LAR,SEA,59,13,0.0,20,10,False,False,USA,Inglewood,CA,2021-12-22T00:00Z
15,PHI,WSH,36,24,0.0,27,17,False,False,USA,Philadelphia,PA,2021-12-22T00:00Z
16,TEN,SF,62,27,0.0,20,17,False,False,USA,Nashville,TN,2021-12-24T01:20Z
16,GB,CLE,35,12,0.0,24,22,False,False,USA,Green Bay,WI,2021-12-25T21:30Z
16,ARI,IND,,,,16,22,True,False,USA,Glendale,AZ,2021-12-26T01:15Z
16,ATL,DET,,,,20,16,True,False,USA,Atlanta,GA,2021-12-26T18:00Z
16,CIN,BAL,50,7,0.0,41,21,False,False,USA,Cincinnati,OH,2021-12-26T18:00Z
16,MIN,LAR,,,,23,30,True,False,USA,Minneapolis,MN,2021-12-26T18:00Z
16,NE,BUF,40,27,0.0,21,33,False,False,USA,Foxborough,MA,2021-12-26T18:00Z
16,NYJ,JAX,46,24,0.0,26,21,False,False,USA,East Rutherford,NJ,2021-12-26T18:00Z
16,PHI,NYG,51,16,0.0,34,10,False,False,USA,Philadelphia,PA,2021-12-26T18:00Z
16,CAR,TB,70,9,0.0,6,32,False,False,USA,Charlotte,NC,2021-12-26T18:00Z
16,HOU,LAC,,,,41,29,True,False,USA,Houston,TX,2021-12-26T18:00Z
16,SEA,CHI,27,29,0.01,24,25,False,False,USA,Seattle,WA,2021-12-26T21:05Z
16,KC,PIT,54,32,0.0,36,10,False,False,USA,Kansas City,MO,2021-12-26T21:25Z
16,LV,DEN,,,,17,13,True,False,USA,Las Vegas,NV,2021-12-26T21:25Z
16,DAL,WSH,,,,56,14,True,False,USA,Arlington,TX,2021-12-27T01:20Z
16,NO,MIA,,,,3,20,True,False,USA,New Orleans,LA,2021-12-28T01:15Z
17,BUF,ATL,27,18,0.0,29,15,False,False,USA,Orchard Park,NY,2022-01-02T18:00Z
17,CHI,NYG,21,23,0.0,29,3,False,False,USA,Chicago,IL,2022-01-02T18:00Z
17,CIN,KC,34,22,0.0,34,31,False,False,USA,Cincinnati,OH,2022-01-02T18:00Z
17,TEN,MIA,42,20,0.0,34,3,False,False,USA,Nashville,TN,2022-01-02T18:00Z
17,IND,LV,,,,20,23,True,False,USA,Indianapolis,IN,2022-01-02T18:00Z
17,NE,JAX,48,9,0.0,50,10,False,False,USA,Foxborough,MA,2022-01-02T18:00Z
17,NYJ,TB,55,16,0.0,24,28,False,False,USA,East Rutherford,NJ,2022-01-02T18:00Z
17,WSH,PHI,61,17,0.0,16,20,False,False,USA,Landover,MD,2022-01-02T18:00Z
17,BAL,LAR,62,15,0.0,19,20,False,False,USA,Baltimore,MD,2022-01-02T18:00Z
17,LAC,DEN,59,12,0.0,34,13,False,False,USA,Inglewood,CA,2022-01-02T21:05Z
17,SF,HOU,57,13,0.0,23,7,False,False,USA,Santa Clara,CA,2022-01-02T21:05Z
17,DAL,ARI,,,,22,25,True,False,USA,Arlington,TX,2022-01-02T21:25Z
17,NO,CAR,,,,18,10,True,False,USA,New Orleans,LA,2022-01-02T21:25Z
17,SEA,DET,39,17,0.06,51,29,False,False,USA,Seattle,WA,2022-01-02T21:25Z
17,GB,MIN,20,15,0.0,37,10,False,False,USA,Green Bay,WI,2022-01-03T01:20Z
17,PIT,CLE,30,10,0.0,26,14,False,False,USA,Pittsburgh,PA,2022-01-04T01:15Z
