id,name,team,position,bye_week,fantasy_points,injury_status,drafted,locked,data_method,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
4249417,Jalen Tolbert,DAL,WR,10,58.02066318,ACTIVE,0,0,weekly,1.0,3.6,3.68922034,3.44354919,3.4472437,3.53573793,3.57790164,3.47464066,3.45437652,0.0,3.51908546,3.53407535,3.51884701,3.65509968,3.33625403,3.44608084,3.58359487
4429299,Tahj Brooks,CIN,RB,10,19.54720502,ACTIVE,0,0,seasonal,1.1498355894117647,1.1498355894117647,1.1498355894117647,1.1498355894117647,1.1498355894117647,1.1498355894117647,1.1498355894117647,1.1498355894117647,1.1498355894117647,1.1498355894117647,1.1498355894117647,1.1498355894117647,1.1498355894117647,1.1498355894117647,1.1498355894117647,1.1498355894117647,1.1498355894117647
4887558,Emanuel Wilson,GB,RB,5,12.194082680000001,ACTIVE,0,0,weekly,3.14981133,1.55709795,0.79696031,0.88307072,0.0,0.85243866,0.81750658,0.84037312,0.86415077,0.82590971,0.84846306,0.81820952,0.83606761,0.8830062,0.8168051,0.8760158,0.83510552
4243537,Gabe Davis,BUF,WR,7,42.471132430000004,QUESTIONABLE,0,0,weekly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4576297,AJ Barner,SEA,TE,8,83.49669836000001,ACTIVE,0,0,weekly,1.2,10.8,4.99592775,5.10116223,5.32985898,5.10231169,5.0011192,0.0,5.28332702,5.07738235,5.20911866,5.05155391,4.91337312,5.0719561,5.12853594,5.1852871,5.17737384
4360689,Tyler Shough,NO,QB,11,99.94447129,ACTIVE,0,0,seasonal,5.879086546470588,5.879086546470588,5.879086546470588,5.879086546470588,5.879086546470588,5.879086546470588,5.879086546470588,5.879086546470588,5.879086546470588,5.879086546470588,5.879086546470588,5.879086546470588,5.879086546470588,5.879086546470588,5.879086546470588,5.879086546470588,5.879086546470588
14880,Kirk Cousins,ATL,QB,5,0.14230668,ACTIVE,0,0,weekly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4432734,Jalen Milroe,SEA,QB,8,0.1,ACTIVE,0,0,weekly,0.32951097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4040761,Devin Singletary,NYG,RB,14,19.200433200000003,ACTIVE,0,0,weekly,3.4570762,1.0,1.08243632,1.06131356,1.13530685,1.05947123,1.04456085,1.03027631,1.0923208,1.17092033,0.97011716,1.04860301,1.11221899,0.0,1.10755879,1.09708089,1.10911885
-16029,Panthers D/ST,CAR,DST,14,65.38109879000001,ACTIVE,0,0,weekly,3.5778121,3.46160188,3.22556029,4.72089476,3.69626628,3.59580914,5.46681024,1.93483928,2.74990171,5.1376219,3.15837932,2.56634005,3.02960971,0.0,5.32247942,3.62827712,5.14830957
4808839,Isaiah Bond,CLE,WR,9,26.12236366,ACTIVE,0,0,weekly,2.17960861,2.13107136,1.52291699,1.6238592,1.48832203,1.58576726,1.64203259,1.63395638,0.0,1.53255204,1.60271403,1.56976194,1.58737412,1.53375661,1.65097822,1.56423839,1.58413386
4570037,Terrance Ferguson,LAR,TE,8,49.303711,ACTIVE,0,0,seasonal,2.900218294117647,2.900218294117647,2.900218294117647,2.900218294117647,2.900218294117647,2.900218294117647,2.900218294117647,2.900218294117647,2.900218294117647,2.900218294117647,2.900218294117647,2.900218294117647,2.900218294117647,2.900218294117647,2.900218294117647,2.900218294117647,2.900218294117647
4373684,Scott Matlock,LAC,UNKNOWN,12,0.2423567,ACTIVE,0,0,weekly,0.0,0.24577572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4722893,Jaleel McLaughlin,DEN,RB,12,20.67911301,ACTIVE,0,0,seasonal,1.2164184123529411,1.2164184123529411,1.2164184123529411,1.2164184123529411,1.2164184123529411,1.2164184123529411,1.2164184123529411,1.2164184123529411,1.2164184123529411,1.2164184123529411,1.2164184123529411,1.2164184123529411,1.2164184123529411,1.2164184123529411,1.2164184123529411,1.2164184123529411,1.2164184123529411
5082630,Jalen Royals,KC,WR,10,7.89545827,QUESTIONABLE,0,0,weekly,0.0,0.0,0.57070695,0.58426274,0.56042207,0.58981099,0.56048906,0.56919499,0.56023114,0.0,0.55138817,0.55573336,0.60254101,0.54146458,0.54703779,0.55085594,0.55131948
4586312,Jaylin Noel,HOU,WR,6,39.921660249999995,ACTIVE,0,0,weekly,5.36975296,4.02077254,2.70684692,2.68547892,2.83480688,0.0,2.67160034,2.79349181,2.71498736,2.70282216,2.69407201,2.77026906,2.73993861,2.75881693,2.70413719,2.74495452,2.69943754
4427238,Dillon Gabriel,CLE,QB,9,4.76,ACTIVE,0,0,weekly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4426948,Luke McCaffrey,WSH,WR,12,17.31334462,ACTIVE,0,0,weekly,1.53459183,0.16581663,3.64755912,0.65340092,0.65189068,0.70251454,0.71500394,0.66353523,0.64745773,0.68659708,0.700889,0.0,0.65653413,0.63521581,0.67111056,0.66731212,0.71432376
3045523,Kendrick Bourne,SF,WR,14,16.466650580000003,ACTIVE,0,0,weekly,0.0,6.2,4.27129638,2.38351022,2.43936231,0.30393171,0.28737539,0.28489512,0.29303628,0.29459969,0.28983328,0.29387085,0.28019693,0.0,0.28657577,0.29256867,0.30560897
2969939,Jameis Winston,NYG,QB,14,1.0,ACTIVE,0,0,adp,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
4695404,Isaiah Davis,NYJ,RB,9,44.3757434,ACTIVE,0,0,weekly,0.98396076,1.48776931,3.36306037,2.97244621,3.04132982,2.8509793,2.87355275,2.90843534,0.0,2.71553989,2.95303547,2.95543619,2.80364786,2.96499841,2.82588725,2.80692763,2.94046691
3915486,Tyler Conklin,LAC,TE,12,38.298335290000004,ACTIVE,0,0,weekly,7.2,3.79595311,4.41913648,2.22127136,2.25835062,2.31385442,2.20656087,2.1178878,2.17794724,2.24823482,2.19439251,0.0,2.21773932,2.24080489,2.23782356,2.38053836,2.15641948
4569559,Devaughn Vele,NO,WR,11,41.654835340000005,QUESTIONABLE,0,0,weekly,2.3,7.3,2.34222284,2.46172836,2.39919158,2.49171588,2.52594564,2.5082454,2.41291889,2.44024622,0.0,2.37419536,2.51626171,2.50797787,2.43997178,2.3724058,2.36860766
3930066,Van Jefferson,TEN,WR,10,19.419254639999995,ACTIVE,0,0,weekly,0.0,0.48121624,0.92166458,0.89450083,0.91565787,0.93856944,0.97918637,0.92714968,0.90984722,0.0,0.90039418,0.90165586,0.9183793,0.88560582,0.94912912,0.93474843,0.91709432
4367567,Julius Chestnut,TEN,RB,10,7.87232668,ACTIVE,0,0,weekly,0.2,4.50128334,2.33307963,2.21995378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4569382,Jordan Whittington,LAR,WR,8,43.59161790000001,ACTIVE,0,0,weekly,3.31779848,2.67136544,3.21804044,2.57838458,2.60978125,2.65657258,2.56003335,0.0,2.54436432,2.60927875,2.51439282,2.67531693,2.61541956,2.56188044,2.67774408,2.51416819,2.55624061
3127292,Will Dissly,LAC,TE,12,59.158540929999994,OUT,0,0,weekly,2.8,4.98466879,0.0,3.97723482,4.04996672,4.13828655,3.95384927,3.79413823,3.89478936,4.02619388,3.9353736,0.0,3.96494584,4.02627557,4.01788394,4.26357587,3.86206873
4696882,Devontez Walker,BAL,WR,7,30.733428360000005,ACTIVE,0,0,weekly,0.0,0.0,1.05026446,1.01151684,0.97165621,1.01071448,0.0,1.05051293,1.0494814,0.95584538,0.95786354,0.98411288,1.02288927,1.01400763,1.02562942,1.03886825,0.99006567
4372414,Elijah Moore,BUF,WR,7,45.58755789000001,ACTIVE,0,0,weekly,2.1,1.12338528,2.22875311,2.13948573,2.16549521,2.06515479,0.0,2.16602267,2.08671326,2.20486961,2.14877529,2.03068493,2.09434892,2.13992255,2.13999619,2.00175371,2.08209584
4690923,Ben Sinnott,WSH,TE,12,10.1884001,ACTIVE,0,0,weekly,1.559718,0.53595504,1.55878744,0.51699915,0.52078305,0.54887925,0.56373359,0.53041564,0.51207569,0.54783911,0.54648847,0.0,0.52220939,0.50458524,0.52636201,0.53121375,0.55802832
4690070,Mitchell Tinsley,CIN,WR,10,23.753209230000003,ACTIVE,0,0,weekly,2.81393219,0.59264224,1.0451104,1.0865042,1.13447541,1.06277454,1.10210435,1.07575695,1.13819615,0.0,1.10362005,1.12456405,1.12565943,1.11325628,1.12493722,1.1344529,1.0817973
4911851,LeQuint Allen Jr.,JAX,RB,8,37.89486209,ACTIVE,0,0,weekly,0.64986436,3.77497943,2.46137001,2.45120124,2.46175345,2.43651405,2.44339872,0.0,2.49874541,2.42757579,2.41455422,2.41313568,2.56813217,2.50430338,2.53136085,2.41156589,2.47125123
4037235,Greg Dortch,ARI,WR,8,39.98906646,ACTIVE,0,0,weekly,0.8,1.40714948,2.47999042,2.40000519,2.43647032,2.45647547,2.3756332,0.0,2.619977,2.39597622,2.48443803,2.4366962,2.53689752,2.46566525,2.37951262,2.43571754,2.48242919
4678008,Jonathon Brooks,CAR,RB,14,12.62624215,OUT,0,0,weekly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2983509,Dare Ogunbowale,HOU,RB,6,39.6758606,ACTIVE,0,0,weekly,1.27735058,0.0,2.29558416,2.46112896,2.28819611,0.0,2.26806026,2.34663503,2.30731492,2.32802773,2.42857602,2.31375866,2.33436811,2.29392226,2.30951432,2.3905139,2.24736249
4362478,Emari Demercado,ARI,RB,8,1.82797678,ACTIVE,0,0,weekly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4602667,Jaylin Lane,WSH,WR,12,79.03541049,ACTIVE,0,0,weekly,0.74387136,3.26539178,6.76746826,5.13889734,5.1598796,5.48276278,5.62972789,5.26549932,5.0934792,5.45197607,5.4519639,0.0,5.18545876,5.01063356,5.2354377,5.27876268,5.58346343
4212909,David Moore,CAR,WR,14,2.3468476000000003,ACTIVE,0,0,weekly,4.4098579,1.53743632,1.03016574,1.09917515,0.01717264,0.01837359,0.01983406,0.01536016,0.01548076,0.02105692,0.01825475,0.01749404,0.01735778,0.0,0.02028335,0.01581365,0.02102501
4708486,Jimmy Horn Jr.,CAR,WR,14,0.37830268,ACTIVE,0,0,seasonal,0.02225309882352941,0.02225309882352941,0.02225309882352941,0.02225309882352941,0.02225309882352941,0.02225309882352941,0.02225309882352941,0.02225309882352941,0.02225309882352941,0.02225309882352941,0.02225309882352941,0.02225309882352941,0.02225309882352941,0.02225309882352941,0.02225309882352941,0.02225309882352941,0.02225309882352941
4258620,Andre Szmyt,CLE,K,9,112.77538478000001,QUESTIONABLE,0,0,weekly,7.32414369,7.10372323,7.04926605,7.28100218,7.26051065,7.27758948,7.81852169,7.48645564,0.0,7.4149876,7.33308704,7.41472185,7.47061866,7.6761465,7.55675832,7.33358026,7.40213886
4432620,Parker Washington,JAX,WR,8,45.824111640000005,ACTIVE,0,0,weekly,2.68715987,1.76369973,2.7959795,2.39107643,2.35812353,2.31275739,2.3686563,0.0,2.32340868,2.27902104,2.31283761,2.34879901,2.30811729,2.36986506,2.33809019,2.34847491,2.3689047
4686728,Gunnar Helm,TEN,TE,10,48.77420002,ACTIVE,0,0,weekly,3.61237097,3.73847691,3.0903835,3.02106353,3.08261954,3.13947543,3.25107282,3.11757796,3.06958244,0.0,3.0280563,3.03270355,3.07797749,2.984647,3.18933118,3.1373779,3.05233138
4428678,Jamari Thrash,CLE,WR,9,23.560495210000006,ACTIVE,0,0,weekly,3.79104551,1.52349526,1.40422571,1.51022714,1.38417991,1.46793393,1.51057462,1.50220011,0.0,1.4260881,1.4936117,1.41748,1.46294749,1.41979917,1.52123243,1.4746424,1.4653525
3043116,Demarcus Robinson,SF,WR,14,22.45547601,SUSPENSION,0,0,weekly,0.0,0.0,0.0,4.79226998,4.88261418,1.21129222,1.1514285,1.12882329,1.15997073,1.17132452,1.15804263,1.17282482,1.11447203,0.0,1.14166003,1.1623324,1.20842068
4430870,KeAndre Lambert-Smith,LAC,WR,12,7.936280110000001,ACTIVE,0,0,weekly,0.27314467,1.09185098,0.55764777,0.56608695,0.57569816,0.59123189,0.56221529,0.5382036,0.55607209,0.57201401,0.5579441,0.0,0.56584069,0.56917106,0.56798545,0.60770272,0.54846633
4429121,Kalel Mullings,TEN,RB,10,24.41939217,QUESTIONABLE,0,0,seasonal,1.4364348335294117,1.4364348335294117,1.4364348335294117,1.4364348335294117,1.4364348335294117,1.4364348335294117,1.4364348335294117,1.4364348335294117,1.4364348335294117,1.4364348335294117,1.4364348335294117,1.4364348335294117,1.4364348335294117,1.4364348335294117,1.4364348335294117,1.4364348335294117,1.4364348335294117
4360698,Joe Milton III,DAL,QB,10,0.15022745,ACTIVE,0,0,weekly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3043275,Austin Hooper,NE,TE,14,60.33017391999999,ACTIVE,0,0,weekly,3.58018952,2.13808357,3.73218656,3.69591386,3.72920107,3.60665582,3.61957001,3.51291054,3.6052865,3.82179096,3.60847606,3.76254351,3.6763431,0.0,3.71916079,3.81861228,3.62152286
4241374,Grant Calcaterra,PHI,TE,9,15.273167909999998,ACTIVE,0,0,weekly,0.0,1.6,0.66912839,0.69248038,0.66195534,0.66204036,0.63838775,0.65570165,0.0,0.67014065,0.69753385,0.71125573,0.68857981,0.66276794,0.65706625,0.68257801,0.68298666
3122840,Deshaun Watson,CLE,QB,9,50.62,OUT,0,0,weekly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3917668,Alec Ingold,MIA,RB,12,34.90983373000001,ACTIVE,0,0,weekly,1.1,1.80115673,2.36366418,2.30454954,2.35078887,2.29569035,2.24246202,2.29393108,2.39510312,2.34733435,2.36893162,0.0,2.28294784,2.31007463,2.3846095,2.36682334,2.39288083
4040612,Luke Farrell,SF,TE,14,23.387181619999996,ACTIVE,0,0,weekly,1.4,9.5,4.17106455,4.46089085,4.57480237,0.5699987,0.53796612,0.53521648,0.54931456,0.55217677,0.54327445,0.54925244,0.52589653,0.0,0.53591502,0.54875266,0.57277831
4567096,John Metchie III,PHI,WR,9,7.2870629099999995,ACTIVE,0,0,weekly,0.0,1.0,0.55596273,0.47601514,0.45212932,0.44708284,0.4327774,0.44294014,0.0,0.45251176,0.4775021,0.48332409,0.46535571,0.45502951,0.43519637,0.46992161,0.4740256
4430802,Darnell Washington,PIT,TE,5,12.4441269,ACTIVE,0,0,weekly,0.75914585,2.0,0.86275522,0.78761626,0.0,0.78967866,0.84494372,0.81111963,0.82365833,0.81298467,0.84348363,0.87110995,0.83342923,0.85339193,0.86626432,0.86229449,0.79084074
16760,Jimmy Garoppolo,LAR,QB,8,2.71254298,ACTIVE,0,0,seasonal,0.14738974,0.15956135176470587,0.15956135176470587,0.15956135176470587,0.15956135176470587,0.15956135176470587,0.15956135176470587,0.15956135176470587,0.15956135176470587,0.15956135176470587,0.15956135176470587,0.15956135176470587,0.15956135176470587,0.15956135176470587,0.15956135176470587,0.15956135176470587,0.15956135176470587
4608810,Tez Johnson,TB,WR,9,3.0572753,ACTIVE,0,0,seasonal,0.62967271,0.17983972352941177,0.17983972352941177,0.17983972352941177,0.17983972352941177,0.17983972352941177,0.17983972352941177,0.17983972352941177,0.17983972352941177,0.17983972352941177,0.17983972352941177,0.17983972352941177,0.17983972352941177,0.17983972352941177,0.17983972352941177,0.17983972352941177,0.17983972352941177
3121427,Curtis Samuel,BUF,WR,7,46.28988381,OUT,0,0,seasonal,2.722934341764706,2.722934341764706,2.722934341764706,2.722934341764706,2.722934341764706,2.722934341764706,2.722934341764706,2.722934341764706,2.722934341764706,2.722934341764706,2.722934341764706,2.722934341764706,2.722934341764706,2.722934341764706,2.722934341764706,2.722934341764706,2.722934341764706
4360405,Jake Bobo,SEA,WR,8,19.4036932,ACTIVE,0,0,weekly,0.0,0.0,1.21842525,1.24487119,1.30306897,1.2421603,1.20828804,0.0,1.29143358,1.24105405,1.26389261,1.22700223,1.19515432,1.23961531,1.24623602,1.26015289,1.26301862
4242431,Ty Chandler,MIN,RB,6,8.71167019,INJURY_RESERVE,0,0,seasonal,0.5489478,0.5124511876470588,0.5124511876470588,0.5124511876470588,0.5124511876470588,0.5124511876470588,0.5124511876470588,0.5124511876470588,0.5124511876470588,0.5124511876470588,0.5124511876470588,0.5124511876470588,0.5124511876470588,0.5124511876470588,0.5124511876470588,0.5124511876470588,0.5124511876470588
4431487,Savion Williams,GB,WR,5,27.454524990000003,ACTIVE,0,0,weekly,1.4906713,0.67502298,2.3487246,2.62827972,0.0,2.52275781,2.41571417,2.46351281,2.54488136,1.11129103,1.1390699,1.08958698,1.1201568,1.1890432,1.0848169,1.174003,1.12268671
4240703,Kenny Pickett,LV,QB,8,2.21931874,ACTIVE,0,0,seasonal,0.12753299,0.13054816117647058,0.13054816117647058,0.13054816117647058,0.13054816117647058,0.13054816117647058,0.13054816117647058,0.13054816117647058,0.13054816117647058,0.13054816117647058,0.13054816117647058,0.13054816117647058,0.13054816117647058,0.13054816117647058,0.13054816117647058,0.13054816117647058,0.13054816117647058
3911853,Adam Trautman,DEN,TE,12,56.154542920000004,ACTIVE,0,0,weekly,1.5,2.30549389,5.7440897,2.99091812,2.96602943,2.89124953,2.93931468,3.14459565,2.86386698,2.94419375,2.94971875,0.0,3.00020484,2.95185032,2.89217331,2.90046916,2.95521936
4242392,Brock Wright,DET,TE,8,25.60831852,ACTIVE,0,0,weekly,0.57776619,11.8,1.85399541,1.69096142,1.80707667,1.7940723,1.83032128,0.0,1.69527598,1.81805682,1.81000245,1.75997664,1.76675861,1.88109206,1.79595018,1.79269886,1.70609489
4429955,Will Howard,PIT,QB,5,225.0,INJURY_RESERVE,0,0,weekly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4685397,Jordan James,SF,RB,14,2.57541275,ACTIVE,0,0,seasonal,0.15149486764705883,0.15149486764705883,0.15149486764705883,0.15149486764705883,0.15149486764705883,0.15149486764705883,0.15149486764705883,0.15149486764705883,0.15149486764705883,0.15149486764705883,0.15149486764705883,0.15149486764705883,0.15149486764705883,0.15149486764705883,0.15149486764705883,0.15149486764705883,0.15149486764705883
4692590,Jalin Hyatt,NYG,WR,14,7.92536985,ACTIVE,0,0,seasonal,0.46619822647058823,0.46619822647058823,0.46619822647058823,0.46619822647058823,0.46619822647058823,0.46619822647058823,0.46619822647058823,0.46619822647058823,0.46619822647058823,0.46619822647058823,0.46619822647058823,0.46619822647058823,0.46619822647058823,0.46619822647058823,0.46619822647058823,0.46619822647058823,0.46619822647058823
4595342,Oronde Gadsden II,LAC,TE,12,1.70971067,ACTIVE,0,0,weekly,0.0,0.0,1.70971067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2973405,Kalif Raymond,DET,WR,8,41.172425430000004,ACTIVE,0,0,weekly,1.62976827,3.3,2.62633176,2.44116541,2.59211046,2.55713305,2.6143946,0.0,2.45275465,2.5954348,2.57449271,2.53358849,2.50762476,2.70630523,2.5622864,2.57779999,2.45949144
2991662,Mack Hollins,NE,WR,14,69.53850045,ACTIVE,0,0,weekly,2.43100125,3.23762278,4.35117855,4.36183046,4.39113503,4.23923712,4.24618732,4.11679397,4.2594261,4.4808836,4.2535094,4.35447314,4.29560009,0.0,4.39171331,4.44084666,4.2556857
4434153,Tyson Bagent,CHI,QB,5,2.48737952,ACTIVE,0,0,seasonal,0.13653858,1.78,0.1463164423529412,0.1463164423529412,0.1463164423529412,0.1463164423529412,0.1463164423529412,0.1463164423529412,0.1463164423529412,0.1463164423529412,0.1463164423529412,0.1463164423529412,0.1463164423529412,0.1463164423529412,0.1463164423529412,0.1463164423529412,0.1463164423529412
4362748,Tyler Badie,DEN,RB,12,64.81726331,ACTIVE,1,0,weekly,3.6,3.64263809,4.1633645,4.26680778,4.2899715,4.15148613,4.20378422,4.46674292,4.15419421,4.21652258,4.23705761,0.0,4.30667799,4.24868422,4.19463916,4.15128752,4.26600626
4383396,Hunter Luepke,DAL,RB,10,10.82640728,ACTIVE,0,0,weekly,0.0,0.0,0.70621182,0.64600447,0.66775554,0.68072306,0.67795733,0.66338181,0.65938656,0.0,0.67480544,0.66837232,0.66939302,0.6838415,0.65249844,0.65697671,0.67631946
3116407,Mason Rudolph,PIT,QB,5,2.33993565,ACTIVE,0,0,seasonal,0.12075453,0.48,0.13764327352941177,0.13764327352941177,0.13764327352941177,0.13764327352941177,0.13764327352941177,0.13764327352941177,0.13764327352941177,0.13764327352941177,0.13764327352941177,0.13764327352941177,0.13764327352941177,0.13764327352941177,0.13764327352941177,0.13764327352941177,0.13764327352941177
4372096,Luke Schoonmaker,DAL,TE,10,27.48727883,ACTIVE,0,0,weekly,0.0,0.0,1.80145291,1.69224901,1.68633785,1.72405976,1.74414989,1.70563539,1.68706838,0.0,1.72301259,1.72775869,1.72023345,1.78811401,1.63661658,1.68511961,1.74987289
4686422,Xavier Hutchinson,HOU,WR,6,77.23761345,ACTIVE,0,0,weekly,5.92844134,4.9,4.65091121,4.66281008,4.85437944,0.0,4.5812416,4.80169938,4.66201556,4.65321105,4.66571855,4.74939041,4.70409698,4.73316253,4.64868297,4.73844177,4.62610026
4426553,Davis Allen,LAR,TE,8,40.69784698,ACTIVE,0,0,weekly,0.27022145,3.56127175,1.78211537,1.74157951,1.77901849,1.81613222,1.72908002,0.0,1.70403036,1.7871519,1.705221,1.80544075,1.75740462,1.73179078,1.8229007,1.71328009,1.72270117
4242512,Malik Willis,GB,QB,5,2.55591605,ACTIVE,0,0,seasonal,0.13530541,0.15034800294117648,0.15034800294117648,0.15034800294117648,0.15034800294117648,0.15034800294117648,0.15034800294117648,0.15034800294117648,0.15034800294117648,0.15034800294117648,0.15034800294117648,0.15034800294117648,0.15034800294117648,0.15034800294117648,0.15034800294117648,0.15034800294117648,0.15034800294117648
4038524,Gardner Minshew,KC,QB,10,0.16419403,ACTIVE,0,0,weekly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4243371,Riley Patterson,MIA,K,12,29.197254209999997,ACTIVE,0,0,weekly,0.0,7.83991837,7.50425728,7.82702907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3921690,Josh Oliver,MIN,TE,6,27.43072867,ACTIVE,0,0,weekly,2.3827543,0.0,1.70684275,1.67093548,1.58231146,0.0,1.68640905,1.63325674,1.73022349,1.7107477,1.73966709,1.63126523,1.61537131,1.69272693,1.78714702,1.66300445,1.72732115
4429033,Jermaine Burton,CIN,WR,10,1.01948261,ACTIVE,0,0,seasonal,0.05996956529411765,0.05996956529411765,0.05996956529411765,0.05996956529411765,0.05996956529411765,0.05996956529411765,0.05996956529411765,0.05996956529411765,0.05996956529411765,0.05996956529411765,0.05996956529411765,0.05996956529411765,0.05996956529411765,0.05996956529411765,0.05996956529411765,0.05996956529411765,0.05996956529411765
4690013,Rasheen Ali,BAL,RB,7,4.3051334,QUESTIONABLE,0,0,weekly,0.5,0.49160225,0.28366706,0.27362582,0.27440101,0.27873477,0.0,0.29450449,0.28966938,0.26956705,0.25724516,0.28396445,0.28335553,0.27760635,0.2795449,0.27958701,0.25177873
4421446,Craig Reynolds,DET,RB,8,2.45260001,ACTIVE,0,0,weekly,0.0,0.4,0.16174357,0.17593736,0.17927205,0.16898925,0.17733915,0.0,0.18380305,0.17376521,0.16394618,0.19621913,0.1506753,0.19345412,0.16881064,0.18193389,0.17671111
4429835,George Holani,SEA,RB,8,6.13025692,ACTIVE,0,0,weekly,0.0,0.0,4.36834619,0.13759692,0.14745425,0.13713483,0.1252912,0.0,0.15031951,0.13326743,0.14624575,0.12097146,0.12180847,0.13650149,0.13475478,0.14191954,0.1286451
4362477,Derius Davis,LAC,WR,12,19.05372371,ACTIVE,0,0,weekly,0.3,1.30492651,1.24246842,1.29555451,1.27825141,1.33102083,1.29917651,1.27534017,1.31736594,1.29605433,1.2424803,0.0,1.31219701,1.23220462,1.22725786,1.33594996,1.26077933
3045138,Mike Williams,LAC,WR,12,1.0,OUT,0,0,adp,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
4426496,Cade Stover,HOU,TE,6,35.123705490000006,INJURY_RESERVE,0,0,weekly,2.27788859,0.0,0.0,0.0,0.0,0.0,2.5801477,2.69005103,2.62192158,2.60335432,2.59614288,2.67076043,2.640339,2.66501802,2.60227845,2.64365682,2.61003526
4601080,Raheim Sanders,CLE,RB,9,6.3,ACTIVE,0,0,weekly,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3123075,Braxton Berrios,HOU,WR,6,1.4804586399999997,ACTIVE,0,0,weekly,0.0,0.0,0.10542572,0.09487023,0.11267919,0.0,0.10544706,0.10990499,0.10615285,0.10416165,0.09627344,0.11339536,0.1106876,0.10753732,0.10665443,0.10161385,0.10565495
3134353,Tim Patrick,JAX,WR,8,7.460210930000001,ACTIVE,0,0,weekly,0.0,0.0,0.52252451,0.54825123,0.54015128,0.52257917,0.54029069,0.0,0.54141669,0.52225652,0.52769943,0.53042633,0.53101623,0.53610613,0.52900364,0.53209222,0.53639686
3051738,Marquez Valdes-Scantling,SF,WR,14,10.29056392,ACTIVE,0,0,weekly,0.0,0.0,2.09124778,0.0,0.0,0.30088654,0.28472848,0.28209431,0.29040102,0.29170869,0.28696824,0.29149232,0.27759166,0.0,0.28431312,0.28969108,0.30304974
4430191,Skyy Moore,SF,WR,14,3.8142474000000006,ACTIVE,0,0,weekly,0.0,0.0,0.12211226,0.11834458,0.12136973,0.1201824,0.12047203,0.11501779,0.11532048,0.1211797,0.12223392,0.11551645,0.12043025,0.0,0.1098856,0.12625141,0.12341462
4361259,Zach Wilson,MIA,QB,12,0.13359335,ACTIVE,0,0,weekly,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4715355,Darius Cooper,PHI,WR,9,0.22382463,ACTIVE,0,0,seasonal,0.013166154705882352,0.013166154705882352,0.013166154705882352,0.013166154705882352,0.013166154705882352,0.013166154705882352,0.013166154705882352,0.013166154705882352,0.013166154705882352,0.013166154705882352,0.013166154705882352,0.013166154705882352,0.013166154705882352,0.013166154705882352,0.013166154705882352,0.013166154705882352,0.013166154705882352
