id,name,team,position,bye_week,drafted,locked,fantasy_points,average_draft_position,player_rating,injury_status,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
12483,Matthew Stafford,LAR,QB,10,0,0,243.1,168.0,87.0,ACTIVE,14.5,14.0,11.5,16.2,16.9,13.2,14.0,11.4,,,9.7,23.4,23.0,23.7,18.5,20.7,12.6
4035687,Michael Pittman Jr.,IND,WR,11,0,0,242.8,124.0,95.8,ACTIVE,23.7,13.6,16.7,4.5,10.2,19.9,16.3,18.0,14.4,16.4,,20.7,27.5,19.5,11.8,,9.6
3116385,Joe Mixon,HOU,RB,7,0,0,242.3,56.0,96.7,ACTIVE,10.3,13.5,14.0,8.6,13.4,9.2,,20.0,17.8,12.5,21.0,8.0,29.7,21.5,15.1,9.0,18.7
3126486,Deebo Samuel,SF,WR,9,0,0,238.5,99.4,95.4,ACTIVE,11.3,22.1,25.1,0.6,11.5,1.1,,,,15.9,9.2,22.4,35.8,34.0,21.9,9.4,18.2
4038941,Justin Herbert,LAC,QB,5,0,0,234.2,55.9,86.1,QUESTIONABLE,20.9,22.2,29.3,23.4,,19.1,10.9,24.0,7.1,28.4,25.7,13.4,8.0,1.8,,,
4429795,Jahmyr Gibbs,DET,RB,9,0,0,233.1,83.1,96.1,ACTIVE,8.0,12.6,9.2,9.1,,,27.6,29.9,,26.2,21.5,11.3,6.4,17.2,24.8,24.0,5.3
3054850,Alvin Kamara,NO,RB,11,0,0,233.0,21.3,95.6,QUESTIONABLE,,,,21.4,18.7,17.4,29.3,27.0,11.0,18.5,,15.9,28.9,13.5,16.0,8.5,6.9
16460,Adam Thielen,CAR,WR,7,0,0,227.8,43.2,95.1,ACTIVE,3.2,20.4,31.5,15.2,27.7,28.5,,15.2,7.9,10.2,15.4,1.2,5.5,12.4,8.3,15.4,9.8
4241478,DeVonta Smith,PHI,WR,10,0,0,227.6,115.1,94.7,ACTIVE,17.7,23.1,6.8,14.8,1.6,9.4,8.9,22.9,14.1,,15.9,23.6,24.6,10.3,10.0,17.9,6.0
2976499,Amari Cooper,CLE,WR,5,0,0,227.0,146.8,94.4,ACTIVE,6.7,16.0,24.6,2.6,,14.8,4.2,14.9,24.9,15.8,7.4,3.6,6.4,12.7,20.9,51.5,
4426875,Sam Howell,SEA,QB,5,0,0,226.5,166.2,88.9,ACTIVE,15.2,21.3,0.6,19.6,,18.3,9.5,31.0,17.7,24.2,17.7,17.3,19.2,,8.3,,6.7
4258173,Nico Collins,HOU,WR,7,0,0,225.9,130.3,94.0,ACTIVE,14.0,27.6,5.4,35.8,6.9,12.0,,7.0,14.4,,13.5,23.4,34.1,2.3,,13.8,15.7
4430027,Sam LaPorta,DET,TE,9,0,0,225.4,63.6,100.0,ACTIVE,8.9,11.3,22.4,9.6,19.7,7.6,11.2,19.7,,8.0,6.8,17.7,29.0,4.7,28.6,4.8,15.4
4379399,James Cook,BUF,RB,13,0,0,224.5,104.7,94.4,ACTIVE,10.3,19.9,13.2,14.7,5.1,7.1,19.2,8.3,7.9,12.0,19.2,16.0,,25.1,36.1,5.0,5.4
4047650,DK Metcalf,SEA,WR,5,0,0,223.4,52.8,93.7,ACTIVE,13.7,13.5,17.2,12.4,,10.9,,11.7,6.0,16.8,20.4,6.2,37.4,13.2,12.8,15.6,15.6
4430807,Bijan Robinson,ATL,RB,11,0,0,220.2,28.1,93.9,ACTIVE,20.3,21.2,10.0,18.7,11.8,13.0,0.3,12.2,5.9,17.6,,27.3,10.9,19.8,0.4,19.2,11.6
15847,Travis Kelce,KC,TE,10,0,0,219.4,10.9,99.4,ACTIVE,,12.6,19.9,12.0,22.7,21.4,35.9,11.8,4.4,,15.4,15.1,12.1,14.3,7.8,9.4,4.6
4036133,T.J. Hockenson,MIN,TE,13,0,0,219.0,32.3,98.7,QUESTIONABLE,11.5,25.6,13.8,4.4,10.1,11.0,19.6,20.8,13.9,30.4,9.5,16.0,,10.3,12.3,9.8,
4361370,Chris Olave,NO,WR,11,0,0,216.7,83.9,93.3,ACTIVE,19.2,14.6,18.4,1.4,9.2,16.6,12.7,9.6,16.6,21.4,,18.4,16.9,12.8,,23.3,5.6
4362887,Justin Fields,PIT,QB,6,0,0,216.6,150.1,85.2,ACTIVE,14.5,14.7,10.7,27.9,33.0,,,,,,21.2,10.6,,24.7,9.6,24.5,25.2
16757,Derek Carr,NO,QB,11,0,0,214.0,169.6,84.3,ACTIVE,14.6,6.7,8.1,3.2,15.7,16.3,17.4,18.3,16.7,5.4,,10.9,8.9,10.8,20.3,25.0,15.6
4361529,Isiah Pacheco,KC,RB,10,0,0,213.9,45.5,93.3,ACTIVE,9.4,8.0,15.8,24.8,13.4,15.8,16.0,6.7,6.6,,10.1,25.9,21.3,,,10.6,29.5
4428331,Rashee Rice,KC,WR,10,0,0,212.5,156.8,93.0,ACTIVE,11.6,4.0,10.9,6.2,13.3,11.2,17.0,9.6,9.7,,8.2,24.7,14.4,18.2,24.1,11.7,17.7
4426354,George Pickens,PIT,WR,6,0,0,208.5,144.1,92.6,ACTIVE,8.6,22.7,11.5,5.5,26.6,,15.7,9.2,1.9,7.5,7.7,8.8,12.6,6.9,7.7,35.5,20.1
4569618,Garrett Wilson,NYJ,WR,7,0,0,207.8,44.6,92.3,ACTIVE,14.4,16.3,9.8,15.0,8.4,17.0,,17.6,13.0,18.3,0.9,17.4,8.0,20.1,5.9,15.8,9.9
15864,Geno Smith,SEA,QB,5,0,0,206.9,166.4,83.3,ACTIVE,9.1,23.1,15.4,9.2,,11.0,13.8,13.9,2.7,24.1,13.2,7.3,30.0,,,17.3,16.9
3051876,Evan Engram,JAX,TE,9,0,0,206.4,128.3,98.1,ACTIVE,9.9,11.7,13.7,12.9,6.8,11.1,9.5,16.8,,5.2,6.9,9.9,23.2,32.5,6.8,17.5,12.0
4429615,Zay Flowers,BAL,WR,13,0,0,206.4,82.2,91.6,ACTIVE,17.7,10.8,13.0,8.0,12.3,17.1,11.5,6.9,2.1,12.3,8.0,23.2,,20.0,1.7,22.2,19.6
3916148,Tony Pollard,TEN,RB,7,0,0,206.0,8.7,92.8,ACTIVE,22.2,19.9,15.1,9.0,8.4,17.0,,6.5,9.3,5.5,18.0,22.3,17.3,16.6,7.7,5.3,5.9
15795,DeAndre Hopkins,TEN,WR,7,0,0,206.0,72.0,91.2,ACTIVE,13.5,8.0,7.8,10.3,22.0,3.0,,34.8,10.5,5.7,15.9,7.9,18.9,25.4,4.1,4.0,14.2
4372019,Jerome Ford,CLE,RB,5,0,0,206.0,140.7,92.2,ACTIVE,1.6,24.1,19.1,9.5,,11.1,17.4,4.9,12.7,11.9,11.9,11.9,14.2,13.2,7.1,9.3,26.1
3925357,Calvin Ridley,TEN,WR,7,0,0,205.8,141.5,91.9,ACTIVE,24.1,5.2,7.0,11.8,20.6,6.6,,14.3,,4.0,31.1,21.9,7.3,9.3,8.9,25.8,7.9
4429205,Jordan Addison,MIN,WR,13,0,0,205.6,134.8,90.9,ACTIVE,16.1,16.2,11.2,,18.4,11.8,31.3,21.4,10.2,10.9,7.4,9.9,,4.7,29.1,1.2,5.8
3040151,George Kittle,SF,TE,9,0,0,203.2,77.6,97.5,QUESTIONABLE,4.9,6.0,16.0,1.9,27.7,1.1,13.0,23.9,,20.6,22.9,4.9,10.8,16.6,7.4,19.6,5.9
4362249,Jayden Reed,GB,WR,6,0,0,202.0,168.9,90.5,ACTIVE,6.6,19.7,9.3,10.5,1.7,,11.1,12.3,7.0,19.4,19.2,15.0,5.6,20.5,17.2,,26.9
3123076,David Njoku,CLE,TE,5,0,0,201.2,143.6,96.8,ACTIVE,4.4,6.8,6.0,10.6,,5.4,10.4,17.7,12.6,11.8,12.6,11.9,3.7,27.1,26.4,16.4,17.4
3043078,Derrick Henry,BAL,RB,13,0,0,200.4,41.0,95.0,ACTIVE,13.9,18.5,2.0,24.4,9.2,19.3,,16.2,19.2,3.0,5.4,20.6,,18.1,5.0,21.4,4.2
4372016,Jaylen Waddle,MIA,WR,10,0,0,198.6,36.6,90.2,ACTIVE,11.8,12.4,,8.6,14.5,18.1,12.3,25.1,8.4,,9.5,19.4,10.2,13.9,28.2,6.2,
3116165,Chris Godwin,TB,WR,5,0,0,197.7,142.6,89.8,ACTIVE,10.1,10.8,8.2,19.4,,13.7,12.6,17.8,3.6,9.4,9.9,7.5,7.9,10.3,25.5,13.9,17.1
3121422,Terry McLaurin,WSH,WR,14,0,0,197.6,128.6,89.5,ACTIVE,5.1,16.4,10.1,22.6,8.9,14.1,15.0,17.3,12.3,7.3,9.3,9.0,,,26.1,8.0,16.1
4035538,David Montgomery,DET,RB,9,0,0,197.2,80.7,90.5,ACTIVE,13.4,12.4,,34.1,20.9,4.3,,,,17.6,17.8,15.1,12.5,11.5,10.2,14.9,12.5
3916433,Jakobi Meyers,LV,WR,13,0,0,197.0,62.1,89.1,ACTIVE,29.1,,15.5,5.3,20.5,17.1,18.0,2.9,13.5,4.1,8.9,20.1,,7.5,15.7,7.2,11.6
4259545,D'Andre Swift,CHI,RB,13,0,0,195.3,45.2,91.1,ACTIVE,1.3,27.1,14.8,17.9,16.8,17.8,10.5,14.4,9.4,,19.7,9.4,,3.9,9.5,15.2,7.6
3929630,Saquon Barkley,PHI,RB,10,0,0,192.4,35.8,91.7,ACTIVE,9.3,27.2,,,,13.8,18.8,15.8,14.3,,30.0,6.2,,23.1,5.7,19.4,8.8
4567048,Kenneth Walker III,SEA,RB,5,0,0,190.3,36.9,90.0,ACTIVE,10.7,18.4,30.6,13.9,,17.9,13.1,8.0,2.7,19.7,2.6,,,9.4,20.2,6.6,16.5
3128429,Courtland Sutton,DEN,WR,9,0,0,189.0,148.3,88.8,QUESTIONABLE,13.2,11.6,19.1,11.7,2.3,14.6,19.6,10.9,,17.3,16.6,9.1,15.7,15.2,12.1,,
4569987,Jaylen Warren,PIT,RB,6,0,0,188.4,154.9,89.4,ACTIVE,6.8,12.6,8.2,11.5,10.9,,10.1,7.8,14.3,19.0,23.5,7.2,6.5,8.0,11.8,10.4,19.8
4241474,Brian Robinson Jr.,WSH,RB,14,0,0,187.6,155.0,88.9,ACTIVE,13.6,28.9,7.0,13.1,8.3,13.6,8.3,9.9,11.7,27.7,20.2,8.4,5.3,,,,11.6
2577327,Tyler Lockett,SEA,WR,5,0,0,185.3,151.8,88.4,ACTIVE,3.0,25.9,8.4,9.4,,15.4,7.8,22.1,6.2,23.2,10.1,6.0,9.7,14.9,5.1,16.1,2.0
3051926,Gus Edwards,LAC,RB,5,0,0,179.4,157.9,88.3,ACTIVE,5.2,12.2,5.1,6.9,,6.3,21.4,29.4,17.2,9.8,21.0,4.7,,1.5,13.9,14.0,10.8
4429160,De'Von Achane,MIA,RB,10,0,0,177.6,107.4,87.2,ACTIVE,,1.9,51.3,27.0,21.5,,,,,,1.5,,25.3,12.1,9.2,4.1,23.7
3044720,Joshua Dobbs,SF,QB,9,0,0,175.7,167.9,82.4,ACTIVE,1.0,25.2,17.1,23.4,8.7,10.1,16.1,22.9,,25.1,16.9,4.5,,4.6,,,
4361432,Romeo Doubs,GB,WR,6,0,0,174.4,169.3,88.1,ACTIVE,18.6,5.0,18.3,18.5,1.4,,11.0,11.8,6.6,12.1,16.3,6.7,11.2,7.2,6.0,17.9,5.8
4258595,Cole Kmet,CHI,TE,13,0,0,174.0,163.5,96.2,QUESTIONABLE,9.4,7.8,4.2,27.6,15.2,2.9,,17.9,23.5,9.6,5.0,11.3,,11.6,13.3,14.7,
3953687,Brandon Aubrey,DAL,K,7,0,0,172.0,94.0,100.0,ACTIVE,10.0,18.0,11.0,12.0,6.0,8.0,,13.0,7.0,7.0,9.0,9.0,15.0,23.0,4.0,9.0,11.0
4241416,Chuba Hubbard,CAR,RB,7,0,0,171.3,168.2,86.1,ACTIVE,8.9,10.0,2.4,7.3,4.5,16.0,,7.4,10.7,5.9,8.5,20.2,22.4,11.6,12.3,12.1,11.1
4241457,Najee Harris,PIT,RB,6,0,0,171.2,146.8,85.5,ACTIVE,5.3,5.3,6.5,11.3,5.0,,15.8,10.5,15.6,18.6,4.6,15.9,9.7,7.8,1.3,13.8,24.2
3045147,James Conner,ARI,RB,14,0,0,171.1,154.7,85.0,ACTIVE,12.0,16.6,19.6,6.6,4.6,,,,,7.3,8.3,7.2,22.5,,17.9,22.2,26.3
4047365,Josh Jacobs,GB,RB,6,0,0,169.8,22.4,87.8,ACTIVE,9.1,9.9,11.0,27.9,19.9,,5.1,16.8,21.8,12.7,6.1,22.5,,7.0,,,
4361307,Trey McBride,ARI,TE,14,0,0,169.1,165.1,95.6,ACTIVE,4.3,5.2,1.2,1.5,3.7,10.2,5.9,25.5,5.2,21.1,9.3,13.0,22.9,,20.2,9.1,10.8
4038524,Gardner Minshew,LV,QB,13,0,0,169.0,170.1,81.5,ACTIVE,,11.1,13.1,,6.3,9.6,27.1,14.8,9.6,5.7,,14.6,,14.1,20.6,9.1,13.3
4426502,Drake London,ATL,WR,11,0,0,166.3,157.8,87.7,ACTIVE,,18.7,5.1,11.8,14.7,21.5,11.4,10.5,,6.6,,14.1,1.8,29.2,4.4,6.9,9.6
4262921,Justin Jefferson,MIN,WR,13,0,0,166.2,49.2,87.4,ACTIVE,24.0,24.9,27.9,26.5,5.8,,,,,,,,,4.7,15.4,26.1,10.9
4366031,Tank Dell,HOU,WR,7,0,0,165.0,132.1,87.0,QUESTIONABLE,6.4,20.2,25.5,3.9,8.3,,,6.1,29.6,18.9,28.9,17.2,,,,,
2977187,Cooper Kupp,LAR,WR,10,0,0,164.4,27.6,86.7,ACTIVE,,,,,19.8,27.8,6.9,6.1,6.8,,2.1,4.8,15.9,25.5,25.1,10.9,12.7
4242355,Jake Ferguson,DAL,TE,7,0,0,164.2,153.1,95.0,ACTIVE,3.1,10.1,9.8,14.7,5.8,2.5,,14.7,22.1,12.6,6.2,4.5,19.7,12.2,10.4,8.5,7.3
-16005,Browns D/ST,CLE,DST,5,0,0,162.0,127.3,100.0,ACTIVE,9.0,9.0,14.0,6.0,,8.0,12.0,4.0,23.0,15.0,8.0,5.0,-2.0,14.0,14.0,9.0,14.0
-16033,Ravens D/ST,BAL,DST,13,0,0,162.0,79.9,96.8,ACTIVE,12.0,5.0,7.0,17.0,8.0,13.0,11.0,6.0,15.0,13.0,7.0,16.0,,4.0,8.0,12.0,8.0
3051392,Ezekiel Elliott,NE,RB,11,0,0,161.4,165.9,83.9,ACTIVE,7.3,1.3,9.7,4.2,7.8,11.9,9.1,3.6,6.2,10.8,,7.2,13.2,27.0,9.6,21.0,11.5
4243537,Gabe Davis,JAX,WR,9,0,0,161.4,158.6,86.3,ACTIVE,5.2,21.2,10.3,15.1,22.0,3.1,1.6,23.7,,9.6,,22.5,,,,23.0,4.1
4035676,Zack Moss,CIN,RB,7,0,0,159.4,143.7,84.4,ACTIVE,,20.7,22.5,9.0,33.5,17.9,,14.4,2.6,0.2,,9.0,7.7,9.6,12.3,,
4361579,Javonte Williams,DEN,RB,9,0,0,158.7,146.1,83.3,ACTIVE,9.7,7.8,8.5,3.9,,7.2,12.6,18.8,,21.0,7.3,10.1,10.0,18.1,4.0,10.9,8.8
16731,Brandin Cooks,DAL,WR,7,0,0,157.0,161.4,86.0,ACTIVE,4.2,,3.7,6.7,2.3,15.0,,14.2,1.7,32.3,7.2,17.2,16.5,5.7,3.0,10.3,17.0
-16006,Cowboys D/ST,DAL,DST,7,0,0,154.0,79.4,93.6,ACTIVE,35.0,16.0,-2.0,26.0,-3.0,6.0,,16.0,4.0,11.0,23.0,14.0,-3.0,10.0,-1.0,,2.0
3068267,Austin Ekeler,WSH,RB,14,0,0,152.5,10.5,86.7,ACTIVE,26.4,,,,,10.2,5.6,23.3,21.0,21.5,7.0,9.4,4.7,,7.8,11.6,4.0
4685720,Bryce Young,CAR,QB,7,0,0,152.2,168.9,79.6,ACTIVE,7.5,13.5,,7.2,18.3,12.7,,14.5,9.0,9.2,5.2,8.1,7.1,7.5,7.6,22.2,2.7
15683,Justin Tucker,BAL,K,13,0,0,151.0,92.7,97.3,ACTIVE,5.0,10.0,6.0,4.0,4.0,19.0,8.0,7.0,14.0,6.0,11.0,9.0,,12.0,12.0,16.0,8.0
3050478,Jake Elliott,PHI,K,10,0,0,151.0,120.6,94.6,ACTIVE,18.0,12.0,11.0,18.0,11.0,1.0,7.0,10.0,4.0,,3.0,9.0,7.0,10.0,5.0,17.0,8.0
3895856,Christian Kirk,JAX,WR,9,0,0,150.3,140.3,85.3,QUESTIONABLE,1.9,22.0,15.4,16.4,14.4,13.9,19.0,8.6,,14.4,7.8,12.9,3.6,,,,
14880,Kirk Cousins,ATL,QB,11,0,0,149.7,149.2,78.7,QUESTIONABLE,16.5,28.6,25.7,9.6,19.9,8.7,21.0,19.9,,,,,,,,,
4688813,Josh Downs,IND,WR,11,0,0,149.3,160.7,84.9,ACTIVE,6.0,7.7,13.7,5.4,15.7,13.1,23.5,14.2,2.0,6.0,,9.3,4.4,6.2,4.9,9.9,7.3
4040761,Devin Singletary,NYG,RB,13,0,0,148.8,159.2,82.8,ACTIVE,1.5,3.4,6.5,8.8,,7.2,,6.3,4.6,23.1,19.8,13.2,,12.5,21.0,9.3,11.6
3915511,Joe Burrow,CIN,QB,7,0,0,147.2,151.0,77.8,QUESTIONABLE,3.2,15.4,8.2,4.7,23.4,13.8,,27.6,22.3,19.9,8.7,,,,,,
15965,Dustin Hopkins,CLE,K,5,0,0,146.0,159.3,92.0,QUESTIONABLE,12.0,8.0,12.0,5.0,,16.0,22.0,8.0,9.0,14.0,7.0,6.0,8.0,9.0,8.0,2.0,
4569173,Rhamondre Stevenson,NE,RB,11,0,0,145.7,92.6,82.2,QUESTIONABLE,14.9,15.0,7.2,6.0,2.4,18.0,14.5,7.0,22.9,13.2,,21.7,2.9,,,,
4430878,Jaxon Smith-Njigba,SEA,WR,5,0,0,145.4,167.5,84.6,ACTIVE,4.3,8.4,2.0,3.5,,8.8,16.3,12.6,12.3,9.3,7.0,6.1,13.2,6.5,14.8,12.1,8.2
3055899,Harrison Butker,KC,K,10,0,0,145.0,121.4,89.3,ACTIVE,8.0,5.0,12.0,11.0,10.0,18.0,7.0,11.0,3.0,,6.0,7.0,7.0,5.0,10.0,1.0,24.0
-16002,Bills D/ST,BUF,DST,13,0,0,144.0,160.7,90.4,ACTIVE,7.0,11.0,31.0,7.0,4.0,6.0,1.0,5.0,,6.0,21.0,2.0,,6.0,11.0,7.0,19.0
2473037,Jason Myers,SEA,K,5,0,0,144.0,160.7,86.6,ACTIVE,7.0,5.0,18.0,5.0,,9.0,9.0,6.0,3.0,21.0,14.0,8.0,4.0,5.0,9.0,8.0,13.0
17427,Cairo Santos,CHI,K,13,0,0,144.0,168.7,83.9,ACTIVE,7.0,7.0,4.0,4.0,17.0,9.0,8.0,1.0,4.0,12.0,17.0,13.0,,11.0,6.0,10.0,14.0
3045144,Tyler Boyd,CIN,WR,7,0,0,143.4,165.6,84.2,ACTIVE,3.0,11.2,8.9,6.6,9.9,16.8,,13.6,8.6,19.7,5.2,5.3,7.2,4.3,7.3,10.9,4.9
3121427,Curtis Samuel,BUF,WR,13,0,0,141.7,160.3,85.6,ACTIVE,11.0,6.2,7.4,18.2,18.5,14.2,6.5,6.2,,2.6,1.5,19.0,,,21.1,3.0,6.3
3117256,Dalton Schultz,HOU,TE,7,0,0,141.3,133.8,94.3,ACTIVE,2.4,7.4,1.9,13.2,19.5,16.1,,2.5,27.0,11.1,11.2,1.2,,,9.8,14.1,3.9
-16020,Jets D/ST,NYJ,DST,7,0,0,141.0,164.5,87.2,ACTIVE,20.0,-1.0,2.0,4.0,18.0,11.0,,10.0,8.0,10.0,1.0,12.0,11.0,12.0,4.0,10.0,9.0
4032473,Rashid Shaheed,NO,WR,11,0,0,140.1,169.9,83.9,ACTIVE,19.0,10.3,6.0,6.3,4.8,18.3,7.2,24.3,5.2,7.4,,2.9,,,6.6,18.4,3.4
4249087,Matt Gay,IND,K,11,0,0,140.0,163.4,81.3,ACTIVE,3.0,8.0,24.0,,12.0,10.0,7.0,10.0,11.0,5.0,,9.0,14.0,,11.0,4.0,12.0
3124679,Jason Sanders,MIA,K,10,0,0,140.0,165.7,78.6,ACTIVE,14.0,4.0,10.0,2.0,8.0,6.0,6.0,7.0,2.0,,10.0,12.0,10.0,8.0,12.0,22.0,7.0
4239993,Tee Higgins,CIN,WR,7,0,0,137.6,133.2,83.5,ACTIVE,,28.9,4.1,3.9,,4.0,,11.9,19.0,,,,6.6,9.2,22.1,25.0,2.9
