week,home_team,away_team,temperature,gust,precipitation,home_team_score,away_team_score,indoor,neutral_site,country,city,state,date
3,TEN,LV,71,28,0.15,24,22,False,False,USA,Nashville,TN,2022-09-25T17:00Z
3,IND,KC,,,,20,17,True,False,USA,Indianapolis,IN,2022-09-25T17:00Z
3,MIA,BUF,88,14,0.0,21,19,False,False,USA,Miami Gardens,FL,2022-09-25T17:00Z
3,MIN,DET,,,,28,24,True,False,USA,Minneapolis,MN,2022-09-25T17:00Z
3,NE,BAL,67,25,0.0,26,37,False,False,USA,Foxborough,MA,2022-09-25T17:00Z
3,NYJ,CIN,68,15,0.0,12,27,False,False,USA,East Rutherford,NJ,2022-09-25T17:00Z
3,WSH,PHI,76,24,0.0,8,24,False,False,USA,Landover,MD,2022-09-25T17:00Z
3,CAR,NO,71,25,0.0,22,14,False,False,USA,Charlotte,NC,2022-09-25T17:00Z
3,LAC,JAX,86,22,0.0,10,38,False,False,USA,Inglewood,CA,2022-09-25T20:05Z
3,ARI,LAR,,,,12,20,True,False,USA,Glendale,AZ,2022-09-25T20:25Z
3,SEA,ATL,70,19,0.0,23,27,False,False,USA,Seattle,WA,2022-09-25T20:25Z
3,TB,GB,82,16,0.0,12,14,False,False,USA,Tampa,FL,2022-09-25T20:25Z
3,DEN,SF,78,11,0.0,11,10,False,False,USA,Denver,CO,2022-09-26T00:20Z
3,NYG,DAL,58,10,0.0,16,23,False,False,USA,East Rutherford,NJ,2022-09-27T00:15Z
4,CIN,MIA,60,16,0.0,27,15,False,False,USA,Cincinnati,OH,2022-09-30T00:15Z
4,NO,MIN,64,13,0.0,25,28,False,True,England,London,,2022-10-02T13:30Z
4,ATL,CLE,,,,23,20,True,False,USA,Atlanta,GA,2022-10-02T17:00Z
4,DAL,WSH,,,,25,10,True,False,USA,Arlington,TX,2022-10-02T17:00Z
4,DET,SEA,,,,45,48,True,False,USA,Detroit,MI,2022-10-02T17:00Z
4,IND,TEN,,,,17,24,True,False,USA,Indianapolis,IN,2022-10-02T17:00Z
4,NYG,CHI,55,33,0.04,20,12,False,False,USA,East Rutherford,NJ,2022-10-02T17:00Z
4,PHI,JAX,56,30,0.07,29,21,False,False,USA,Philadelphia,PA,2022-10-02T17:00Z
4,PIT,NYJ,60,26,0.0,20,24,False,False,USA,Pittsburgh,PA,2022-10-02T17:00Z
4,BAL,BUF,57,24,0.11,20,23,False,False,USA,Baltimore,MD,2022-10-02T17:00Z
4,HOU,LAC,,,,24,34,True,False,USA,Houston,TX,2022-10-02T17:00Z
4,CAR,ARI,65,27,0.0,16,26,False,False,USA,Charlotte,NC,2022-10-02T20:05Z
4,GB,NE,62,18,0.0,27,24,False,False,USA,Green Bay,WI,2022-10-02T20:25Z
4,LV,DEN,,,,32,23,True,False,USA,Las Vegas,NV,2022-10-02T20:25Z
4,TB,KC,72,12,0.0,31,41,False,False,USA,Tampa,FL,2022-10-03T00:20Z
4,SF,LAR,72,21,0.0,24,9,False,False,USA,Santa Clara,CA,2022-10-04T00:15Z
5,DEN,IND,50,13,0.0,9,12,False,False,USA,Denver,CO,2022-10-07T00:15Z
5,GB,NYG,63,19,0.0,22,27,False,True,England,London,,2022-10-09T13:30Z
5,BUF,PIT,55,40,0.0,38,3,False,False,USA,Orchard Park,NY,2022-10-09T17:00Z
5,CLE,LAC,58,23,0.0,28,30,False,False,USA,Cleveland,OH,2022-10-09T17:00Z
5,MIN,CHI,,,,29,22,True,False,USA,Minneapolis,MN,2022-10-09T17:00Z
5,NE,DET,59,25,0.0,29,0,False,False,USA,Foxborough,MA,2022-10-09T17:00Z
5,NO,SEA,,,,39,32,True,False,USA,New Orleans,LA,2022-10-09T17:00Z
5,NYJ,MIA,60,23,0.0,40,17,False,False,USA,East Rutherford,NJ,2022-10-09T17:00Z
5,TB,ATL,82,17,0.0,21,15,False,False,USA,Tampa,FL,2022-10-09T17:00Z
5,WSH,TEN,60,19,0.0,17,21,False,False,USA,Landover,MD,2022-10-09T17:00Z
5,JAX,HOU,80,11,0.0,6,13,False,False,USA,Jacksonville,FL,2022-10-09T17:00Z
5,CAR,SF,66,10,0.0,15,37,False,False,USA,Charlotte,NC,2022-10-09T20:05Z
5,LAR,DAL,80,16,0.0,10,22,False,False,USA,Inglewood,CA,2022-10-09T20:25Z
5,ARI,PHI,,,,17,20,True,False,USA,Glendale,AZ,2022-10-09T20:25Z
5,BAL,CIN,53,8,0.0,19,17,False,False,USA,Baltimore,MD,2022-10-10T00:20Z
5,KC,LV,71,31,0.0,30,29,False,False,USA,Kansas City,MO,2022-10-11T00:15Z
6,CHI,WSH,52,15,0.0,7,12,False,False,USA,Chicago,IL,2022-10-14T00:15Z
6,ATL,SF,,,,28,14,True,False,USA,Atlanta,GA,2022-10-16T17:00Z
6,CLE,NE,62,20,0.0,15,38,False,False,USA,Cleveland,OH,2022-10-16T17:00Z
6,GB,NYJ,49,19,0.0,10,27,False,False,USA,Green Bay,WI,2022-10-16T17:00Z
6,IND,JAX,,,,34,27,True,False,USA,Indianapolis,IN,2022-10-16T17:00Z
6,MIA,MIN,84,22,0.0,16,24,False,False,USA,Miami Gardens,FL,2022-10-16T17:00Z
6,NO,CIN,,,,26,30,True,False,USA,New Orleans,LA,2022-10-16T17:00Z
6,NYG,BAL,62,9,0.0,24,20,False,False,USA,East Rutherford,NJ,2022-10-16T17:00Z
6,PIT,TB,62,17,0.0,20,18,False,False,USA,Pittsburgh,PA,2022-10-16T17:00Z
6,LAR,CAR,72,16,0.0,24,10,False,False,USA,Inglewood,CA,2022-10-16T20:05Z
6,SEA,ARI,80,15,0.0,19,9,False,False,USA,Seattle,WA,2022-10-16T20:05Z
6,KC,BUF,64,28,0.0,20,24,False,False,USA,Kansas City,MO,2022-10-16T20:25Z
6,PHI,DAL,58,11,0.0,26,17,False,False,USA,Philadelphia,PA,2022-10-17T00:20Z
6,LAC,DEN,83,22,0.0,19,16,False,False,USA,Inglewood,CA,2022-10-18T00:15Z
7,ARI,NO,,,,42,34,True,False,USA,Glendale,AZ,2022-10-21T00:15Z
7,CIN,ATL,74,19,0.0,35,17,False,False,USA,Cincinnati,OH,2022-10-23T17:00Z
7,DAL,DET,,,,24,6,True,False,USA,Arlington,TX,2022-10-23T17:00Z
7,TEN,IND,75,22,0.0,19,10,False,False,USA,Nashville,TN,2022-10-23T17:00Z
7,WSH,GB,60,17,0.0,23,21,False,False,USA,Landover,MD,2022-10-23T17:00Z
7,CAR,TB,68,12,0.0,21,3,False,False,USA,Charlotte,NC,2022-10-23T17:00Z
7,JAX,NYG,75,14,0.0,17,23,False,False,USA,Jacksonville,FL,2022-10-23T17:00Z
7,BAL,CLE,61,14,0.0,23,20,False,False,USA,Baltimore,MD,2022-10-23T17:00Z
7,DEN,NYJ,66,34,0.0,9,16,False,False,USA,Denver,CO,2022-10-23T20:05Z
7,LV,HOU,,,,38,20,True,False,USA,Las Vegas,NV,2022-10-23T20:05Z
7,LAC,SEA,75,13,0.0,23,37,False,False,USA,Inglewood,CA,2022-10-23T20:25Z
7,SF,KC,68,20,0.0,23,44,False,False,USA,Santa Clara,CA,2022-10-23T20:25Z
7,MIA,PIT,73,11,0.0,16,10,False,False,USA,Miami Gardens,FL,2022-10-24T00:20Z
7,NE,CHI,62,12,0.0,14,33,False,False,USA,Foxborough,MA,2022-10-25T00:15Z
8,TB,BAL,73,18,0.0,22,27,False,False,USA,Tampa,FL,2022-10-28T00:15Z
8,JAX,DEN,58,23,0.0,17,21,False,True,England,London,,2022-10-30T13:30Z
8,ATL,CAR,,,,37,34,True,False,USA,Atlanta,GA,2022-10-30T17:00Z
8,DAL,CHI,,,,49,29,True,False,USA,Arlington,TX,2022-10-30T17:00Z
8,DET,MIA,,,,27,31,True,False,USA,Detroit,MI,2022-10-30T17:00Z
8,MIN,ARI,,,,34,26,True,False,USA,Minneapolis,MN,2022-10-30T17:00Z
8,NO,LV,,,,24,0,True,False,USA,New Orleans,LA,2022-10-30T17:00Z
8,NYJ,NE,60,8,0.0,17,22,False,False,USA,East Rutherford,NJ,2022-10-30T17:00Z
8,PHI,PIT,60,7,0.0,35,13,False,False,USA,Philadelphia,PA,2022-10-30T17:00Z
8,HOU,TEN,,,,10,17,True,False,USA,Houston,TX,2022-10-30T20:05Z
8,IND,WSH,,,,16,17,True,False,USA,Indianapolis,IN,2022-10-30T20:25Z
8,LAR,SF,79,13,0.0,14,31,False,False,USA,Inglewood,CA,2022-10-30T20:25Z
8,SEA,NYG,54,31,0.01,27,13,False,False,USA,Seattle,WA,2022-10-30T20:25Z
8,BUF,GB,58,13,0.0,27,17,False,False,USA,Orchard Park,NY,2022-10-31T00:20Z
8,CLE,CIN,52,8,0.0,32,13,False,False,USA,Cleveland,OH,2022-11-01T00:15Z
9,HOU,PHI,,,,17,29,True,False,USA,Houston,TX,2022-11-04T00:15Z
9,ATL,LAC,,,,17,20,True,False,USA,Atlanta,GA,2022-11-06T18:00Z
9,CHI,MIA,56,31,0.0,32,35,False,False,USA,Chicago,IL,2022-11-06T18:00Z
9,CIN,CAR,66,18,0.0,42,21,False,False,USA,Cincinnati,OH,2022-11-06T18:00Z
9,DET,GB,,,,15,9,True,False,USA,Detroit,MI,2022-11-06T18:00Z
9,NE,IND,74,29,0.0,26,3,False,False,USA,Foxborough,MA,2022-11-06T18:00Z
9,NYJ,BUF,74,24,0.0,20,17,False,False,USA,East Rutherford,NJ,2022-11-06T18:00Z
9,WSH,MIN,70,19,0.0,17,20,False,False,USA,Landover,MD,2022-11-06T18:00Z
9,JAX,LV,81,19,0.0,27,20,False,False,USA,Jacksonville,FL,2022-11-06T18:00Z
9,ARI,SEA,,,,21,31,True,False,USA,Glendale,AZ,2022-11-06T21:05Z
9,TB,LAR,86,18,0.0,16,13,False,False,USA,Tampa,FL,2022-11-06T21:25Z
9,KC,TEN,52,18,0.0,20,17,False,False,USA,Kansas City,MO,2022-11-07T01:20Z
9,NO,BAL,,,,13,27,True,False,USA,New Orleans,LA,2022-11-08T01:15Z
10,CAR,ATL,65,25,0.0,25,15,False,False,USA,Charlotte,NC,2022-11-11T01:15Z
10,TB,SEA,51,13,0.0,21,16,False,True,Germany,Munich,,2022-11-13T14:30Z
10,BUF,MIN,38,19,0.01,30,33,False,False,USA,Orchard Park,NY,2022-11-13T18:00Z
10,CHI,DET,35,19,0.0,30,31,False,False,USA,Chicago,IL,2022-11-13T18:00Z
10,TEN,DEN,36,16,0.0,17,10,False,False,USA,Nashville,TN,2022-11-13T18:00Z
10,KC,JAX,33,13,0.0,27,17,False,False,USA,Kansas City,MO,2022-11-13T18:00Z
10,MIA,CLE,83,12,0.0,39,17,False,False,USA,Miami Gardens,FL,2022-11-13T18:00Z
10,NYG,HOU,50,22,0.0,24,16,False,False,USA,East Rutherford,NJ,2022-11-13T18:00Z
10,PIT,NO,40,28,0.0,20,10,False,False,USA,Pittsburgh,PA,2022-11-13T18:00Z
10,LV,IND,,,,20,25,True,False,USA,Las Vegas,NV,2022-11-13T21:05Z
10,GB,DAL,35,15,0.0,31,28,False,False,USA,Green Bay,WI,2022-11-13T21:25Z
10,LAR,ARI,66,21,0.0,17,27,False,False,USA,Inglewood,CA,2022-11-13T21:25Z
10,SF,LAC,59,9,0.0,22,16,False,False,USA,Santa Clara,CA,2022-11-14T01:20Z
10,PHI,WSH,43,14,0.06,21,32,False,False,USA,Philadelphia,PA,2022-11-15T01:15Z
11,GB,TEN,22,22,0.0,17,27,False,False,USA,Green Bay,WI,2022-11-18T01:15Z
11,ATL,CHI,,,,27,24,True,False,USA,Atlanta,GA,2022-11-20T18:00Z
11,BUF,CLE,,,,31,23,True,True,USA,Detroit,MI,2022-11-20T18:00Z
11,IND,PHI,,,,16,17,True,False,USA,Indianapolis,IN,2022-11-20T18:00Z
11,NE,NYJ,36,38,0.0,10,3,False,False,USA,Foxborough,MA,2022-11-20T18:00Z
11,NO,LAR,,,,27,20,True,False,USA,New Orleans,LA,2022-11-20T18:00Z
11,NYG,DET,36,38,0.0,18,31,False,False,USA,East Rutherford,NJ,2022-11-20T18:00Z
11,BAL,CAR,34,28,0.0,13,3,False,False,USA,Baltimore,MD,2022-11-20T18:00Z
11,HOU,WSH,,,,10,23,True,False,USA,Houston,TX,2022-11-20T18:00Z
11,DEN,LV,50,12,0.0,16,22,False,False,USA,Denver,CO,2022-11-20T21:05Z
11,MIN,DAL,,,,3,40,True,False,USA,Minneapolis,MN,2022-11-20T21:25Z
11,PIT,CIN,29,28,0.0,30,37,False,False,USA,Pittsburgh,PA,2022-11-20T21:25Z
11,LAC,KC,74,9,0.0,27,30,False,False,USA,Inglewood,CA,2022-11-21T01:20Z
11,ARI,SF,,,,10,38,False,True,Mexico,Mexico City,,2022-11-22T01:15Z
12,DET,BUF,,,,25,28,True,False,USA,Detroit,MI,2022-11-24T17:30Z
12,DAL,NYG,,,,28,20,True,False,USA,Arlington,TX,2022-11-24T21:30Z
12,MIN,NE,,,,33,26,True,False,USA,Minneapolis,MN,2022-11-25T01:20Z
12,CLE,TB,54,28,0.02,23,17,False,False,USA,Cleveland,OH,2022-11-27T18:00Z
12,TEN,CIN,54,31,0.0,16,20,False,False,USA,Nashville,TN,2022-11-27T18:00Z
12,MIA,HOU,84,17,0.0,30,15,False,False,USA,Miami Gardens,FL,2022-11-27T18:00Z
12,NYJ,CHI,50,12,0.02,31,10,False,False,USA,East Rutherford,NJ,2022-11-27T18:00Z
12,WSH,ATL,51,25,0.08,19,13,False,False,USA,Landover,MD,2022-11-27T18:00Z
12,CAR,DEN,65,32,0.03,23,10,False,False,USA,Charlotte,NC,2022-11-27T18:00Z
12,JAX,BAL,78,31,0.0,28,27,False,False,USA,Jacksonville,FL,2022-11-27T18:00Z
12,ARI,LAC,,,,24,25,True,False,USA,Glendale,AZ,2022-11-27T21:05Z
12,SEA,LV,45,17,0.0,34,40,False,False,USA,Seattle,WA,2022-11-27T21:05Z
12,KC,LAR,46,24,0.0,26,10,False,False,USA,Kansas City,MO,2022-11-27T21:25Z
12,SF,NO,62,8,0.0,13,0,False,False,USA,Santa Clara,CA,2022-11-27T21:25Z
12,PHI,GB,46,8,0.0,40,33,False,False,USA,Philadelphia,PA,2022-11-28T01:20Z
12,IND,PIT,,,,17,24,True,False,USA,Indianapolis,IN,2022-11-29T01:15Z
13,NE,BUF,34,12,0.0,10,24,False,False,USA,Foxborough,MA,2022-12-02T01:15Z
13,ATL,PIT,,,,16,19,True,False,USA,Atlanta,GA,2022-12-04T18:00Z
13,CHI,GB,34,22,0.0,19,28,False,False,USA,Chicago,IL,2022-12-04T18:00Z
13,DET,JAX,,,,40,14,True,False,USA,Detroit,MI,2022-12-04T18:00Z
13,MIN,NYJ,,,,27,22,True,False,USA,Minneapolis,MN,2022-12-04T18:00Z
13,NYG,WSH,43,15,0.0,20,20,False,False,USA,East Rutherford,NJ,2022-12-04T18:00Z
13,PHI,TEN,45,14,0.0,35,10,False,False,USA,Philadelphia,PA,2022-12-04T18:00Z
13,BAL,DEN,44,11,0.0,10,9,False,False,USA,Baltimore,MD,2022-12-04T18:00Z
13,HOU,CLE,,,,14,27,True,False,USA,Houston,TX,2022-12-04T18:00Z
13,LAR,SEA,62,10,0.02,23,27,False,False,USA,Inglewood,CA,2022-12-04T21:05Z
13,SF,MIA,59,17,0.03,33,17,False,False,USA,Santa Clara,CA,2022-12-04T21:05Z
13,CIN,KC,41,12,0.0,27,24,False,False,USA,Cincinnati,OH,2022-12-04T21:25Z
13,LV,LAC,,,,27,20,True,False,USA,Las Vegas,NV,2022-12-04T21:25Z
13,DAL,IND,,,,54,19,True,False,USA,Arlington,TX,2022-12-05T01:20Z
13,TB,NO,71,11,0.0,17,16,False,False,USA,Tampa,FL,2022-12-06T01:15Z
14,LAR,LV,58,15,0.0,17,16,False,False,USA,Inglewood,CA,2022-12-09T01:15Z
14,BUF,NYJ,38,24,0.02,20,12,False,False,USA,Orchard Park,NY,2022-12-11T18:00Z
14,CIN,CLE,44,12,0.0,23,10,False,False,USA,Cincinnati,OH,2022-12-11T18:00Z
14,DAL,HOU,,,,27,23,True,False,USA,Arlington,TX,2022-12-11T18:00Z
14,DET,MIN,,,,34,23,True,False,USA,Detroit,MI,2022-12-11T18:00Z
14,TEN,JAX,52,16,0.0,22,36,False,False,USA,Nashville,TN,2022-12-11T18:00Z
14,NYG,PHI,39,21,0.0,22,48,False,False,USA,East Rutherford,NJ,2022-12-11T18:00Z
14,PIT,BAL,43,14,0.0,14,16,False,False,USA,Pittsburgh,PA,2022-12-11T18:00Z
14,DEN,KC,59,21,0.0,28,34,False,False,USA,Denver,CO,2022-12-11T21:05Z
14,SF,TB,51,14,0.01,35,7,False,False,USA,Santa Clara,CA,2022-12-11T21:25Z
14,SEA,CAR,45,17,0.0,24,30,False,False,USA,Seattle,WA,2022-12-11T21:25Z
14,LAC,MIA,52,10,0.0,23,17,False,False,USA,Inglewood,CA,2022-12-12T01:20Z
14,ARI,NE,,,,13,27,True,False,USA,Glendale,AZ,2022-12-13T01:15Z
15,SEA,SF,37,7,0.0,13,21,False,False,USA,Seattle,WA,2022-12-16T01:15Z
15,MIN,IND,,,,39,36,True,False,USA,Minneapolis,MN,2022-12-17T18:00Z
15,CLE,BAL,34,25,0.0,13,3,False,False,USA,Cleveland,OH,2022-12-17T21:40Z
15,BUF,MIA,32,36,0.0,32,29,False,False,USA,Orchard Park,NY,2022-12-18T01:15Z
15,CHI,PHI,22,25,0.0,20,25,False,False,USA,Chicago,IL,2022-12-18T18:00Z
15,NO,ATL,,,,21,18,True,False,USA,New Orleans,LA,2022-12-18T18:00Z
15,NYJ,DET,39,25,0.0,17,20,False,False,USA,East Rutherford,NJ,2022-12-18T18:00Z
15,CAR,PIT,45,16,0.0,16,24,False,False,USA,Charlotte,NC,2022-12-18T18:00Z
15,JAX,DAL,53,17,0.0,40,34,False,False,USA,Jacksonville,FL,2022-12-18T18:00Z
15,HOU,KC,,,,24,30,True,False,USA,Houston,TX,2022-12-18T18:00Z
15,DEN,ARI,40,11,0.0,24,15,False,False,USA,Denver,CO,2022-12-18T21:05Z
15,LV,NE,,,,30,24,True,False,USA,Las Vegas,NV,2022-12-18T21:05Z
15,LAC,TEN,62,9,0.0,17,14,False,False,USA,Inglewood,CA,2022-12-18T21:25Z
15,TB,CIN,65,17,0.0,23,34,False,False,USA,Tampa,FL,2022-12-18T21:25Z
15,WSH,NYG,33,21,0.0,12,20,False,False,USA,Landover,MD,2022-12-19T01:20Z
15,GB,LAR,9,16,0.0,24,12,False,False,USA,Green Bay,WI,2022-12-20T01:15Z
16,NYJ,JAX,16,42,0.0,3,19,False,False,USA,East Rutherford,NJ,2022-12-23T01:15Z
16,CHI,BUF,10,31,0.0,13,35,False,False,USA,Chicago,IL,2022-12-24T18:00Z
16,CLE,NO,5,46,0.0,10,17,False,False,USA,Cleveland,OH,2022-12-24T18:00Z
16,KC,SEA,14,24,0.0,24,10,False,False,USA,Kansas City,MO,2022-12-24T18:00Z
16,MIN,NYG,,,,27,24,True,False,USA,Minneapolis,MN,2022-12-24T18:00Z
16,NE,CIN,18,26,0.0,18,22,False,False,USA,Foxborough,MA,2022-12-24T18:00Z
16,CAR,DET,22,24,0.0,37,23,False,False,USA,Charlotte,NC,2022-12-24T18:00Z
16,BAL,ATL,16,31,0.0,17,9,False,False,USA,Baltimore,MD,2022-12-24T18:00Z
16,TEN,HOU,23,23,0.0,14,19,False,False,USA,Nashville,TN,2022-12-24T19:00Z
16,SF,WSH,54,10,0.0,37,20,False,False,USA,Santa Clara,CA,2022-12-24T21:05Z
16,DAL,PHI,,,,40,34,True,False,USA,Arlington,TX,2022-12-24T21:25Z
16,PIT,LV,13,21,0.0,13,10,False,False,USA,Pittsburgh,PA,2022-12-25T01:15Z
16,MIA,GB,44,19,0.0,20,26,False,False,USA,Miami Gardens,FL,2022-12-25T18:00Z
16,LAR,DEN,78,7,0.0,51,14,False,False,USA,Inglewood,CA,2022-12-25T21:30Z
16,ARI,TB,,,,16,19,True,False,USA,Glendale,AZ,2022-12-26T01:20Z
16,IND,LAC,,,,3,20,True,False,USA,Indianapolis,IN,2022-12-27T01:15Z
17,TEN,DAL,56,14,0.0,13,27,False,False,USA,Nashville,TN,2022-12-30T01:15Z
17,ATL,ARI,,,,20,19,True,False,USA,Atlanta,GA,2023-01-01T18:00Z
17,DET,CHI,,,,41,10,True,False,USA,Detroit,MI,2023-01-01T18:00Z
17,KC,DEN,48,10,0.0,27,24,False,False,USA,Kansas City,MO,2023-01-01T18:00Z
17,NE,MIA,51,28,0.0,23,21,False,False,USA,Foxborough,MA,2023-01-01T18:00Z
17,NYG,IND,52,20,0.0,38,10,False,False,USA,East Rutherford,NJ,2023-01-01T18:00Z
17,PHI,NO,54,17,0.0,10,20,False,False,USA,Philadelphia,PA,2023-01-01T18:00Z
17,TB,CAR,74,8,0.0,30,24,False,False,USA,Tampa,FL,2023-01-01T18:00Z
17,WSH,CLE,58,17,0.0,10,24,False,False,USA,Landover,MD,2023-01-01T18:00Z
17,HOU,JAX,,,,3,31,True,False,USA,Houston,TX,2023-01-01T18:00Z
17,LV,SF,,,,34,37,True,False,USA,Las Vegas,NV,2023-01-01T21:05Z
17,SEA,NYJ,45,7,0.0,23,6,False,False,USA,Seattle,WA,2023-01-01T21:05Z
17,GB,MIN,40,18,0.0,41,17,False,False,USA,Green Bay,WI,2023-01-01T21:25Z
17,LAC,LAR,60,20,0.0,31,10,False,False,USA,Inglewood,CA,2023-01-01T21:25Z
17,BAL,PIT,50,7,0.0,13,16,False,False,USA,Baltimore,MD,2023-01-02T01:20Z
17,CIN,BUF,56,17,0.0,,,False,False,USA,Cincinnati,OH,2023-01-03T01:30Z
