id,name,team,position,bye_week,drafted,locked,fantasy_points,average_draft_position,player_rating,injury_status,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
3139477,Patrick Mahomes,KC,QB,12,0,0,380.8,26.7,99.1,ACTIVE,22.2,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,,23.9,23.9,23.9,23.9,23.9
3918298,Josh Allen,BUF,QB,7,0,0,368.4,24.2,81.5,ACTIVE,21.6,23.1,23.1,23.1,23.1,23.1,,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1
3916387,Lamar Jackson,BAL,QB,8,0,0,349.7,67.8,82.4,ACTIVE,22.3,21.8,21.8,21.8,21.8,21.8,21.8,,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8
3917315,Kyler Murray,ARI,QB,12,0,0,344.3,61.4,100.0,ACTIVE,22.2,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,,21.5,21.5,21.5,21.5,21.5
3117251,Christian McCaffrey,CAR,RB,13,0,0,340.3,4.4,100.0,QUESTIONABLE,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,,21.3,21.3,21.3,21.3
2330,Tom Brady,TB,QB,9,0,0,337.9,79.8,94.4,ACTIVE,21.5,21.1,21.1,21.1,21.1,21.1,21.1,21.1,,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1
14881,Russell Wilson,SEA,QB,9,0,0,337.8,120.5,93.5,ACTIVE,19.1,21.3,21.3,21.3,21.3,21.3,21.3,21.3,,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3
4038941,Justin Herbert,LAC,QB,7,0,0,333.0,116.9,76.9,ACTIVE,17.8,21.0,21.0,21.0,21.0,21.0,,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
3116406,Tyreek Hill,KC,WR,12,0,0,329.9,10.9,99.7,ACTIVE,18.2,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,,20.8,20.8,20.8,20.8,20.8
8439,Aaron Rodgers,GB,QB,13,0,0,327.1,110.7,68.5,ACTIVE,19.1,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,,20.5,20.5,20.5,20.5
3116593,Dalvin Cook,MIN,RB,7,0,0,325.0,7.2,97.2,ACTIVE,20.6,20.3,20.3,20.3,20.3,20.3,,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
2577417,Dak Prescott,DAL,QB,7,0,0,324.6,57.2,95.4,ACTIVE,20.8,20.3,20.3,20.3,20.3,20.3,,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
15847,Travis Kelce,KC,TE,12,0,0,321.5,15.7,98.3,ACTIVE,18.1,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,,20.2,20.2,20.2,20.2,20.2
3054850,Alvin Kamara,NO,RB,6,0,0,309.5,15.1,95.8,ACTIVE,17.5,19.5,19.5,19.5,19.5,,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5
4040715,Jalen Hurts,PHI,QB,14,0,0,303.4,126.5,96.3,QUESTIONABLE,19.6,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,,18.9,18.9,18.9
3043078,Derrick Henry,TEN,RB,13,0,0,294.7,35.6,86.0,ACTIVE,17.3,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,,18.5,18.5,18.5,18.5
4241457,Najee Harris,PIT,RB,7,0,0,294.4,9.3,79.0,ACTIVE,14.7,18.6,18.6,18.6,18.6,18.6,,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6
5536,Ben Roethlisberger,PIT,QB,7,0,0,289.7,165.1,75.0,ACTIVE,16.3,18.2,18.2,18.2,18.2,18.2,,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2
16800,Davante Adams,GB,WR,13,0,0,289.0,11.9,82.8,ACTIVE,19.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,,17.9,17.9,17.9,17.9
3052587,Baker Mayfield,CLE,QB,13,0,0,288.3,165.2,75.9,QUESTIONABLE,17.6,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,,18.0,18.0,18.0,18.0
3925357,Calvin Ridley,ATL,WR,6,0,0,285.7,58.1,80.8,OUT,16.0,18.0,18.0,18.0,18.0,,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
