id,name,team,position,bye_week,drafted,locked,fantasy_points,average_draft_position,player_rating,injury_status,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
3139477,Patrick Mahomes,KC,QB,12,0,0,400.8,26.7,99.1,ACTIVE,22.2,23.9,23.2,23.2,21.9,26.0,26.0,26.0,26.0,26.0,26.0,,26.0,26.0,26.0,26.0,26.0
3918298,Josh Allen,BUF,QB,7,0,0,397.4,24.2,97.2,ACTIVE,21.6,23.1,21.7,24.9,26.1,25.4,,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4
3916387,Lamar Jackson,BAL,QB,8,0,0,371.1,67.8,98.1,ACTIVE,22.3,21.8,23.7,19.1,22.7,23.8,23.8,,23.8,23.8,23.8,23.8,23.8,23.8,23.8,23.8,23.8
4038941,Justin Herbert,LAC,QB,7,0,0,365.9,116.9,96.3,ACTIVE,17.8,21.0,20.3,20.8,19.2,24.3,,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3
3917315,Kyler Murray,ARI,QB,12,0,0,362.0,61.4,94.4,ACTIVE,22.2,21.5,24.9,22.1,23.8,22.5,22.5,22.5,22.5,22.5,22.5,,22.5,22.5,22.5,22.5,22.5
2330,Tom Brady,TB,QB,9,0,0,359.5,79.8,100.0,ACTIVE,21.5,21.1,19.8,20.0,23.0,23.1,23.1,23.1,,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1
16800,Davante Adams,GB,WR,13,0,0,340.8,11.9,99.0,ACTIVE,19.9,17.9,19.8,20.3,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,,21.9,21.9,21.9,21.9
2977187,Cooper Kupp,LAR,WR,11,0,0,337.3,17.7,100.0,ACTIVE,13.4,14.8,18.5,19.0,23.7,22.5,22.5,22.5,22.5,22.5,,22.5,22.5,22.5,22.5,22.5,22.5
4040715,Jalen Hurts,PHI,QB,14,0,0,336.2,126.5,95.4,QUESTIONABLE,19.6,18.9,20.9,22.2,19.3,21.4,21.4,21.4,21.4,21.4,21.4,21.4,21.4,,21.4,21.4,21.4
4241457,Najee Harris,PIT,RB,7,0,0,333.8,9.3,98.6,ACTIVE,14.7,18.6,17.5,17.1,17.3,22.6,,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6
3116406,Tyreek Hill,KC,WR,12,0,0,331.8,10.9,99.3,ACTIVE,18.2,20.8,18.5,17.7,19.4,21.6,21.6,21.6,21.6,21.6,21.6,,21.6,21.6,21.6,21.6,21.6
12483,Matthew Stafford,LAR,QB,11,0,0,330.0,134.2,93.5,ACTIVE,16.9,17.1,19.4,19.4,21.9,21.4,21.4,21.4,21.4,21.4,,21.4,21.4,21.4,21.4,21.4,21.4
2577417,Dak Prescott,DAL,QB,7,0,0,315.7,57.2,92.6,ACTIVE,20.8,20.3,19.5,18.4,22.1,19.5,,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5
3068267,Austin Ekeler,LAC,RB,7,0,0,307.2,20.7,99.5,ACTIVE,15.0,17.4,17.6,17.9,17.2,20.2,,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2
8439,Aaron Rodgers,GB,QB,13,0,0,303.6,110.7,87.0,ACTIVE,19.1,20.5,19.0,19.1,19.4,18.8,18.8,18.8,18.8,18.8,18.8,18.8,,18.8,18.8,18.8,18.8
15847,Travis Kelce,KC,TE,12,0,0,300.8,15.7,100.0,ACTIVE,18.1,20.2,17.9,17.9,17.7,19.0,19.0,19.0,19.0,19.0,19.0,,19.0,19.0,19.0,19.0,19.0
3917792,Daniel Jones,NYG,QB,10,0,0,298.3,167.8,90.7,QUESTIONABLE,14.8,15.7,19.3,16.6,19.6,19.3,19.3,19.3,19.3,,19.3,19.3,19.3,19.3,19.3,19.3,19.3
3059915,Kareem Hunt,CLE,RB,13,0,0,295.8,144.7,97.7,QUESTIONABLE,10.9,12.7,11.0,12.6,13.1,21.4,21.4,21.4,21.4,21.4,21.4,21.4,,21.4,21.4,21.4,21.4
3043078,Derrick Henry,TEN,RB,13,0,0,294.0,35.6,100.0,ACTIVE,17.3,18.5,20.2,21.2,21.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,,17.7,17.7,17.7,17.7
2565969,Taylor Heinicke,WSH,QB,9,0,0,287.4,169.6,84.3,ACTIVE,0.1,14.9,15.2,17.3,16.5,20.3,20.3,20.3,,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
3915511,Joe Burrow,CIN,QB,10,0,0,284.3,154.4,83.3,QUESTIONABLE,16.4,17.0,15.1,17.5,17.4,18.3,18.3,18.3,18.3,,18.3,18.3,18.3,18.3,18.3,18.3,18.3
4047650,DK Metcalf,SEA,WR,9,0,0,282.2,25.0,97.0,QUESTIONABLE,16.4,16.9,17.5,18.9,19.2,17.6,17.6,17.6,,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6
3121422,Terry McLaurin,WSH,WR,9,0,0,278.8,41.9,96.3,ACTIVE,15.0,14.7,15.3,15.1,16.8,18.4,18.4,18.4,,18.4,18.4,18.4,18.4,18.4,18.4,18.4,18.4
4360310,Trevor Lawrence,JAX,QB,7,0,0,278.8,168.2,77.8,ACTIVE,17.8,14.3,16.6,15.4,17.4,17.9,,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9
2976212,Stefon Diggs,BUF,WR,7,0,0,278.5,16.3,91.9,ACTIVE,17.1,17.0,17.6,17.3,18.8,17.3,,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3
15818,Keenan Allen,LAC,WR,7,0,0,278.4,34.3,94.6,ACTIVE,14.8,16.7,16.4,17.9,16.6,17.8,,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
3045138,Mike Williams,LAC,WR,7,0,0,276.7,145.9,99.7,ACTIVE,10.9,13.1,14.9,16.7,15.2,18.7,,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7
3116385,Joe Mixon,CIN,RB,10,0,0,272.9,18.6,93.9,ACTIVE,14.6,16.0,16.9,19.6,13.6,17.5,17.5,17.5,17.5,,17.5,17.5,17.5,17.5,17.5,17.5,17.5
3915416,DJ Moore,CAR,WR,13,0,0,269.1,94.3,98.0,ACTIVE,13.4,13.0,15.2,16.7,18.0,17.5,17.5,17.5,17.5,17.5,17.5,17.5,,17.5,17.5,17.5,17.5
3042519,Aaron Jones,GB,RB,13,0,0,267.0,62.0,96.7,ACTIVE,15.0,17.0,17.3,17.7,16.5,16.7,16.7,16.7,16.7,16.7,16.7,16.7,,16.7,16.7,16.7,16.7
2573079,Carson Wentz,IND,QB,14,0,0,266.9,167.4,82.4,ACTIVE,15.5,14.5,16.6,15.4,16.0,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,,17.2,17.2,17.2
3912547,Sam Darnold,CAR,QB,13,0,0,264.6,170.5,91.7,ACTIVE,15.7,13.6,15.8,16.2,19.2,16.7,16.7,16.7,16.7,16.7,16.7,16.7,,16.7,16.7,16.7,16.7
16728,Teddy Bridgewater,DEN,QB,11,0,0,264.4,167.0,78.7,QUESTIONABLE,15.4,17.8,18.1,17.0,15.7,16.4,16.4,16.4,16.4,16.4,,16.4,16.4,16.4,16.4,16.4,16.4
15795,DeAndre Hopkins,ARI,WR,12,0,0,263.8,28.1,94.9,QUESTIONABLE,17.8,17.1,16.9,16.3,15.1,16.4,16.4,16.4,16.4,16.4,16.4,,16.4,16.4,16.4,16.4,16.4
