id,name,team,position,bye_week,drafted,locked,fantasy_points,average_draft_position,player_rating,injury_status,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
4040715,Jalen Hurts,PHI,QB,7,0,0,388.5,62.2,98.0,ACTIVE,22.9,22.0,23.9,23.8,24.7,24.7,,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7
3918298,Josh Allen,BUF,QB,7,0,0,379.4,16.6,99.0,ACTIVE,22.6,24.4,24.2,25.1,23.6,23.6,,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6
3139477,Patrick Mahomes,KC,QB,8,0,0,367.9,25.6,97.0,QUESTIONABLE,22.7,22.3,22.4,20.6,23.3,23.3,23.3,,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3
3916387,Lamar Jackson,BAL,QB,10,0,0,363.5,42.0,100.0,QUESTIONABLE,21.2,20.6,23.2,23.1,22.9,22.9,22.9,22.9,22.9,,22.9,22.9,22.9,22.9,22.9,22.9,22.9
4038941,Justin Herbert,LAC,QB,8,0,0,341.1,50.0,94.1,QUESTIONABLE,20.8,21.4,20.2,19.5,21.6,21.6,21.6,,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6
2977187,Cooper Kupp,LAR,WR,7,0,0,340.0,5.5,100.0,QUESTIONABLE,19.7,20.2,21.7,20.4,21.5,21.5,,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5
2330,Tom Brady,TB,QB,11,0,0,315.0,127.7,86.1,ACTIVE,19.1,18.1,17.9,17.4,20.2,20.2,20.2,20.2,20.2,20.2,,20.2,20.2,20.2,20.2,20.2,20.2
16800,Davante Adams,LV,WR,6,0,0,313.3,17.4,97.5,ACTIVE,17.3,18.8,19.6,17.1,20.0,,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
3915511,Joe Burrow,CIN,QB,10,0,0,308.9,90.1,93.1,ACTIVE,18.1,17.9,18.4,18.4,19.7,19.7,19.7,19.7,19.7,,19.7,19.7,19.7,19.7,19.7,19.7,19.7
3929630,Saquon Barkley,NYG,RB,9,0,0,306.3,21.2,100.0,ACTIVE,15.9,17.3,17.9,19.5,19.6,19.6,19.6,19.6,,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6
3117251,Christian McCaffrey,SF,RB,9,0,0,304.2,7.2,97.8,ACTIVE,21.0,22.4,21.2,22.0,18.1,18.1,18.1,18.1,,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1
3116406,Tyreek Hill,MIA,WR,11,0,0,302.9,16.6,99.3,ACTIVE,15.9,17.0,19.7,19.5,19.2,19.2,19.2,19.2,19.2,19.2,,19.2,19.2,19.2,19.2,19.2,19.2
3068267,Austin Ekeler,LAC,RB,8,0,0,297.5,7.5,98.9,ACTIVE,19.6,18.8,18.8,17.8,18.5,18.5,18.5,,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5
2976212,Stefon Diggs,BUF,WR,7,0,0,297.2,11.1,99.6,ACTIVE,16.7,17.3,18.9,20.7,18.6,18.6,,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6
4262921,Justin Jefferson,MIN,WR,7,0,0,297.1,7.8,98.9,ACTIVE,17.9,19.7,20.1,17.9,18.4,18.4,,18.4,18.4,18.4,18.4,18.4,18.4,18.4,18.4,18.4,18.4
3917315,Kyler Murray,ARI,QB,13,0,0,296.1,84.4,95.0,QUESTIONABLE,20.5,20.1,20.2,18.2,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,,18.1,18.1,18.1,18.1
4362628,Ja'Marr Chase,CIN,WR,10,0,0,290.1,12.0,96.1,ACTIVE,17.0,16.8,18.1,19.5,18.2,18.2,18.2,18.2,18.2,,18.2,18.2,18.2,18.2,18.2,18.2,18.2
3043078,Derrick Henry,TEN,RB,6,0,0,286.3,11.7,96.2,ACTIVE,18.0,17.0,17.4,16.4,18.1,,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1
14881,Russell Wilson,DEN,QB,9,0,0,284.0,156.5,90.1,ACTIVE,19.1,20.1,17.8,18.0,17.4,17.4,17.4,17.4,,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4
3116385,Joe Mixon,CIN,RB,10,0,0,281.8,23.6,92.3,ACTIVE,17.3,16.6,17.9,17.2,17.7,17.7,17.7,17.7,17.7,,17.7,17.7,17.7,17.7,17.7,17.7,17.7
16757,Derek Carr,NO,QB,14,0,0,280.0,161.0,88.1,ACTIVE,16.0,17.6,17.9,16.1,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,,17.7,17.7,17.7
3128720,Nick Chubb,CLE,RB,9,0,0,277.3,30.2,99.5,ACTIVE,13.9,14.9,14.8,16.4,18.1,18.1,18.1,18.1,,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1
15847,Travis Kelce,KC,TE,8,0,0,276.0,18.0,100.0,ACTIVE,14.3,16.0,16.1,16.6,17.8,17.8,17.8,,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
4241389,CeeDee Lamb,DAL,WR,9,0,0,273.8,25.3,95.8,ACTIVE,17.0,13.7,13.3,16.2,17.8,17.8,17.8,17.8,,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
4360310,Trevor Lawrence,JAX,QB,11,0,0,269.9,161.7,87.1,ACTIVE,15.9,15.7,16.0,16.8,17.1,17.1,17.1,17.1,17.1,17.1,,17.1,17.1,17.1,17.1,17.1,17.1
3046779,Jared Goff,DET,QB,6,0,0,269.8,168.5,96.0,ACTIVE,14.2,15.0,16.2,17.4,17.2,,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2
15864,Geno Smith,SEA,QB,11,0,0,266.9,162.5,92.1,ACTIVE,14.8,14.2,16.5,17.4,17.0,17.0,17.0,17.0,17.0,17.0,,17.0,17.0,17.0,17.0,17.0,17.0
4047646,A.J. Brown,PHI,WR,7,0,0,266.5,38.7,97.2,ACTIVE,14.4,15.0,16.3,17.4,17.0,17.0,,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
8439,Aaron Rodgers,GB,QB,14,0,0,265.0,138.9,81.2,ACTIVE,19.7,19.6,16.2,16.8,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,,16.1,16.1,16.1
3126486,Deebo Samuel,SF,WR,9,0,0,264.1,23.5,95.4,ACTIVE,16.5,16.6,17.7,18.8,16.2,16.2,16.2,16.2,,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2
4374302,Amon-Ra St. Brown,DET,WR,6,0,0,258.9,99.9,97.9,ACTIVE,13.1,13.5,17.7,,17.9,,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9
14880,Kirk Cousins,MIN,QB,7,0,0,258.0,156.8,84.2,ACTIVE,15.7,16.7,18.4,15.6,16.0,16.0,,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
3116593,Dalvin Cook,MIN,RB,7,0,0,257.0,18.7,87.3,QUESTIONABLE,16.8,18.0,18.2,15.4,15.7,15.7,,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7
14876,Ryan Tannehill,TEN,QB,6,0,0,255.6,169.6,83.2,QUESTIONABLE,16.3,15.2,16.5,15.1,16.0,,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
4239993,Tee Higgins,CIN,WR,10,0,0,255.3,35.7,95.1,ACTIVE,14.6,13.9,13.8,14.6,16.5,16.5,16.5,16.5,16.5,,16.5,16.5,16.5,16.5,16.5,16.5,16.5
3917792,Daniel Jones,NYG,QB,9,0,0,250.7,161.2,89.1,ACTIVE,16.7,16.7,15.7,16.4,15.4,15.4,15.4,15.4,,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
3116365,Mark Andrews,BAL,TE,10,0,0,249.8,24.2,99.4,ACTIVE,14.4,13.7,15.7,16.7,15.8,15.8,15.8,15.8,15.8,,15.8,15.8,15.8,15.8,15.8,15.8,15.8
