id,name,team,position,bye_week,fantasy_points,injury_status,drafted,locked,average_draft_position,player_rating,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
4374302,Amon-Ra St. Brown,DET,WR,8,81.37281687000001,QUESTIONABLE,1,0,13.53,97.10647181628393,8.5,39.2,20.7,26.0,18.0,13.7,20.6,0.0,18.7,16.8,6.2,29.9,20.71355261,0.0,20.35475885,20.22005121,20.0844542
4429795,Jahmyr Gibbs,DET,RB,8,104.6226112,ACTIVE,1,0,5.75,96.23096446700508,15.0,19.4,26.9,17.7,16.7,7.5,36.8,0.0,5.8,38.2,19.6,55.4,11.6,23.71491116,18.46290623,20.80132196,20.69315422
3117251,Christian McCaffrey,SF,RB,14,103.07652347,ACTIVE,1,0,6.28,100.0,23.2,22.7,24.0,26.1,27.9,24.1,39.1,9.8,34.3,17.6,35.1,27.2,23.7080259,0.0,27.92497598,23.99800413,27.44551746
4362628,Ja'Marr Chase,CIN,WR,10,105.95843042999999,ACTIVE,1,0,4.38,98.96659707724426,4.6,36.5,8.9,7.3,29.0,25.1,38.1,21.1,17.1,0.0,6.0,0.0,18.0,21.19438249,20.53974097,21.66338866,21.03536356
4430807,Bijan Robinson,ATL,RB,5,99.04987039000001,ACTIVE,1,0,5.6,96.73350253807106,24.4,19.8,16.1,28.1,0.0,35.8,21.2,5.8,17.6,10.8,30.3,14.7,20.70743462,18.81594537,20.79831673,20.68201518,18.04615849
3929630,Saquon Barkley,PHI,RB,9,83.95780878,ACTIVE,1,0,9.12,45.223350253807105,18.4,17.4,9.5,17.4,17.8,8.7,5.2,33.4,0.0,13.1,10.0,12.4,5.6,15.44748017,16.19342014,18.32873367,16.25250921
4241389,CeeDee Lamb,DAL,WR,10,96.64981185,ACTIVE,1,0,11.2,94.62630480167014,18.0,20.2,20.00302814,0.0,0.0,0.0,22.0,14.6,15.5,0.0,17.6,11.5,24.2,19.5881116,18.12355148,17.87994604,21.08270412
3918298,Josh Allen,BUF,QB,7,107.84708341999998,ACTIVE,1,0,21.96,100.0,38.76,11.82,23.02,24.86,19.42,15.4,0.0,23.22,28.82,19.34,42.68,8.12,20.79050439,25.96641751,20.53511459,19.56368217,20.99136476
4426515,Puka Nacua,LAR,WR,8,101.85242937,ACTIVE,1,0,10.8,98.34655532359082,23.1,27.6,22.8,36.0,24.5,4.8,0.0,0.0,22.8,17.4,14.3,16.7,20.26724025,20.54766144,20.89024518,19.57775436,20.56952814
4242335,Jonathan Taylor,IND,RB,11,105.85860954,ACTIVE,1,0,8.41,95.2258883248731,12.8,29.5,32.8,14.6,31.6,23.7,34.2,37.4,7.7,49.6,0.0,8.6,20.29320488,20.82573899,19.57328829,23.41812414,21.74825324
4262921,Justin Jefferson,MIN,WR,6,78.47150037,ACTIVE,1,0,8.74,85.11899791231733,14.8,11.1,12.5,22.6,19.3,0.0,12.9,14.4,16.7,7.7,11.1,8.8,14.02094258,16.95549023,16.45940804,15.54125622,15.4944033
4361307,Trey McBride,ARI,TE,8,83.96614337999999,ACTIVE,1,0,22.28,100.0,12.1,13.8,15.3,12.2,9.1,21.2,29.4,0.0,16.5,27.7,27.5,16.9,17.33309029,15.87876928,15.30497518,16.88023551,18.56907312
4429160,De'Von Achane,MIA,RB,12,124.06336653,ACTIVE,1,0,14.1,100.0,16.5,26.2,16.1,17.1,16.6,31.0,12.8,20.1,16.6,40.5,21.5,0.0,24.37705722,23.90779734,22.81531881,27.89676061,25.06643255
4040715,Jalen Hurts,PHI,QB,9,111.15132285000001,ACTIVE,1,0,33.35,51.26943005181347,24.28,11.54,29.04,19.4,19.5,20.62,24.04,25.36,0.0,12.02,14.5,30.86,16.3,19.75534417,21.60215818,24.5689585,21.83776025
4047365,Josh Jacobs,GB,RB,5,100.80864351,ACTIVE,1,0,25.31,97.73857868020305,14.0,14.4,12.4,31.7,0.0,32.0,18.8,13.5,20.0,19.7,4.0,0.0,10.1,22.79489292,16.67922636,21.96128811,20.06013408
3916387,Lamar Jackson,BAL,QB,7,93.50322529000002,ACTIVE,1,0,30.31,96.40932642487047,29.36,26.3,27.02,10.68,0.0,0.0,0.0,0.0,25.56,16.64,4.72,7.22,6.54,17.38070294,20.99725723,17.23329424,16.55907654
4430878,Jaxon Smith-Njigba,SEA,WR,8,115.51251994,ACTIVE,1,0,12.53,100.0,19.4,18.3,20.6,13.0,27.2,30.2,26.3,0.0,22.0,20.3,20.6,37.1,21.90812349,23.44563163,24.24486367,22.80671622,23.10718493
4379399,James Cook III,BUF,RB,7,93.83669022000001,ACTIVE,1,0,27.3,92.71319796954315,21.2,26.5,20.8,22.5,4.9,8.7,0.0,33.6,13.5,10.7,20.4,21.9,17.9356613,22.67882277,17.53010671,18.0806332,17.61146624
3043078,Derrick Henry,BAL,RB,7,87.22093645999999,ACTIVE,1,0,24.23,90.70304568527919,29.2,2.3,10.7,7.8,9.3,14.0,0.0,19.1,13.1,11.4,20.2,22.8,17.4,16.29491445,19.33477349,15.98748694,14.92298428
16800,Davante Adams,LAR,WR,8,82.84322202999999,ACTIVE,1,0,29.82,96.69311064718163,9.1,22.6,14.6,15.6,13.8,7.9,26.5,0.0,23.0,19.7,7.1,23.2,16.51168891,16.72738329,16.98465588,15.85560137,16.76389258
4258173,Nico Collins,HOU,WR,6,79.38294119999999,ACTIVE,1,0,22.77,94.419624217119,5.5,14.2,22.4,11.9,16.0,0.0,6.7,0.0,14.5,22.6,24.2,8.5,16.44089061,16.69746035,15.91048797,15.38240552,14.95169675
4432665,Brock Bowers,LV,TE,8,73.75553019,ACTIVE,1,0,26.68,95.0251256281407,15.3,8.8,9.8,9.6,0.0,0.0,0.0,0.0,43.3,3.7,14.2,11.5,14.58777402,14.06208096,14.96341141,13.99071384,16.15154996
3139477,Patrick Mahomes,KC,QB,10,96.21459509,ACTIVE,2,0,52.09,89.74093264248704,26.02,22.08,13.16,27.3,26.72,31.48,26.24,22.96,10.5,0.0,13.34,17.08,29.44,17.36838645,18.85659793,21.04100937,17.28404218
3040151,George Kittle,SF,TE,14,60.57912914,ACTIVE,1,0,37.66,92.53768844221105,12.5,0.0,0.0,0.0,0.0,0.0,13.0045705,14.3,6.9,23.4,24.7,13.8,14.05729615,0.0,15.25983504,15.61001859,15.65197936
4430737,Kyren Williams,LAR,RB,8,68.04179919,ACTIVE,1,0,37.27,81.40609137055837,13.9,10.0,19.2,10.4,31.1,16.7,8.5,0.0,17.4,22.4,16.6,5.8,13.96675139,14.21609417,13.38503567,12.27371113,14.20020683
4890973,Ashton Jeanty,LV,RB,8,77.8304167,ACTIVE,2,0,19.32,84.42131979695431,12.0,7.4,6.3,33.5,15.9,16.6,4.4,0.0,19.9,15.3,9.4,24.8,15.50941481,13.74301706,14.47642765,13.90456728,20.1969899
4047646,A.J. Brown,PHI,WR,9,81.26512718000001,ACTIVE,1,0,24.77,46.676409185803756,1.8,7.7,22.9,2.7,9.3,14.0,28.1,0.0,0.0,3.3,11.9,25.0,35.2,15.07391398,15.40465917,17.79582598,16.21608036
4426502,Drake London,ATL,WR,5,71.38794923,OUT,1,0,29.09,91.31941544885177,13.5,5.9,10.5,25.0,0.0,31.8,8.2,0.0,38.8,24.4,18.9,0.0,0.0,17.18730339,18.7377603,18.21062625,17.25225929
4426354,George Pickens,DAL,WR,10,92.20822804,ACTIVE,1,0,40.34,79.74530271398747,6.0,17.8,17.8,33.4,13.7,31.8,12.2,14.8,13.9,0.0,29.4,29.6,16.8,18.70545238,17.32748185,17.13349079,19.9992288
4428331,Rashee Rice,KC,WR,10,82.77970427,ACTIVE,2,0,54.75,93.5929018789144,0.0,0.0,0.0,0.0,0.0,0.0,23.2,25.5,18.6,0.0,9.8,24.1,29.4,15.56273604,16.03897483,17.56929275,15.53178415
3953687,Brandon Aubrey,DAL,K,10,44.6358161,ACTIVE,1,0,88.61,95.52903225806452,11.0,23.0,8.0,8.0,7.0,9.0,18.0,6.0,4.0,0.0,9.0,6.0,12.0,8.81700953,8.98097111,8.8606377,9.19189733
4567750,Emeka Egbuka,TB,WR,9,70.18103371,ACTIVE,1,0,67.43,84.08559498956159,23.6,12.9,14.5,20.1,31.3,4.4,9.8,6.5,0.0,23.5,9.0,6.2,14.03755953,13.75808882,14.03075986,13.86648239,14.48814311
4431459,Tyler Warren,IND,TE,11,70.1088098,ACTIVE,1,0,76.36,88.55778894472363,14.9,11.9,6.8,18.3,14.4,18.3,16.9,9.3,7.6,17.9,0.0,9.5,13.29403696,13.98983335,13.86424807,15.1081907,13.85250072
4361579,Javonte Williams,DAL,RB,10,82.11195975999999,ACTIVE,2,0,79.95,79.8984771573604,20.4,25.0,12.2,19.0,26.9,8.4,18.8,17.9,7.3,0.0,10.3,12.1,17.0,14.96267156,16.67529157,16.54596593,18.80562011
4612826,Ladd McConkey,LAC,WR,12,67.58017595,ACTIVE,1,0,41.4,79.12526096033403,13.4,9.8,8.1,2.1,14.9,23.0,15.7,20.8,9.6,20.7,4.3,0.0,13.17871614,13.09755936,14.3077048,14.69294538,12.30325027
4431452,Drake Maye,NE,QB,14,82.30920768,ACTIVE,1,0,58.15,98.46113989637306,15.78,26.3,19.22,23.22,12.12,27.24,23.08,26.28,16.36,18.1,15.44,15.96,22.36594674,0.0,21.04035821,19.33300206,19.56990067
15847,Travis Kelce,KC,TE,10,53.19909072,ACTIVE,1,0,70.83,83.58291457286431,12.7,10.1,6.6,9.8,19.1,13.8,8.4,21.9,12.6,0.0,24.1,8.4,15.5,9.99414207,10.2248697,11.28092015,10.00636071
4242355,Jake Ferguson,DAL,TE,10,52.983044119999995,ACTIVE,1,0,105.22,71.14572864321607,7.3,16.8,21.2,17.0,23.9,12.3,21.9,13.14822681,8.0,0.0,11.6,11.1,8.6,10.69928225,9.97370887,9.78061207,11.57920807
4362238,Chase Brown,CIN,RB,10,83.30646353,ACTIVE,1,0,36.18,81.90862944162437,13.1,8.5,6.0,10.1,11.8,8.9,12.0,25.5,19.2,0.0,18.7,15.0,18.3,16.61561589,16.16527046,17.41991134,17.43977509
4427366,Breece Hall,NYJ,RB,9,77.60529494999999,ACTIVE,1,0,71.95,87.93908629441624,16.5,5.8,9.2,16.1,17.5,5.9,7.2,32.86,0.0,19.5,8.4,13.9,16.26501806,16.86470349,14.25704448,15.3731099,14.84541902
4038815,Rico Dowdle,CAR,RB,14,66.98730823,ACTIVE,1,0,98.72,82.41116751269035,3.6,2.9,10.8,4.0,32.4,33.9,10.6,5.4,28.1,15.3,15.0,11.4,15.1985788,0.0,17.37241938,18.43318961,15.98312044
4047650,DK Metcalf,PIT,WR,5,65.40422604,ACTIVE,1,0,61.56,74.99164926931107,12.3,11.0,12.2,23.6,0.0,19.5,8.0,16.5,2.6,6.5,9.9,14.4,13.31273714,12.91247802,13.54189469,13.52650397,12.11061222
4239993,Tee Higgins,CIN,WR,10,53.727652590000005,OUT,1,0,42.68,87.39248434237996,6.3,14.6,2.5,6.2,11.2,11.2,21.6,11.4,33.1,0.0,15.3,8.1,0.0,13.44197473,13.05789431,13.80545348,13.42233007
4429615,Zay Flowers,BAL,WR,7,70.107301,ACTIVE,1,0,78.02,69.61795407098121,28.1,14.9,3.3,14.4,12.2,8.6,0.0,14.1,11.4,12.1,11.3,11.9,0.6,13.2956726,15.39649483,13.64876931,13.63129316
4596448,Bucky Irving,TB,RB,9,76.51950683999999,QUESTIONABLE,2,0,37.21,69.59644670050761,14.5,18.1,13.9,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78375643,16.06476151,16.48408618,15.67398607,16.51291665
4432710,TreVeyon Henderson,NE,RB,14,57.86692157,ACTIVE,1,0,54.12,89.69796954314721,11.1,6.0,7.7,12.6,4.7,4.6,0.5,5.5,12.7,28.0,32.3,11.1,16.71110117,0.0,14.36222217,12.97184181,13.82175642
4241478,DeVonta Smith,PHI,WR,9,74.50709308,ACTIVE,1,0,82.05,44.816283924843425,4.6,9.3,20.0,4.9,19.4,8.9,33.3,14.4,0.0,16.9,1.8,14.9,9.8,13.85670419,14.09315826,16.28406779,14.90147207
4361370,Chris Olave,NO,WR,11,77.56992492,QUESTIONABLE,1,0,92.63,92.97286012526096,12.4,11.4,15.7,9.0,12.9,15.8,26.8,14.0,8.7,21.4,0.0,16.0,15.85281062,15.90858784,15.13415021,14.66687926,16.00749699
4372016,Jaylen Waddle,MIA,WR,12,73.33455248,ACTIVE,2,0,78.33,90.28601252609603,7.0,17.8,14.9,7.8,23.0,15.82,2.5,20.9,14.2,19.4,8.2,0.0,14.25816606,13.94612269,14.04901181,16.1290235,14.95222842
4035687,Michael Pittman Jr.,IND,WR,11,70.73229214,ACTIVE,1,0,91.06,72.098121085595,20.0,8.0,19.3,15.1,14.9,4.0,20.8,23.5,20.5,3.9,0.0,13.7,13.31810895,14.10886542,13.95326492,15.37472243,13.97733042
4259545,D'Andre Swift,CHI,RB,5,60.60008837,ACTIVE,1,0,80.39,28.639593908629443,9.5,13.9,10.8,16.0,0.0,25.5,20.8,15.1,0.0,14.8,9.0,1.9,20.8,11.65274369,12.49478846,12.10612307,12.94682984
4038941,Justin Herbert,LAC,QB,12,86.92747469999999,ACTIVE,1,0,110.64,81.02072538860104,27.92,18.78,14.6,12.52,14.64,18.76,27.9,25.28,27.7,14.7,3.34,0.0,18.17071832,16.91370933,17.11763735,19.59920137,15.12620833
4569987,Jaylen Warren,PIT,RB,5,64.00242328,ACTIVE,1,0,105.46,74.6218274111675,13.9,17.4,13.1,0.0,0.0,8.3,19.8,9.3,16.9,11.1,8.7,12.8,13.79489824,12.08289664,14.23372392,11.78427268,12.1066318
4431299,Rome Odunze,CHI,WR,5,68.31699023,ACTIVE,1,0,95.15,36.34237995824635,15.7,31.8,15.2,16.9,0.0,5.2,5.1,18.4,14.94081342,20.6,6.1,8.3,2.8,13.61916571,12.7667769,13.54518142,14.87905296
4685472,Tetairoa McMillan,CAR,WR,14,55.32861027,ACTIVE,1,0,63.29,82.0187891440501,11.8,16.0,7.8,10.2,13.3,17.9,6.3,16.9,8.6,11.0,33.0,11.5,13.24361584,0.0,14.01200927,14.72330347,13.34968169
-16026,Seahawks D/ST,SEA,DST,8,31.203032930000006,ACTIVE,1,0,108.22,98.09615384615384,7.0,16.0,17.0,12.0,-5.0,12.0,10.0,0.0,11.0,21.0,4.0,6.0,8.53268545,6.40784209,5.07265355,4.05311005,7.13674179
-16007,Broncos D/ST,DEN,DST,12,35.73930085,ACTIVE,1,0,86.29,84.76923076923077,16.0,-5.0,8.0,10.0,7.0,17.0,4.0,6.0,7.0,16.0,7.0,0.0,7.25763428,8.92777132,5.70462994,7.92301246,5.92625285
2976212,Stefon Diggs,NE,WR,14,53.258010920000004,ACTIVE,1,0,92.34,81.60542797494782,11.7,7.2,5.3,16.1,24.6,5.8,13.9,10.4,12.8,15.6,19.5,4.0,13.58003497,0.0,13.54187643,13.25944255,12.87665697
4567048,Kenneth Walker III,SEA,RB,8,66.9538905,ACTIVE,1,0,71.82,72.86294416243655,5.4,18.8,18.0,12.0,9.6,4.7,6.6,0.0,8.1,8.0,20.1,13.1,13.8851478,14.0906932,13.08102769,12.05332194,13.84369987
4689936,Jake Bates,DET,K,8,43.04531504,ACTIVE,1,0,103.97,95.52903225806452,7.0,9.0,8.0,13.0,5.0,5.0,7.0,0.0,6.0,13.0,5.0,12.0,6.0,9.08771399,8.06563628,8.71409382,8.58483828
4432708,Marvin Harrison Jr.,ARI,WR,8,71.11620242000001,QUESTIONABLE,1,0,79.22,82.4321503131524,18.1,4.7,7.4,18.6,13.8,5.2,7.8,0.0,22.6,14.3,0.0,0.0,13.65949561,13.5900821,13.06474916,14.61796384,16.18391171
3128429,Courtland Sutton,DEN,WR,12,61.826906519999994,ACTIVE,1,0,89.29,76.4384133611691,18.1,1.6,23.8,19.1,17.9,2.7,16.7,10.7,10.0,5.4,9.9,0.0,13.70022338,11.83887176,11.7851872,11.73466778,12.7679564
4685702,Quinshon Judkins,CLE,RB,9,64.55568505,ACTIVE,1,0,120.31,68.59137055837563,0.0,10.1,16.5,21.5,13.8,3.6,26.4,4.7,0.0,10.5,5.9,16.7,12.56701232,14.62553558,12.93061896,12.89690464,11.53561355
4035538,David Montgomery,DET,RB,8,54.03830932,ACTIVE,1,0,93.32,60.299492385786806,8.3,13.1,29.4,1.2,18.22,8.1,5.9,0.0,11.0,10.1,4.7,6.7,12.8,12.62617996,9.41419069,10.77776467,10.68312454
3121023,Dallas Goedert,PHI,TE,9,52.3810515,ACTIVE,2,0,126.5,36.321608040201006,11.4,0.0,10.3,19.7,10.9,26.0,4.8,17.8,0.0,8.3,4.4,4.0,4.7,9.75072979,9.93139234,11.46268343,10.44423925
4239996,Travis Etienne Jr.,JAX,RB,8,64.48355334,ACTIVE,1,0,111.43,82.41116751269035,18.6,16.9,11.6,19.5,8.8,9.5,6.5,0.0,16.5,15.7,19.3,20.6,14.94186204,12.60638159,13.96867713,10.8492805,12.11735208
4685382,Omarion Hampton,LAC,RB,12,67.36689004,INJURY_RESERVE,2,0,61.8,41.203045685279186,8.1,3.5,24.9,27.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3313158,13.46231103,13.11423895,15.35027182,13.10875244
2577417,Dak Prescott,DAL,QB,10,98.54475739,ACTIVE,1,0,104.84,68.19689119170984,7.82,22.14,12.04,30.96,28.28,22.34,23.26,6.62,15.4,0.0,24.32,27.06,20.6,19.39045458,19.13456001,18.35462379,22.28734301
3126486,Deebo Samuel,WSH,WR,12,59.89831650000001,ACTIVE,1,0,121.61,63.21085594989561,22.6,17.4,4.9,20.1,23.6,5.4,0.0,4.2,9.4,12.9,20.7,0.0,11.55304794,12.15012957,12.28296844,11.32647125,12.5856993
17372,Chris Boswell,PIT,K,5,40.82065328,ACTIVE,0,0,142.81,81.4774193548387,15.0,12.0,3.0,5.0,0.0,14.0,8.0,20.0,10.0,5.0,10.0,4.0,8.42228417,8.0231336,8.4099894,8.1651437,7.80010241
3052587,Baker Mayfield,TB,QB,9,76.63117678,QUESTIONABLE,1,0,83.58,55.37305699481865,22.58,19.9,17.72,18.86,26.66,19.64,11.12,4.08,0.0,22.92,16.82,3.54,15.45907538,15.16781922,15.53982036,15.0761804,15.38828142
