id,name,team,position,bye_week,fantasy_points,injury_status,drafted,locked,average_draft_position,player_rating,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
4362628,Ja'Marr Chase,CIN,WR,10,189.59822101000003,ACTIVE,1,0,3.06,100.0,4.6,36.5,8.9,7.3,29.0,25.1,38.1,19.72819989,21.22593932,0.0,20.63634977,21.77048206,21.88425487,21.04373028,21.87810612,21.38077444,20.05038426
3929630,Saquon Barkley,PHI,RB,9,145.14165864,ACTIVE,1,0,7.95,98.8,18.4,17.4,9.5,17.4,17.8,8.7,5.2,16.37204184,0.0,14.54915492,14.90546659,16.69756084,16.66765628,16.59702593,16.73715879,16.15921031,16.45638314
4429795,Jahmyr Gibbs,DET,RB,8,163.65107171,ACTIVE,1,0,7.32,98.4,15.0,19.4,26.9,17.7,16.7,7.5,36.8,0.0,18.40701637,18.70670386,17.66622497,18.79408015,17.49878445,19.78908982,16.06800021,18.69811907,18.02305281
3117251,Christian McCaffrey,SF,RB,14,214.49401816,ACTIVE,1,0,5.61,98.0,23.2,22.7,24.0,26.1,27.9,24.1,39.1,21.7302239,24.63362352,22.40075141,24.09840618,22.95733556,22.5621348,0.0,26.3998026,24.06020599,25.6515342
4430807,Bijan Robinson,ATL,RB,5,223.37662599,ACTIVE,1,0,3.26,99.6,24.4,19.8,16.1,28.1,0.0,35.8,21.2,25.39705813,21.7652453,22.40126759,21.38179828,23.25110163,22.56804022,20.66616366,22.98367178,22.32506759,20.63721181
4262921,Justin Jefferson,MIN,WR,6,184.92455941999998,ACTIVE,1,0,6.16,99.2,14.8,11.1,12.5,22.6,19.3,0.0,12.9,18.85703922,17.77142716,19.18524468,18.60788426,18.18157259,17.47873614,19.55928457,19.76310536,17.7789447,17.74132074
4374302,Amon-Ra St. Brown,DET,WR,8,174.09121325,ACTIVE,1,0,11.06,96.0,8.5,39.2,20.7,26.0,18.0,13.7,20.6,0.0,19.6795038,20.50929642,18.9814645,18.53059933,19.00382859,20.4709887,18.12341384,18.95283454,19.83928353
4241389,CeeDee Lamb,DAL,WR,10,176.23215528,ACTIVE,1,0,9.65,97.6,18.0,20.2,20.00302814,0.0,0.0,0.0,22.0,16.85855358,19.23833828,0.0,19.24932226,19.64232035,20.14292085,19.45463855,20.59539816,19.73031975,21.3203435
3918298,Josh Allen,BUF,QB,7,214.50232424,ACTIVE,1,0,20.99,89.2,38.76,11.82,23.02,24.86,19.42,15.4,0.0,20.29700933,21.08363389,23.07653612,22.45010262,18.57719947,21.85591898,25.06485975,21.24758698,19.19879568,21.65068142
4242335,Jonathan Taylor,IND,RB,11,198.02720274,ACTIVE,1,0,11.2,93.6,12.8,29.5,32.8,14.6,31.6,23.7,34.2,25.63376694,22.49211679,22.30659377,0.0,20.70478742,20.1258694,22.11622273,19.44592501,22.43446768,22.767453
4047365,Josh Jacobs,GB,RB,5,189.44317614000002,QUESTIONABLE,1,0,21.1,93.2,14.0,14.4,12.4,31.7,0.0,32.0,18.8,19.23035422,17.82713017,18.92295114,19.26844234,19.24482442,17.6943593,20.08242646,16.90324118,19.56948947,20.69995744
4426515,Puka Nacua,LAR,WR,8,207.01018767,OUT,1,0,13.58,96.8,23.1,27.6,22.8,36.0,24.5,4.8,0.0,0.0,22.91220163,23.58753466,22.68387417,24.51829144,22.65809406,22.94982517,23.0769555,22.75462545,21.86878559
4040715,Jalen Hurts,PHI,QB,9,202.60346765999998,ACTIVE,1,0,33.98,86.8,24.28,11.54,29.04,19.4,19.5,20.62,24.04,22.13268424,0.0,21.01531216,20.95779203,24.56812697,22.6256803,22.54938628,22.33008514,23.51184603,22.91255451
4429160,De'Von Achane,MIA,RB,12,188.86765791,ACTIVE,1,0,16.07,95.6,16.5,26.2,16.1,17.1,16.6,31.0,12.8,19.57025164,21.627971,21.35314184,21.23696714,0.0,21.02504025,20.0719139,20.17932398,23.04586282,20.75718534
4361307,Trey McBride,ARI,TE,8,151.67224784,ACTIVE,1,0,25.67,92.0,12.1,13.8,15.3,12.2,9.1,21.2,29.4,0.0,18.50116613,16.40155586,17.03770987,16.58882496,17.91179614,15.93862872,15.34381936,15.71262765,18.23611915
3916387,Lamar Jackson,BAL,QB,7,239.37323107,QUESTIONABLE,1,0,37.57,88.4,29.36,26.3,27.02,10.68,0.0,0.0,0.0,24.04543143,24.77785361,23.75115245,20.90720609,23.29677308,26.69907537,23.8321852,26.35094775,23.21269373,22.49991236
4258173,Nico Collins,HOU,WR,6,148.91074498999998,QUESTIONABLE,1,0,23.16,95.2,5.5,14.2,22.4,11.9,16.0,0.0,6.7,0.0,15.80793104,16.16226306,16.7523069,16.96866178,17.39898484,16.83555537,16.15016188,16.20984425,16.62503587
4379399,James Cook III,BUF,RB,7,166.90238123999998,ACTIVE,1,0,32.7,85.6,21.2,26.5,20.8,22.5,4.9,8.7,0.0,15.23394361,16.00405649,19.23837304,17.18629594,14.68451687,16.93059756,20.09940929,15.121493,15.6715974,16.73209804
4426348,Jayden Daniels,WSH,QB,12,168.24832686,DOUBTFUL,1,0,42.4,87.6,20.12,19.7,0.0,0.0,17.14,21.64,17.74,0.0,19.10603893,20.22068726,22.64451414,0.0,19.32159075,21.44644086,20.98402491,20.98300899,23.54202102
4430878,Jaxon Smith-Njigba,SEA,WR,8,199.97468852,ACTIVE,2,0,19.16,85.2,19.4,18.3,20.6,13.0,27.2,30.2,26.3,0.0,24.23570903,21.70519888,21.41238542,22.06044689,23.23956174,20.88584264,23.5254714,21.26954059,21.64053193
16800,Davante Adams,LAR,WR,8,149.5527651,ACTIVE,1,0,34.35,89.6,9.1,22.6,14.6,15.6,13.8,7.9,26.5,0.0,16.6761664,17.03011172,16.37387638,17.74917336,16.3784951,16.57472456,16.62581001,16.38900393,15.75540364
4426502,Drake London,ATL,WR,5,167.66199256,ACTIVE,1,0,22.85,94.0,13.5,5.9,10.5,25.0,0.0,31.8,8.2,17.19330929,18.02744039,17.7749447,16.12864425,16.43612089,15.95106302,16.21484256,17.75670993,16.39101689,15.78790064
