id,name,team,position,bye_week,fantasy_points,injury_status,drafted,locked,average_draft_position,player_rating,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
4429795,Jahmyr Gibbs,DET,RB,8,83.30859178,ACTIVE,1,0,5.56,96.24050632911393,15.0,19.4,26.9,17.7,16.7,7.5,36.8,0.0,5.8,38.2,19.6,55.4,11.6,23.68839283,18.85699359,20.76788746,19.9953179
4362628,Ja'Marr Chase,CIN,WR,10,77.97688928000001,ACTIVE,1,0,3.55,98.96659707724426,4.6,36.5,8.9,7.3,29.0,25.1,38.1,21.1,17.1,0.0,6.0,0.0,18.0,19.09873117,18.94611293,20.1503642,19.78168098
4374302,Amon-Ra St. Brown,DET,WR,8,58.42842678,QUESTIONABLE,1,0,14.71,97.10647181628393,8.5,39.2,20.7,26.0,18.0,13.7,20.6,0.0,18.7,16.8,6.2,29.9,20.71355261,0.0,20.2506836,19.35618649,18.82155669
3117251,Christian McCaffrey,SF,RB,14,77.00933232,ACTIVE,1,0,6.34,100.0,23.2,22.7,24.0,26.1,27.9,24.1,39.1,9.8,34.3,17.6,35.1,27.2,17.4,0.0,26.82707134,23.4433607,26.73890028
4430807,Bijan Robinson,ATL,RB,5,85.14196899999999,ACTIVE,1,0,5.39,96.74177215189874,24.4,19.8,16.1,28.1,0.0,35.8,21.2,5.8,17.6,10.8,30.3,14.7,30.3,19.96726747,22.59271428,22.19031565,20.3916716
3929630,Saquon Barkley,PHI,RB,9,62.525241460000004,ACTIVE,1,0,9.06,89.47341772151898,18.4,17.4,9.5,17.4,17.8,8.7,5.2,33.4,0.0,13.1,10.0,12.4,5.6,14.49150636,15.93813925,17.03961477,15.05598108
4241389,CeeDee Lamb,DAL,WR,10,76.55685848,ACTIVE,1,0,10.55,94.62630480167014,18.0,20.2,20.00302814,0.0,0.0,0.0,22.0,14.6,15.5,0.0,17.6,11.5,24.2,19.47960933,17.63038338,18.38795748,21.05890829
3918298,Josh Allen,BUF,QB,7,80.87399157,ACTIVE,1,0,21.92,100.0,38.76,11.82,23.02,24.86,19.42,15.4,0.0,23.22,28.82,19.34,42.68,8.12,16.72,23.97913977,19.16389514,18.19085479,19.54010187
4426515,Puka Nacua,LAR,WR,8,82.17665389000001,ACTIVE,1,0,10.94,98.34655532359082,23.1,27.6,22.8,36.0,24.5,4.8,0.0,0.0,22.8,17.4,14.3,16.7,13.2,20.89114757,21.08023332,19.41879631,20.78647669
4242335,Jonathan Taylor,IND,RB,11,86.18929972999999,ACTIVE,1,0,10.12,95.2379746835443,12.8,29.5,32.8,14.6,31.6,23.7,34.2,37.4,7.7,49.6,0.0,8.6,15.1,20.86812801,19.75617375,23.78739415,21.77760382
