id,name,team,position,bye_week,fantasy_points,injury_status,drafted,locked,average_draft_position,player_rating,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
4429795,Jahmyr Gibbs,DET,RB,8,154.70765637000002,ACTIVE,1,1,6.98,98.4,15.0,19.4,26.9,17.7,16.7,7.5,36.8,0.0,5.8,19.15025759,17.47594139,20.49861289,17.40376114,20.58463082,15.91831874,19.07497821,18.80115559
4362628,Ja'Marr Chase,CIN,WR,10,183.34421118,ACTIVE,1,0,3.18,100.0,4.6,36.5,8.9,7.3,29.0,25.1,38.1,21.1,17.1,0.0,23.03713037,23.06326499,23.58987146,22.78101804,23.5531233,22.76634964,21.36896142
4374302,Amon-Ra St. Brown,DET,WR,8,174.26275848000003,ACTIVE,1,1,11.78,96.0,8.5,39.2,20.7,26.0,18.0,13.7,20.6,0.0,18.7,20.77464395,19.36586614,18.75795883,19.21140661,20.57708585,18.01386683,19.37270623,19.48922404
3117251,Christian McCaffrey,SF,RB,14,196.08421295999997,ACTIVE,1,0,6.5,98.0,23.2,22.7,24.0,26.1,27.9,24.1,39.1,9.8,34.3,21.9614721,23.70110969,24.27397743,23.40089579,0.0,27.07078663,23.76369474,25.86270846
4430807,Bijan Robinson,ATL,RB,5,187.24960308,ACTIVE,1,0,4.19,99.6,24.4,19.8,16.1,28.1,0.0,35.8,21.2,5.8,17.6,21.15460079,21.82323605,21.3345696,22.59557908,19.33254643,20.45678398,21.08570861,19.25849903
4262921,Justin Jefferson,MIN,WR,6,166.55158740000002,ACTIVE,1,0,6.88,99.2,14.8,11.1,12.5,22.6,19.3,0.0,12.9,14.4,16.7,19.26339424,18.91667155,18.31471194,17.41702359,20.03058261,20.0842196,18.17093,17.65405387
3929630,Saquon Barkley,PHI,RB,9,134.82507094,QUESTIONABLE,1,0,8.52,98.8,18.4,17.4,9.5,17.4,17.8,8.7,5.2,33.4,0.0,15.26775174,15.58620682,18.28823548,18.02326632,16.34411058,17.37973437,17.42160616,16.51415947
4241389,CeeDee Lamb,DAL,WR,10,159.26134443,ACTIVE,1,0,10.38,97.6,18.0,20.2,20.00302814,0.0,0.0,0.0,22.0,14.6,18.94938009,0.0,19.17743816,19.99738916,20.31098777,19.3590056,20.35545689,19.46918561,21.64250115
3918298,Josh Allen,BUF,QB,7,192.05964008000004,ACTIVE,1,0,20.72,89.2,38.76,11.82,23.02,24.86,19.42,15.4,0.0,23.22,6.4,21.81006553,20.56111504,18.75795809,22.41853436,24.88841154,20.55245776,19.94935885,21.66191523
4426515,Puka Nacua,LAR,WR,8,192.66833889000003,ACTIVE,1,0,11.64,96.8,23.1,27.6,22.8,36.0,24.5,4.8,0.0,0.0,9.8,24.1816002,22.5977632,23.28772245,22.49216659,22.61412698,22.93847703,22.66740134,22.0890811
