id,name,team,position,bye_week,fantasy_points,injury_status,drafted,locked,average_draft_position,player_rating,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
4429795,Jahmyr Gibbs,DET,RB,18,82.55055335,ACTIVE,1,0,5.56,95.28571428571428,15.0,19.4,26.9,17.7,16.7,7.5,36.8,0.0,5.8,38.2,19.6,55.4,11.6,37.0,18.85456647,20.76190955,19.98995274
4362628,Ja'Marr Chase,CIN,WR,18,77.95461418,ACTIVE,1,0,3.55,97.9245283018868,4.6,36.5,8.9,7.3,29.0,25.1,38.1,21.1,17.1,0.0,6.0,0.0,18.0,19.09593456,18.93944727,20.1450324,19.77419995
4430807,Bijan Robinson,ATL,RB,18,85.56055626999999,ACTIVE,1,0,5.39,93.54887218045113,24.4,19.8,16.1,28.1,0.0,35.8,21.2,5.8,17.6,10.8,30.3,14.7,30.3,20.39168539,22.58785288,22.18974736,20.39127064
4241389,CeeDee Lamb,DAL,WR,18,76.70134761,QUESTIONABLE,1,0,10.55,95.01886792452831,18.0,20.2,20.00302814,0.0,0.0,0.0,22.0,14.6,15.5,0.0,17.6,11.5,24.2,18.1,17.62515094,18.3824509,21.22307468
3117251,Christian McCaffrey,SF,RB,18,76.98524479,ACTIVE,1,0,6.34,99.00751879699249,23.2,22.7,24.0,26.1,27.9,24.1,39.1,9.8,34.3,17.6,35.1,27.2,17.4,0.0,26.82138349,23.42348224,26.74037906
3918298,Josh Allen,BUF,QB,18,80.69654951,ACTIVE,1,0,21.92,100.0,38.76,11.82,23.02,24.86,19.42,15.4,0.0,23.22,28.82,19.34,42.68,8.12,16.72,24.01259017,18.94303792,18.18953392,19.5513875
4426515,Puka Nacua,LAR,WR,18,82.16661318999999,ACTIVE,1,0,10.94,97.9245283018868,23.1,27.6,22.8,36.0,24.5,4.8,0.0,0.0,22.8,17.4,14.3,16.7,13.2,20.89345431,21.08368516,19.41191527,20.77755845
3929630,Saquon Barkley,PHI,RB,18,62.44978818,ACTIVE,1,0,9.06,76.92481203007519,18.4,17.4,9.5,17.4,17.8,8.7,5.2,33.4,0.0,13.1,10.0,12.4,5.6,14.48953256,15.93535084,16.97541571,15.04948907
4374302,Amon-Ra St. Brown,DET,WR,18,77.90358429999999,ACTIVE,1,0,14.71,97.50943396226415,8.5,39.2,20.7,26.0,18.0,13.7,20.6,0.0,18.7,16.8,6.2,29.9,20.71355261,15.2,20.24711201,19.32860396,18.79519108
4242335,Jonathan Taylor,IND,RB,18,86.00086184999999,ACTIVE,1,0,10.12,95.53383458646617,12.8,29.5,32.8,14.6,31.6,23.7,34.2,37.4,7.7,49.6,0.0,8.6,15.1,20.82502253,19.70878127,23.73797015,21.7290879
