week,pts_allowed_to_QB,pts_allowed_to_RB,pts_allowed_to_WR,pts_allowed_to_TE,pts_allowed_to_K,points_scored,points_allowed
1,27.1,19.5,78.2,7.4,14.0,89.0,36.0
2,21.0,27.4,35.3,7.5,10.0,81.1,27.0
3,0.0,5.8,44.4,22.2,6.0,79.2,24.0
4,9.8,17.9,24.0,1.4,5.0,87.4,17.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,24.9,1.2,39.1,2.5,8.0,56.9,20.0
7,33.9,21.1,49.7,37.7,7.0,80.9,31.0
8,12.9,20.5,27.9,19.7,1.0,123.3,13.0
9,7.2,11.7,23.7,17.4,8.0,82.5,6.0
10,21.1,43.8,44.4,18.3,0.0,90.4,41.0
11,20.9,19.3,59.5,12.0,4.0,88.7,23.0
12,15.0,38.7,30.4,8.0,9.0,36.5,20.0
13,7.2,27.3,8.1,3.5,0.0,50.7,0.0
14,0.0,33.0,20.5,14.4,6.0,35.2,24.0
15,46.5,32.5,60.5,13.9,9.0,92.3,63.0
16,25.0,7.0,18.4,6.3,6.0,89.9,24.0
17,13.6,22.6,21.6,5.3,10.0,75.5,16.0
