week,pts_allowed_to_QB,pts_allowed_to_RB,pts_allowed_to_WR,pts_allowed_to_TE,pts_allowed_to_K,points_scored,points_allowed
1,25.9,16.1,42.8,13.1,9.0,112.4,27.0
2,17.9,9.0,10.4,20.9,18.0,112.3,26.0
3,29.9,25.5,51.4,17.0,12.0,143.4,25.0
4,7.4,13.2,38.7,10.7,5.0,140.5,10.0
5,33.8,28.0,75.5,8.1,3.0,155.1,38.0
6,21.0,11.7,55.3,10.8,14.0,150.1,23.0
7,27.0,50.6,35.7,18.0,4.0,146.2,31.0
8,23.6,9.1,58.3,18.8,12.0,112.8,29.0
9,17.7,8.5,35.5,12.9,4.0,169.5,10.0
10,33.7,28.1,62.4,24.3,4.0,136.1,34.0
11,6.3,17.7,33.2,9.6,24.0,99.6,18.0
12,17.6,16.6,20.7,10.4,16.0,139.5,23.0
13,17.6,20.1,13.3,12.5,6.0,128.6,24.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,9.5,17.6,34.6,6.5,2.0,167.4,14.0
16,29.8,24.7,29.7,13.0,7.0,143.0,17.0
17,6.3,10.0,40.9,5.2,0.0,125.9,2.0
